Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
354.77204913674115,-1.8150685722108475,-303227.2745515901,-56911710269777.9,-365.1386169513977,-15984.813146604223,-719.5252681108495,-303915.8410188508,349.72087564715986
357.5571189641134,-1.712190286632007,-315829.2526784345,-44143593728812.55,-367.122095430261,-15969.875527161206,-726.5755911081578,-316523.1224678614,352.5571496502383
362.9231708010972,-1.7838507745263996,-281456.49905708217,-37039474763147.875,-364.8680183715987,-15977.797412498014,-713.4250467937242,-282152.77794830967,348.55101512035213
358.1252848710584,-1.8078777199495215,-260923.51708840005,-52163848354294.64,-361.1324824215115,-15998.13720423133,-702.1901946472547,-261617.32628925607,341.36420839491615
350.06418051203616,-1.808883955163901,-201056.7865799385,-42073217536462.555,-353.1220355743978,-16020.68926851818,-691.7394406077718,-201745.61011585,338.88964360456566
343.93553267743715,-1.7917912349237382,-211616.41691466514,-38827089937937.54,-348.12370625191534,-16040.314690548908,-682.4129917786322,-212298.26133053898,331.6846147525439
347.07502286690305,-1.7946853043525473,-209475.30792977137,-46372927160635.875,-358.74811715776076,-16026.415602745154,-692.7241643284679,-210167.34470992972,329.36949356981916
346.4162929908267,-1.7608911626683459,-237651.23016326592,-11500909904509.014,-355.0380921848937,-16010.1055615542,-700.0968367450789,-238344.27321480965,344.3325928157415
350.3296768963912,-1.7879681468624617,-265829.91031561926,-38636182951760.58,-351.1859346246575,-16020.659207927363,-688.193050331645,-266520.7914485095,337.66147227268334
340.08756620631556,-1.7904103859716283,-276596.63056346175,-49133646973714.97,-347.78386359109027,-16029.541282392367,-690.4438474075221,-277283.5440560645,336.53352263702294
340.0381842432682,-1.789983102750052,-273887.61351471423,-48550131510789.93,-349.62065395093805,-16019.90871912196,-697.2627493971909,-274576.0090584276,338.9005768805172
343.49874830317566,-1.788161035514169,-367604.9653848706,-57534446849900.43,-355.7150441875558,-15998.325748918578,-708.5229302996145,-368298.79016564484,343.01239974460094
344.0494209685982,-1.7685883720846043,-327687.32250958355,-49431020859037.69,-365.2479497109124,-15962.752725051732,-734.5127850063966,-328386.24461138295,347.6708864062584
355.5692671748697,-1.8482717169896234,-384560.21228637936,-58007849654275.63,-380.3212928226788,-15907.96907881337,-762.6133086356108,-385274.85284012696,360.08197682384065
372.61934657866254,-1.8686363779321908,-360369.0527616048,-57295316721436.63,-388.7781817711444,-15872.668945980311,-770.1248336568055,-361098.328871873,369.4426832509615
381.14074185524174,-1.897590944991181,-283746.2459285362,-50654284789393.086,-386.24075064407293,-15870.443906272449,-763.2434297729474,-284479.6175984205,370.7446541955163
377.00249690760853,-1.8893637176973226,-280901.6234581625,-47654645591574.36,-387.1837456948876,-15870.783776203603,-764.4634011478663,-281635.61741366965,372.2488907451733
380.40493238370755,-1.865996856789098,-189264.05947251339,-36976674359953.79,-384.7110031171958,-15879.755300545732,-754.5930218401406,-189998.76336207235,369.0326854027812
373.76114503052827,-1.8021366751507608,-151690.22669604776,-21880412903413.59,-381.5904639393791,-15885.760667321936,-756.8142990709486,-152421.33973334174,365.41377106284307
373.64598119050584,-1.78395784638041,-201994.5026806813,-32174981071057.43,-383.4682540840448,-15874.768627269721,-763.4056066995611,-202728.33814924248,370.74556530184555
377.00705243925523,-1.771861593865346,-248159.10692516997,-35673258145062.58,-384.52058189437423,-15872.84093259186,-759.5434269697024,-248897.29297200884,371.3815175196897
379.2341607505705,-1.7868829918545541,-244488.9710985055,-40712100459119.02,-383.0682784054868,-15882.49252157105,-750.2215336722095,-245227.02289382677,366.37954377189004
373.8642822670036,-1.7380417476751515,-212340.07496108566,-35238982187242.37,-374.0510590645081,-15910.806568913464,-735.0049646454788,-213070.26413656175,360.14302094790304
361.7516702828968,-1.6889658646656138,-49143.35432202235,-9478173423956.676,-369.64950438771024,-15920.018732260769,-739.2337735622434,-49867.21905291366,360.0847101428285
365.1225814800022,-1.6901454580729178,-204661.51863875487,-30345589899524.293,-373.4087291023589,-15908.17640481407,-743.0797355994404,-205391.47069880876,362.8499178522223
370.57081510788765,-1.6726111702670996,-192260.69456729095,-33976722093569.96,-375.3020080546226,-15905.000465862398,-739.5767139845881,-192994.4731372619,361.974344669775
367.2306993047123,-1.7046214241332898,-241135.09394533242,-37256659131918.13,-368.9023971976928,-15924.021374500684,-728.7254376027495,-241864.3152981102,355.99475383064777
362.41058238023896,-1.7224569001246097,-171766.7361937988,-31474391083547.12,-369.18392905344325,-15928.64230023432,-727.0712329512912,-172496.57368223177,356.26626351677606
358.75139714054615,-1.6842124347646992,-196174.74904711387,-38989236538817.055,-365.88299082242725,-15933.032626302798,-729.9933331705887,-196899.6384081831,352.42503923249126
364.734450183725,-1.663726486416194,-170870.44718674247,-31949651289373.977,-368.8185754153982,-15922.62194699775,-729.2609859031056,-171603.5025205092,355.53373402802714
361.2352552154555,-1.6516872874693347,-188490.76617548586,-32963885006446.137,-370.92140882339845,-15911.447741572887,-739.5023677081178,-189224.69895020302,362.197565720451
362.27683197109906,-1.6615287428747514,-344526.5208868244,-46377996962815.94,-381.9813285546443,-15875.253130028485,-764.7462085524777,-345266.20128470927,367.12027321760246
374.22107150555354,-1.5889767074528687,-210225.66868049072,-35041771180778.27,-384.0149178816186,-15855.140895778877,-767.5782914664413,-210973.39756391195,373.43515118590835
372.3292503234167,-1.5374097356494265,-229541.9665458901,-36105067123867.84,-395.50670201294764,-15817.278777291218,-796.5081040765748,-230295.3865638866,379.9021839112056
392.8289605111657,-1.5574642171974291,-239619.4211890302,-37598126339266.28,-401.03802853806457,-15796.125702612433,-793.8068560314972,-240384.51493909198,383.3990100030189
393.25335383934885,-1.5572887131483295,-271969.0486284938,-36806379283300.08,-399.9665674948201,-15792.761435774313,-793.4243735944614,-272736.9289972637,387.92629735325863
387.34993148935007,-1.548869980450124,-319747.81166794937,-43571730654612.016,-401.00522871021013,-15789.666353017552,-801.9399377905331,-320509.14109110105,379.824739873216
397.35023455963204,-1.5872299127185434,-266029.55740113114,-35029821539069.992,-400.3373877708409,-15798.591457152837,-784.3100303187805,-266799.7527999731,383.9010295904574
386.5086159048841,-1.5950873840596147,-246231.72526300093,-32094045321620.03,-394.31953046588336,-15812.687525658901,-784.5800822347819,-246994.83189015853,381.47293122290074
385.3207154727564,-1.6359897068221583,-290949.966431869,-30354109123181.863,-400.321898963243,-15789.118942373627,-800.9424585812271,-291718.2576184828,389.11711332564005
395.59744820334504,-1.6477027883194901,-323756.7979606461,-40057081700093.375,-406.1566238960133,-15766.567552033097,-808.0787900160204,-324532.35722466995,391.2837241766906
399.6152448942461,-1.6456910306494044,-270291.8139423502,-36490590551728.125,-409.164185888998,-15757.091552423753,-810.051517440198,-271072.54150258226,393.86944393921436
401.9008462319018,-1.6116705885640417,-234318.9270968641,-33756668830185.098,-409.082186319362,-15749.477017452713,-812.0408269995689,-235102.8402492658,396.5708742055579
402.3458305631268,-1.6432457307557777,-218162.71224618526,-30841826338337.324,-413.2787420720697,-15730.225608738847,-823.4548026503767,-218952.60904384928,402.3299773129972
403.9595820935645,-1.6347203621601536,-298552.3096208611,-41463214185199.83,-417.0188335538033,-15715.487103727512,-832.9975481220897,-299342.750394559,400.27178811513204
411.32933896992165,-1.6304952910664547,-256426.0775815078,-35150880456377.082,-415.28955374081175,-15714.99532251294,-823.5249578377321,-257223.58781143595,403.8333027563249
409.8046936384886,-1.6277773467863434,-322506.18607987335,-42727500376678.52,-419.723908245464,-15705.182190863303,-830.3686419195576,-323309.1621733369,405.06694072618296
408.9254760307243,-1.61429790207813,-301638.28871339513,-44169574075691.164,-425.04112478319774,-15680.994226214989,-846.24193638844,-302446.2701516999,410.1828027651438
418.59814526499366,-1.617705874794136,-295428.1050622817,-35268110580208.67,-428.3119965053472,-15660.202014016242,-850.8444811214791,-296245.5688397085,414.9105335078272
420.4737487544692,-1.6309094830343505,-225639.76464830493,-34042337969515.793,-430.7984056779785,-15648.842712178726,-854.5949592153668,-226461.22882029178,415.5109525788291
424.1531605546722,-1.6598078380991237,-321585.1988024427,-37274561263471.86,-432.58417408338596,-15640.124820537807,-857.224958745494,-322412.7784567777,417.58189726530424
423.55602146645583,-1.6442900748792626,-184493.46664367482,-27605133143498.84,-434.0838551013966,-15625.817974581176,-864.6298843261618,-185324.96710743193,421.44498810149196
425.716619015733,-1.6765212952826147,-234724.16805889917,-31620671207982.402,-442.41683358907875,-15594.607456995906,-883.2971774644436,-235564.53873499105,428.64637252819654
438.53278730731756,-1.654019046800432,-327010.153663615,-51151862833539.16,-453.9505286115552,-15569.39263281028,-889.4219986524597,-327861.16355609056,429.2531693435034
434.1130105039339,-1.6145310069894907,-239644.49847963746,-47236239898863.02,-446.15145843283665,-15572.905759285824,-888.2166049788098,-240493.78770225486,425.66523261876114
437.3253891997428,-1.54736861934985,-201846.73763398442,-34898651759630.48,-448.88386631437606,-15556.816910910606,-894.5343984873695,-202704.008239157,438.3751659123504
439.2132015140309,-1.5639835717755934,-324642.8078660954,-47793150790733.586,-458.7957920707171,-15520.95336409608,-918.2814738539722,-325506.65429008903,443.2550514120252
456.5287773021787,-1.5251760823962226,-317309.16360020585,-57158717265948.8,-468.0990987990927,-15491.481255358503,-922.1655201357337,-318189.64700799354,444.0458917058486
462.130076793385,-1.5727947767960997,-346465.5391990311,-55727051252327.125,-469.60242424242045,-15493.547813345907,-911.236070830842,-347350.8836779728,441.11304043186544
451.1004057922716,-1.5505426985190407,-263846.0792386065,-54434549358684.73,-455.57685340933705,-15524.666944438533,-899.0944856654635,-264721.65510881745,437.58432561852703
441.51374499548706,-1.5757289134989663,-367270.6349173378,-49565832173811.71,-464.1230307780731,-15488.868853750702,-930.7973414994228,-368150.82021113456,447.7960053572043
462.5570212192902,-1.5970327482950724,-484944.15376781824,-70346848312265.74,-478.8319313581236,-15449.959026239425,-937.5883636354154,-485844.5539144089,453.45670898108034
470.6155744805903,-1.639334978639944,-391418.9032005547,-50536370311252.53,-468.5355187308224,-15471.444799910698,-913.5007167229242,-392319.09771044686,447.8051164204972
453.5465440651483,-1.6400007484202328,-325870.2630684029,-51834522563760.96,-463.5289894513763,-15477.799100787715,-922.8718097621988,-326762.32741207624,445.6266611871659
457.7573130765928,-1.639882391905072,-364995.3391033726,-51662233030977.35,-469.42020297656256,-15457.151864175818,-930.9418429632482,-365896.062100491,452.30142615554115
464.5880594485426,-1.6850036269529918,-339523.0738800904,-63203387044770.52,-470.73584051605667,-15459.542084603643,-920.6643813475961,-340429.17992117885,448.82099997765505
459.4621752399594,-1.7170216353796965,-363535.5326538633,-59237178056117.78,-460.0084745950015,-15490.618789991846,-903.3169168379231,-364433.80053831154,438.8744521808011
445.2702363911477,-1.7322467273403561,-306219.5372470935,-57163995941964.914,-458.2791947820098,-15494.499227787344,-913.6111428100339,-307112.0302207394,437.9952345730366
454.20217617970496,-1.7661382527377993,-346541.80335432425,-60611925635019.695,-462.0985525143917,-15490.740186924018,-903.2770103807002,-347442.0425539818,437.61439212739356
449.8321457819006,-1.8794316149910497,-379992.5756812407,-63394795370618.97,-453.13053291519464,-15529.59605014839,-879.9603416440536,-380885.80605879426,425.0784801426986
437.2588784377049,-1.8990335311939217,-353652.4680127152,-75363818816429.28,-446.5687451316513,-15569.930395328696,-862.5946550077948,-354534.75039995014,411.24879717041256
417.0153713497519,-2.0354724159549735,-280355.2539479331,-64425185058152.27,-444.2900682020982,-15565.902029092425,-887.9922906005387,-281227.32925651624,414.2071594216157
435.01436553305064,-2.0670191412803267,-351140.45593962265,-57889333850937.18,-451.9257794784246,-15265.525748536727,-898.9661575702078,-352027.6675315278,422.3793399544261
447.2260073878027,-2.1048978997980816,-344586.18512803887,-73741421818517.4,-453.29096150263575,-15260.753426398085,-889.7463919048796,-345478.03400491516,428.6210585469395
438.91470830585854,-2.1055007142006876,-345418.34867405164,-80823253913734.73,-444.52631561083336,-15294.338984218048,-873.0837247620987,-346301.5458194285,419.75535372607214
437.14990027092364,-2.127410039889467,-254702.4029685275,-61263089106533.41,-438.3528561195305,-15322.018058696587,-854.1225875203733,-255582.87061417568,416.4239549942634
427.71436492722324,-2.176632444487178,-355913.46029454336,-63159135083606.65,-427.97481329002403,-15360.76475709112,-837.2810283435106,-356779.8375589179,404.36514260767615
410.46786084863356,-2.2270501704531798,-270556.23256179114,-63348081594596.516,-427.85779768794873,-15362.831374950869,-853.3910627110362,-271413.91775481787,407.4164130799715
421.12993245772265,-2.219140882530326,-228540.6459399282,-69975546032189.07,-432.26893129345183,-15347.68073791054,-853.7240252878503,-229404.6057129365,411.39760299603137
417.39429800965394,-2.2473785631561087,-257753.2408376879,-57361414735425.46,-430.9516192882714,-15344.97059595719,-860.6199674737843,-258614.84641167053,415.04547574254366
421.9958479130795,-2.223917663112991,-241841.57982902593,-50758123951565.78,-441.68602781500704,-15312.176504291027,-880.9861784222464,-242709.05638997324,423.4191831455947
436.32547216539353,-2.2144431329438,-309853.8029406962,-65469198014981.21,-442.1416794776334,-15306.629792636762,-871.8451323437689,-310728.2031747049,425.0742447294922
431.7776430611024,-2.220452754563297,-214800.792732819,-52801003211049.59,-442.53261796638475,-15305.112346263037,-877.7280030899183,-215673.55632929128,428.1166503834486
439.1464346572408,-2.219615721083354,-321095.11241783976,-62101808337989.58,-442.3890079092924,-15305.42665189156,-871.8227930015545,-321969.42983105197,425.58929067499014
428.662014007666,-2.214389745646988,-278431.7593362343,-53589751019941.625,-442.04682592140574,-15301.257876920834,-885.0428965905551,-279299.63867635897,427.32413562393896
