Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-333.67224345494884,1.7343376346430317,430240.0281589727,41463494151313.766,337.86454727408716,-16515.92012962853,670.555350559095,430235.60696724313,-325.70051126951967,943399.7730540397,-41463495529234.72,41463495113850.57,943072.8939568457
-328.2329959876929,1.7419077271347438,278650.6639440066,38743775452671.34,335.0353692418282,-16507.33187829389,665.0268221865488,278642.92983938346,-323.5861003101787,722718.914650634,-38743776529315.99,38743776265521.06,722392.709513811
-325.66139401698365,1.7276285213275853,197222.3255228927,25417978743256.62,334.6831840113541,-16503.74360149454,664.7211617946391,197215.76532571865,-323.7901338200844,663861.8291540215,-25417979503427.883,25417979321061.125,663532.5813187478
-325.1476714280301,1.7354853844575697,187709.7296715029,32836443813317.246,334.03859406923175,-16503.742632386842,665.6163100852318,187703.06472846324,-321.99736804355655,574664.8139255595,-32836444586096.67,32836444413241.44,574337.8380099167
-327.11600998919636,1.7554896762716574,240813.59237474756,37056189544774.53,331.89039412098924,-16498.364441711725,656.8563847548487,240806.43115593342,-319.86736216626105,639369.9372604671,-37056190447081.37,37056190221134.77,639048.7192484483
-318.17284437284695,1.7707127803116736,295646.9756647554,36742570861415.71,326.81749726801604,-16484.13350869913,649.6055276518696,295637.6014296152,-313.9744325441765,749366.2722993369,-36742571904853.95,36742571624084.055,749045.8780888589
-315.46192780174357,1.7588138525901718,242313.30040243786,32527841878567.707,323.40026087122004,-16475.585032267463,641.8067690980864,242300.06064198856,-311.7248656292292,689210.1574692548,-32527842784228.59,32527842556794.82,688895.0804760113
-317.0476710424245,1.7010686504158796,275401.53296530194,34428879536525.918,324.11567773238613,-16471.7893707113,638.0877710388694,275389.95578555367,-311.002301097334,641211.6373216127,-34428880455574.28,34428880195050.66,640899.4287536116
-312.9037114689453,1.7144686948134644,317585.99591402797,40102088992262.18,316.7977624822025,-16461.036627885722,628.5484896837065,317571.33617132006,-301.35359540118964,752482.1105528345,-40102090096982.02,40102089794294.664,752181.2047914938
-303.3289516754356,1.4794624780439771,316935.34604670363,39231014291181.4,317.53462235555605,-16447.02593646629,629.0678004515937,316921.52998905705,-299.17550519353415,916987.6637592276,-39231015491699.19,39231015189657.98,916679.9682305249
-307.2428862090848,1.4460418436529947,345111.68433934584,37158758823073.62,313.8113356939016,-16451.15841630621,622.5716074199663,345092.5875175857,-300.228811943716,838339.0136564713,-37158760017126.875,37158759686907.86,838040.1821491763
-306.2693734557705,1.4753932163058052,231902.5698336672,24621675017907.434,315.0160431058924,-16447.487456654693,623.1065131058082,231889.52845357,-301.7044810551675,585756.8830339554,-24621675831953.273,24621675614951.37,585450.5430934959
-306.5785427042199,1.4184182532666585,227669.28581908555,31183766548070.684,312.54164945710005,-16446.98925253855,618.7498128598988,227652.99237876426,-301.52838843993044,620545.002926888,-31183767427388.246,31183767214615.31,620243.7701921009
-305.9603341649707,1.2229809761583132,224261.92620366084,26004427177387.945,311.9542408808111,-16447.062919497963,619.3992112350572,224248.70756132962,-301.9182613887948,630119.782622946,-26004428005630.773,26004427796268.887,629815.5014715719
-301.06456958843154,1.2511664131706393,534587.3766719303,50347243697925.37,311.9828315637278,-16433.3807985823,616.7327401801243,534574.7672060817,-294.8985989444924,1204320.2397559907,-50347245429831.76,50347244910154.266,1204018.9220289006
-294.832450500835,1.2614329368698693,283430.4952506832,34030063476870.344,305.04634201518303,-16421.2865499662,605.2503320478213,283413.402115965,-290.64768422537475,769221.9799591777,-34030064545033.496,34030064276524.61,768925.0229610208
-300.19502295481436,1.3789988182363904,253207.1855716064,28007235624132.754,308.17117370033077,-16426.695790518523,607.8099779147656,253186.34851944962,-292.81147909157187,631864.7874724088,-28007236496644.566,28007236258336.16,631576.0898027162
-303.11049286642196,1.369624301191161,60386.70303358383,8568151966458.383,313.1758427872527,-16437.1809212139,620.7239995152983,60379.6356441927,-302.7317962754251,195095.72778559037,-8568152223028.986,8568152177537.994,194787.5837730388
-308.4926889254941,1.3778514198931113,275074.1391058578,31909051287258.734,314.78276912482187,-16444.07321786421,625.2686185225602,275067.13107462315,-302.1502357933691,697179.9039751936,-31909052262470.516,31909052002285.7,696879.0213463148
-319.2898303713433,1.4094077614461227,353159.39496504975,36861770998155.31,321.19163061590353,-16455.316982140288,631.4965789653688,353155.2304721676,-307.348541778227,685711.30524933,-36861772085333.484,36861771747047.76,685414.1182261332
-321.50144965260114,1.4030248849578686,337982.6553852161,38449470910895.234,326.9604506825996,-16467.43746479448,647.4406931244754,337988.87740009645,-316.55409188916224,900878.4647651848,-38449472104094.79,38449471780974.71,900564.2257388661
-322.89264629179866,1.3991828531976231,253962.99716900432,35250857791457.336,329.41600047219686,-16470.5433959227,653.0932010947603,253974.6994979692,-318.6522581423005,776157.706911042,-35250858831318.58,35250858592220.664,775837.5392167476
-322.8459914955846,1.4066308284826128,183806.39058502737,25912613821911.54,328.7636130710972,-16470.801711340893,652.4517301362288,183817.7350106252,-319.3956158981352,537257.4350470523,-25912614566329.723,25912614397388.52,536937.0010695338
-328.3567156701325,1.425374446846295,302194.72224619926,33203010805705.125,332.51484062742026,-16478.44660281012,657.6287230665487,302206.17047546967,-321.8219252165676,750067.4412127284,-33203011841850.25,33203011554507.793,749749.9935320404
-328.38725571779355,1.4206479332965785,240967.5447550069,27934022547097.66,335.37910722507695,-16482.11233378174,664.9888745528594,240985.55509832676,-324.94675690171533,556040.5239475556,-27934023396777.195,27934023170663.25,555713.1111142946
-331.01876816497816,1.3932906370624274,240057.97701340064,29513478171829.957,335.7559844089792,-16488.793522738593,666.5582431296881,240075.03268782634,-327.62648363690954,617114.2851975611,-29513478964659.207,29513478739448.137,616787.0249345809
-333.24429291474553,1.3737741550875204,225418.11782589497,32295943082815.504,338.0705301487372,-16493.121427710234,671.6135956999624,225436.25575513733,-327.90394321885134,618330.1637462788,-32295943929427.293,32295943718854.78,618002.902183722
-335.1061961608719,1.3657937314616395,254664.34481502234,29959491000893.703,340.038738752254,-16496.831544188037,673.3931057962288,254684.03570568826,-330.91311259583597,636419.0946131282,-29959491890878.75,29959491651056.055,636088.1633064615
-333.84703649368987,1.3273392652310065,318097.6019570035,33484807906830.277,340.06602985867454,-16496.853526522176,674.5476495554658,318117.14375375595,-329.79872575033204,690830.2855394701,-33484808918685.918,33484808615433.41,690498.0417904999
-334.08654844194206,1.296723117453052,245212.51548971143,35267103343244.586,338.342141636446,-16496.167166316995,670.1196025599143,245228.2651222479,-328.2834195557459,657487.4492303185,-35267104247175.28,35267104016811.38,657159.4496382695
-333.6832898551668,1.264471074971262,294425.02296548674,33986757511579.598,337.7021002120604,-16499.79274737151,671.0628351808666,294438.092481415,-328.4159763583598,649408.9535642385,-33986758464407.97,33986758184825.867,649081.8327458162
-336.80994094740913,1.2162711224570566,458087.9477832765,38958516522167.71,341.9406689544639,-16507.182872249974,678.3522897057833,458103.2167349564,-333.20296638216587,884205.986969364,-38958517869578.13,38958517426325.17,883873.3993524527
-340.41964462329446,1.2126083006332673,329777.6255478588,30874832808796.37,344.46314693361614,-16515.236014421112,683.558912980217,329792.7283811731,-335.2075631275767,725983.5909215518,-30874833858656.855,30874833543708.043,725651.0554176581
-342.1371649206916,1.2053291893967715,145907.28521695192,9558730885377.15,346.8036842032985,-16523.48420049956,689.9656951489046,145925.6641201661,-339.7768740882668,235892.40844380457,-9558731262726.389,9558731131644.791,235551.8644297106
-346.5844456483869,1.1290368408308793,463791.2075575067,33387193969909.66,351.28072523275733,-16531.552823321013,696.1203594773269,463808.760774794,-342.27660947873534,749268.7807246782,-33387195235348.35,33387194786372.45,748928.6078696315
-346.18885456293935,1.0803596188658708,299567.1247732094,37477858436825.0,352.4003103842461,-16536.417763527366,701.5225690144408,299586.116069358,-338.8821156706231,750155.0073495631,-37477859450710.625,37477859165962.85,749813.7728704768
-346.7684656802509,1.0098904829518727,267502.7505571229,36400239872235.49,354.33537978710945,-16532.220390960298,697.403561309689,267520.00760092674,-340.5241305735901,705173.2641816727,-36400240842591.67,36400240589909.66,704830.7840585147
-345.9147738798878,1.0312623558110319,238473.19870826814,35868259619148.03,352.7797867211407,-16537.870793279282,699.7992006228108,238483.3064893616,-340.2869578630309,657630.6113996038,-35868260507357.21,35868260283694.89,657292.5161775016
-351.3072365932801,1.0133166517005712,294053.89371560037,39431665842841.5,358.73704537978784,-16548.822238493107,708.8554293943309,294070.1352053512,-347.61721908992865,729348.3476237478,-39431666880663.81,39431666601414.26,729000.1708070185
-349.39127096491103,1.0068149317613733,198915.70293793138,24404574364041.273,355.92671120672406,-16546.13942910119,704.724465585814,198930.646898019,-343.87313920433485,520304.1623746234,-24404575070912.65,24404574886814.906,519957.66746979556
-347.05723157770996,0.9907079711298418,178187.47861653447,29308013374960.652,352.73690069676564,-16544.870092460005,700.0934247415537,178196.81766564096,-342.40656712835676,509639.7922992556,-29308014078121.84,29308013914751.406,509296.8562846627
-347.81202560671125,0.9765307919151421,236717.79705558298,31261288430734.9,353.2411363772968,-16549.409102594327,702.3646945839878,236726.30570779782,-344.88096077714914,612848.6127620051,-31261289270068.324,31261289048163.527,612503.4555112649
-349.7242224632413,0.9895780627091909,202422.19619785206,36953503323383.52,356.5511577131551,-16553.394169924723,707.9400077103974,202431.81459092643,-345.46771956518995,622607.9515867353,-36953504152085.13,36953503964472.09,622261.6135407907
-355.3556772942875,0.9811879317736323,266127.1403886327,38772613835096.93,361.05094133129774,-16564.045181856112,715.4739125742519,266137.2357262812,-349.53279484534886,654764.8260761249,-38772614769810.97,38772614518479.56,654418.1862685176
-360.7146109340774,0.9788508319195331,259651.72563581515,31429309673148.277,365.77880062452596,-16571.645655388143,721.427142545761,259664.2641447871,-353.38863830961714,596954.5062872752,-31429310539861.285,31429310294999.97,596605.4039121653
-361.5620647672589,0.9831200546067718,384948.466896178,41148147839159.11,367.50593778799504,-16582.628168311516,730.6208665105805,384963.95281215396,-356.8559084015174,831385.0703930685,-41148149031313.73,41148148661148.04,831028.7964350219
-365.7383837954937,1.0052301820541958,369427.06793335994,40786449526428.875,370.9335707967607,-16585.68585954362,732.9183877982382,369443.9083329391,-357.91571303418027,844049.4939195312,-40786450749168.12,40786450394525.41,843693.5053484832
-362.435380172715,1.032377440286979,259484.80673106486,38091704885286.9,368.0835995405623,-16583.988106699504,729.860614260295,259500.23955934093,-356.25615384851443,637705.0582305401,-38091705844627.38,38091705599933.17,637347.5821642347
-360.55983137337824,1.011960010760362,281736.3341910173,45136371278492.52,367.9276503610166,-16584.47799613829,730.9954044567896,281748.1809029309,-354.9175900574135,809882.0202299576,-45136372304883.62,45136372037932.34,809526.1222393916
-367.6543494238627,1.00617235932218,339628.9062577725,34177534335115.707,371.965434534755,-16594.740073987265,734.8745103403401,339640.89212183945,-360.319279763929,699040.7548240911,-34177535381077.7,34177535056224.137,698684.6392844194
-364.79891994638024,1.0229352928364408,284203.0226507636,31397266508920.656,371.80298747272815,-16596.692591807874,739.4499293105624,284218.4250689497,-361.7559615804941,688082.2262492022,-31397267479535.617,31397267210115.17,687716.8815071272
-364.05842125883726,1.0126895074619942,274352.1067505378,33466996593089.008,371.316945863144,-16596.75092192361,737.9395615066621,274364.94536421215,-359.87222544923117,645939.5367782817,-33466997549480.625,33466997289909.64,645576.5217869916
-364.84557474259435,1.0006758087698358,265230.359829961,32454744287027.375,370.11028908640884,-16599.91320651736,736.7605857092963,265240.84377347125,-361.38623206732103,651567.8597023346,-32454745178636.656,32454744928187.38,651205.2549873445
-362.65344910877974,1.019602828694357,265994.81945915293,32031622235980.453,370.54889615388123,-16595.517143411125,735.9799301080202,266005.8457484245,-358.4992228809806,597061.3989985365,-32031623114498.062,32031622863290.293,596698.004400952
-357.8214937382047,1.049845414505615,221142.49945716088,27065304803752.42,364.59423664822646,-16585.415832767903,725.8797515370909,221147.01993653472,-352.07151753070383,545214.1648697435,-27065305547983.082,27065305341643.207,544858.4376435289
-360.3469607432983,1.0608102963903185,190712.2549636506,28885020274577.18,365.4539065004723,-16589.55675487612,724.8864852210341,190711.13723039563,-352.5764029994831,510376.1495515727,-28885020974335.637,28885020798409.043,510027.31826811994
-362.8502049903066,1.0412015483143475,332951.8323213079,43213299318878.74,367.9757346913765,-16596.66870488405,730.4217713913605,332956.4057909134,-358.62983031885017,724215.5316610963,-43213300441493.91,43213300123328.83,723856.4515275214
-363.18926449816905,1.0107638210285443,371669.88419819763,43238034007341.85,370.10898950991265,-16599.262784676008,735.0886805469163,371674.5931161634,-359.750065258587,833094.1644591663,-43238035152409.63,43238034795520.77,832733.4096913185
