Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14
-3425.624580490694,-0.7236094040665383,1103335.295191904,-112776825536212.61,-1164.951696132141,-25399.223187066476,5.936776111575455,-1103310.0731246937,1130.2453639531486,-1931341.2754989893,112776822500746.44,-112776823575288.58,1932474.899455378,-1933204.1843871383
-3465.2096356581733,-0.7244671384414234,1045889.9957767872,-111205429471162.94,-1167.8842325349808,-28530.241211393528,13.29538154935949,-1045855.2309441565,1143.657531725286,-2057490.3155574566,111205426376674.56,-111205427390607.8,2058638.012895756,-2049709.5652505595
-3473.522710850498,-0.7262651427961975,1296097.009878347,-135923397528712.84,-1172.2873307503712,-26357.46606066232,10.18294284010858,-1296065.5601697061,1146.1800282650636,-2240275.6937440755,135923393953968.67,-135923395220268.8,2241417.579948168,-2279758.133059152
-3482.610997532621,-0.7401024996503139,871846.1231748739,-92426767951553.0,-1174.5892430182662,-21894.023592348258,14.174069067427808,-871812.6388580931,1150.7269624533606,-1847713.6326913624,92426765275066.62,-92426766121572.33,1848866.631278687,-1805758.1550188302
-3484.313629026831,-0.7420964828898887,876603.6004887214,-88028340672186.9,-1178.0504302916763,-25406.445955666193,28.495194316111792,-876567.7879344694,1143.6891971073808,-1617797.175377025,88028338182672.89,-88028339030419.88,1618955.8173958566,-1614024.2078204078
-3486.3133784113443,-0.7414245281318596,775282.0161186627,-77835546674807.55,-1175.2681702784405,-17832.22341845547,8.768197972267217,-775251.9984635094,1153.0299481240386,-1470831.1917562974,77835544383228.42,-77835545137226.53,1471988.4015853098,-1517415.9416457152
-3501.06085924539,-0.7454274801251266,1423359.0351977115,-126704379021855.88,-1177.9275256730361,-27672.82692422482,14.996617619952303,-1423325.6141311896,1154.5622305966058,-2918089.494049263,126704374724846.94,-126704376117063.95,2919251.591036529,-2874784.5901430505
-3493.090092200527,-0.7372161608017267,1113782.1367896916,-104715793363527.02,-1174.4448703439684,-25197.96918048261,24.610227624019444,-1113751.7064916736,1146.8042119833108,-2433407.1662756754,104715789830618.95,-104715790915736.12,2434566.044557781,-2420259.435851771
-3498.572926275221,-0.739640087835285,887748.68093615,-75854243492224.06,-1181.865840483438,-17920.376984181436,7.243751340015251,-887719.721790316,1156.6902516136738,-1623309.9224913397,75854240958318.42,-75854241824688.78,1624476.168198327,-1647264.7404496528
-3521.717100378377,-0.7394189709095058,688467.5353001513,-73520003596792.47,-1186.4519538733105,-17256.455042626087,11.059161531777136,-688435.5926312823,1163.364670117647,-1441306.8548843814,73520001495586.16,-73520002163309.52,1442472.9858317387,-1413872.7629324822
-3542.5823330331914,-0.7611099909345878,726601.1212703785,-89106614854659.58,-1201.1704528322175,-20115.87276921062,-2.1027960516701114,-726568.5076979351,1168.1257481611296,-1549490.1823147642,89106612520008.8,-89106613222996.5,1550652.5762269006,-1609155.882497953
-3603.7598512408895,-0.7740450920872041,914545.3650880359,-97560411026245.5,-1235.64976032263,-23075.00014923172,1.6433796605952011,-914499.0837169477,1186.861993736372,-1815674.7296976123,97560408231332.6,-97560409119266.0,1816849.3664137246,-1881451.091988597
-3652.7714223073795,-0.7754606045708778,771443.3501189084,-89201289011925.27,-1231.3550757883104,-19755.763450321447,35.06967902099882,-771372.9914110077,1196.9648607288773,-1732453.373650161,89201286627755.02,-89201287375852.39,1733673.0472743525,-1613910.1470947748
-3641.4030134338536,-0.7644766574558579,706112.5075462788,-77288274722844.55,-1232.0275626317873,-17754.069685575992,11.737659430837539,-706057.7476886294,1201.6905164805248,-1519115.9442207208,77288272466209.44,-77288273150987.02,1520318.5652684646,-1551677.63278433
-3655.424873986669,-0.7613473381182625,954661.29843686,-95167977059469.58,-1234.1502166349408,-21097.27959759117,11.380753005529186,-954606.2821432857,1206.833725914714,-1862997.9968671575,95167974264955.38,-95167975194921.4,1864207.460502719,-1841023.5299300258
-3649.145467706797,-0.7686268135583338,972480.7796771162,-110086173962038.3,-1225.4679982255825,-25542.10336030218,27.413633672077594,-972431.8721187793,1196.420645517955,-2237878.2729251455,110086170777273.27,-110086171720597.83,2239079.5181203135,-2213482.4310295302
-3601.693658224117,-0.8024490133678465,1056452.2222700194,-109451620242278.36,-1209.9492774920352,-22852.65553803756,27.79297421554884,-1056425.6747650527,1179.9761148841703,-2114679.9483026844,109451617074023.17,-109451618104033.44,2115856.8856678163,-2112983.1208116235
-3566.3167713266566,-0.8043947215909251,1079870.0588025677,-116011908575258.64,-1203.2990105506765,-30589.371037264355,37.84077564529207,-1079850.1559023426,1168.5416917394973,-2553819.5740227425,116011904928975.14,-116011905974701.78,2555010.0838418477,-2567566.3124742764
-3529.711589624742,-0.8174998591200002,1030981.7073984352,-95576626809854.38,-1194.4965710296353,-24569.956641338784,47.350050898863174,-1030977.5089176254,1150.4054783198867,-2032746.7175616242,95576623704019.05,-95576624706894.0,2033915.706640243,-2075986.4159345285
-3488.271479767882,-0.8216061133760246,1145400.7099362176,-117481090668588.64,-1179.5483638751912,-29952.353785738094,22.664255718928644,-1145415.6343406653,1145.1275568364458,-2424157.719201257,117481087146248.78,-117481088258192.72,2425308.965952585,-2378051.7436731486
-3476.4915282673983,-0.8156433609878219,1019472.0499894113,-104548059112263.0,-1169.9757578574302,-28166.99742539827,32.70851491948906,-1019486.9833299371,1136.8602086026722,-2086028.7024838224,104548056020523.81,-104548057008327.06,2087182.9105280135,-2073398.3920529094
-3455.9518586766326,-0.8352727554615885,1906413.9646141538,-170919952910936.03,-1173.6972453056899,-32440.832332114725,2.495554129927541,-1906443.033783773,1140.1024217083739,-3198764.675280865,170919947767027.6,-170919949637522.72,3199901.466478429,-3238578.2848742837
-3505.3684246131033,-0.8558183516047582,1057231.9280972704,-114576435342745.83,-1188.182815860711,-26382.798453350675,9.002199778936074,-1057245.7542228259,1157.00153842071,-2356160.143121974,114576431966140.06,-114576432993478.44,2357312.2474635043,-2320476.075142603
-3517.246699808499,-0.8871518076428165,1050147.6908512083,-123226217071735.58,-1185.6265071332723,-28154.152933701615,11.795193820000804,-1050156.7777156315,1157.8618707511919,-2388904.7815972418,123226213644781.02,-123226214663247.47,2390062.1154299793,-2377937.4787902604
-3520.0317506689707,-0.8899188607511666,767780.2327038782,-90025930211316.0,-1187.589224121776,-23298.693612841984,4.905450717780241,-767790.640390426,1160.7960172582052,-1789953.8748093336,90025927646408.23,-90025928387361.58,1791110.5244075488,-1798253.8902468428
-3546.8550128104625,-0.8975905323407704,3111024.525235931,-207676247164848.22,-1196.6347893731404,-46261.13185294639,5.073974954693085,-3111026.3167451755,1172.8497938086027,-3677885.796937436,207676239669478.75,-207676242730698.84,3679056.564781457,-4385478.733936279
-3561.930954896069,-0.881305802177433,916126.7997474341,-90087565348473.31,-1201.766191376718,-21959.16637060976,15.263787572612046,-916123.8414493644,1176.1639249007574,-2390628.3600596893,90087562720719.67,-90087563611329.34,2391804.9770447994,-1712770.7327474277
-3574.484400441899,-0.872514575038832,823312.323150345,-82254470639258.58,-1206.9238917484763,-18917.756457106232,2.5643592483099837,-823307.8863204472,1183.5897253527496,-1451460.0428983495,82254468245306.11,-82254469046139.81,1452641.9803330444,-1571776.9560241753
-3602.1273129484016,-0.8946895250524375,701978.9321824481,-83359230588160.78,-1218.6057342346044,-19348.331928480682,-3.0469611394946696,-701971.0829245982,1190.7364410811922,-1625924.5014828132,83359228324099.33,-83359229003143.53,1627101.9013402893,-1563221.493042122
-3623.9026838228237,-0.9050975301174309,757629.8815924664,-88977598956426.9,-1217.7298375637708,-20367.78313001286,26.22763093726917,-757607.2464259629,1191.6627876828213,-1623838.9567353104,88977596632317.08,-88977597365968.9,1625043.657618503,-1567665.7996539564
-3607.081710833081,-0.8807770335386796,919073.1406467627,-93250859938936.52,-1215.8631901243355,-24645.767940110385,7.50662768154325,-919060.714184766,1191.6762052176073,-1753297.884892678,93250857310087.0,-93250858200922.5,1754490.9129341205,-1710935.2341325823
-3622.9338304709922,-0.8678472781225957,824005.71504972,-89859471730493.47,-1220.9017427871936,-21651.43085032953,16.585361078899496,-823986.7225829004,1197.131774861616,-1668237.1522385636,89859469240223.67,-89859470038973.17,1669437.6783299614,-1667434.6351038965
-3619.4263795376405,-0.8615668436884256,741482.0131895025,-92490865728629.1,-1216.9161982543449,-21579.938898468972,11.471777561517456,-741463.0223864573,1194.3414643275084,-1627013.163177493,92490863359343.45,-92490864075644.02,1628214.355205921,-1628978.0098461579
-3622.663118289149,-0.8550400557854374,645752.0941288916,-77586761940723.7,-1213.9380422332329,-16375.295274497508,19.255128480488793,-645731.5397000125,1193.8471623459907,-1379606.2109166528,77586759901760.48,-77586760527527.22,1380805.9290976576,-1394403.2541484055
-3599.2425429694,-0.9559368699446951,686447.2195183181,-71282167193567.16,-1209.2805475582986,-19376.842704256083,16.83943551760808,-686434.6959402047,1188.5273781540166,-1367600.6977786294,71282165166590.02,-71282165830071.31,1368790.4129130058,-1341701.083956002
-3581.4784782946153,-0.9418441216873262,1035319.5325273004,-104672854563076.23,-1202.3823245740937,-23578.03528278169,18.44932501137737,-1035309.653384283,1183.4201277130542,-1787647.9366643943,104672851738393.7,-104672852746559.48,1788839.9000858967,-1790534.8744944425
-3570.045665254117,-0.914552297131559,858287.9672572506,-91118807511269.14,-1200.1373026536914,-20471.182857357566,16.627223787432058,-858283.2132368304,1177.0253306340217,-1507311.5083888285,91118805104673.11,-91118805938919.53,1508492.7422360058,-1549471.2039825604
-3563.922868440268,-0.906891522854497,1238171.3578875768,-110699829122953.05,-1198.1702920540563,-23513.269365573993,15.308119107545508,-1238167.6896409066,1177.4922608445765,-2029482.393454786,110699825903533.7,-110699827114631.39,2030668.0940810747,-1982404.703442906
-3564.9682554105184,-0.8862735852829464,750969.5751148793,-79161533924530.02,-1198.951729279996,-18410.89931997825,18.2026570518708,-750965.8394048442,1178.3692309181927,-1411133.0359288652,79161531729650.27,-79161532458647.2,1412322.1464165663,-1445067.9267114794
-3552.844600338956,-0.8853428156649238,776399.3522040474,-83780383270123.31,-1194.6597282526336,-21490.122645057687,26.393901028337723,-776399.5467314668,1171.026619181874,-1513219.925104466,83780380954694.9,-83780381706044.9,1514404.4310868352,-1540188.9474566588
-3523.544890637072,-0.8716647119054356,805387.0457217034,-79724013488388.89,-1184.246647855875,-21584.742958411847,20.56811476451253,-805399.6364143258,1158.8585252350995,-1497377.0706959039,79724011251337.8,-79724012031595.62,1498544.8703602639,-1432815.5331112468
-3520.8701855826816,-0.8458217991755078,1161409.3284796644,-104399947560960.05,-1186.549096825161,-23463.091293973604,12.93171268651804,-1161425.5533115836,1163.8112056753268,-1902664.284368736,104399944483485.98,-104399945617898.69,1903829.7994548017,-1917195.8003150003
-3503.884123244932,-0.8221594456115278,951287.727665603,-91079630910305.84,-1177.7482674082944,-24781.471071947755,37.174514537956156,-951303.6748887275,1146.2218909735957,-1778311.0174812572,91079628199294.03,-91079629122266.78,1779474.012659305,-1760872.2211897902
-3455.395191993429,-0.7904678003951773,1137313.0461080903,-110147920224921.52,-1165.1379315149718,-27114.901047978048,37.31523764279268,-1137343.9326291261,1132.4275918107521,-1963452.3628892954,110147917116969.05,-110147918223669.55,1964600.5607280938,-1971763.0747051667
-3430.2438620265575,-0.7864772259241176,974985.7792148317,-90435461507440.06,-1157.2924305748718,-22499.001876937673,5.936883451854101,-975028.9176089014,1130.9237545119317,-1719381.5028301189,90435458794274.4,-90435459743290.47,1720511.931521281,-1739277.2159490127
-3455.860726780366,-0.7854593889721069,1600404.55524064,-132185224146689.28,-1164.6076705402268,-23791.046500132896,15.341394593814584,-1600434.0849805581,1143.2711067234477,-2638922.486131576,132185219917373.58,-132185221490504.58,2640075.389197296,-2630024.6462513623
-3453.5547355818953,-0.7826890156319584,907211.7329026973,-89374206116370.47,-1162.8918361917865,-24862.925486787615,7.289585638844528,-907244.6352473242,1139.6413952131247,-1791043.494343688,89374203440944.3,-89374204319804.38,1792179.976641924,-1769331.8114838698
-3478.998031105711,-0.7922062611505222,982350.10266924,-88114030769618.95,-1180.268080441115,-20765.08660899077,-2.5330158870497144,-982373.5075728791,1149.2354692865433,-1667031.6398375954,88114027977787.0,-88114028935882.19,1668177.0972137812,-1810568.6670772254
-3526.3515168934796,-0.76430041805294,768333.0131323065,-83574226413205.95,-1187.399768530597,-17314.116275824894,12.505035080321932,-768336.6018666655,1164.9860450211936,-1651963.6879449938,83574224137401.36,-83574224884891.38,1653131.8340557409,-1508609.9139380532
-3532.3905882902636,-0.750992080887577,688082.3710098816,-70413081174875.17,-1189.7574977432018,-14187.994040721083,-4.495088833883983,-688087.4051884281,1170.6047718882005,-1307725.4839193593,70413079184010.33,-70413079854372.9,1308886.4802052244,-1303916.797511112
-3557.62499963253,-0.7470925907405047,799200.139389945,-73649045953902.86,-1193.4526868232808,-16588.941194947147,11.864857660609914,-799190.0115126676,1175.5488651061648,-1452207.2378726725,73649043698627.45,-73649044477690.67,1453389.7440064235,-1457235.8602605476
-3552.1101781549064,-0.7390566160858201,787260.3378204372,-80545107139495.58,-1196.0336838147255,-17502.67119356539,7.318674854260735,-787254.1364773746,1173.7573558615309,-1371266.932622913,80545104986397.19,-80545105752611.89,1372438.3684608361,-1366981.3362697621
-3571.418225392591,-0.75606932164802,191058.11873983184,-18010643886265.92,-1208.035400330153,-3.796392890980769,24.21220987212564,-191037.4947544525,1169.5684015013258,-330921.9588874658,18010643358980.277,-18010643546486.8,332110.16181210167,-337358.91187614336
-3577.073447954216,-0.757900461042668,1022648.9089666768,-98369692043333.67,-1203.8319550323786,-23443.95628891474,3.6221976908425404,-1022633.121707402,1184.289047265799,-1792049.5622409314,98369689243993.84,-98369690239642.42,1793231.5704634765,-1777842.8095357663
-3593.4012997055015,-0.6493217576553784,793182.6981326385,-80484564291167.0,-1206.8471434495002,-20842.351309803857,7.4979331190020275,-793158.3522036147,1183.4297883381003,-1329705.0667941172,80484562062369.6,-80484562831142.56,1330896.3244130781,-1436777.3437239318
-3595.7558087097586,-0.7841752986185158,1033503.902312031,-103048928646692.84,-1208.2087548795887,-20892.608262297756,8.213892775186196,-1033483.7809206697,1185.8100590091456,-1919779.079506057,103048925795719.77,-103048926804752.67,1920958.931966732,-1818637.1155562832
-3594.337950973847,-0.7840269292647373,781300.4459799322,-88963983439806.69,-1206.3512313638078,-19864.34371756715,15.84353241564827,-781276.8397864362,1185.3474224097224,-1449094.968215077,88963981122101.56,-88963981879964.12,1450287.4601261425,-1537577.2283312546
-3585.6399535435794,-0.7882927929324669,931612.9110411387,-88287773454868.1,-1207.7343108495538,-18933.25968050335,13.254699583887714,-931594.3892346044,1185.556735952385,-1760886.1037014541,88287770852942.5,-88287771762055.06,1762073.595324841,-1671471.7144290523
-3594.0457707363457,-0.798899258623339,1737065.391933188,-138943616158867.97,-1214.710355535518,-27198.921618726858,3.710538739873982,-1737047.5491612544,1188.373344854673,-3065459.1856489703,138943611311011.69,-138943613017308.5,3066641.8611956476,-3111933.3455842817
