Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-4481.757725492672,0.8898040706495012,1211032.8938125093,-118624217461770.5,1509.3120917916017,-32775.83815463282,-11.80058857894619,-1210994.8292677584
-4489.644001586452,0.9168890937205768,1191371.8287275152,-122804849491440.95,1507.533568833004,-33925.71970129072,-12.66436144578438,-1191333.880159501
-4467.521731942636,0.905944128381665,910531.5219202725,-89991040305620.77,1500.6928228425493,-25730.203005701318,-13.445633566998367,-910504.2446675072
-4451.979642251027,0.9074913259915398,1153914.77559012,-120560694478732.28,1500.5075156600367,-33139.42768199079,-27.793379417906863,-1153895.1014697538
-4414.437543056707,0.9097760131107316,1290845.9710413085,-121817567078678.3,1484.1465244193482,-41369.21385412292,-13.733463190717202,-1290841.245850152
-4417.851739145851,0.9184963226924574,1251199.8749270327,-109319132355729.5,1486.75431476942,-35829.73180615267,-9.183000377845474,-1251192.7222117856
-4435.504200750487,0.9083614386073134,1171070.3668693795,-113513826943064.55,1490.6521555050294,-32183.729300452058,-11.80783046883812,-1171057.7319014869
-4444.220312227106,0.9274375236830162,1218417.3537961103,-125114770259389.11,1513.6884652514007,-33736.537935279266,-29.06653206036458,-1218414.8343284172
-4531.67536252417,0.9572452647538551,1459575.401898908,-149189711889087.22,1541.086238684265,-39610.470313764126,-14.816338726227059,-1459542.0362402133
-4584.041468328131,0.9583799406773039,1383582.4137778867,-147110949981178.2,1544.9656197005438,-43809.14653803878,-20.311087181788025,-1383536.4242271308
-4595.038633122666,0.9607584768667755,1714575.1815762655,-179809747570058.66,1550.7903711386016,-40954.01256275485,-25.53319978261743,-1714533.577522331
-4607.061306324945,0.9790635793859992,1153344.0117182513,-122269116458808.55,1553.8355148389708,-35065.198395614,-22.308144817693574,-1153299.7161307398
-4609.313676078979,0.9817013712711721,1159637.5626384872,-116450544595559.28,1558.4142352222034,-39723.62718325841,-18.669024148397057,-1159590.1870823049
-4611.959095856918,0.9808124586801561,1025601.7052953751,-102966745810196.52,1554.733651183333,-29696.633526411642,-15.120498101661497,-1025561.9956701368
-4631.468179232706,0.9861078664223136,1882927.0167449873,-167614130845122.66,1558.2516476942517,-42728.73537790647,-10.763294350399292,-1882882.8048297036
-4620.923845553137,0.975245311989586,1473395.2743258236,-138525967380703.94,1553.6445277428184,-39462.68265461003,-13.76768467039983,-1473355.018825385
-4628.176953273873,0.9784518660530669,1174381.1182413397,-100345727720137.52,1563.4615484807548,-29847.54977268978,-15.316739117932002,-1174342.8088923108
-4658.793817762339,0.9781593558549275,910756.9420728912,-97257819205778.64,1569.5284062377277,-28992.84033553268,-16.6280891796207,-910714.6858938717
-4686.39592608841,1.0068538781897718,961202.9346110524,-117876967274284.88,1588.9991501964435,-32810.826572741586,-24.284470768812753,-961159.7909100271
-4767.326175591257,1.0239654086064156,1209829.7993548575,-129060287705882.2,1634.6109866951224,-36834.22520810697,-48.56468160239433,-1209768.5748557404
-4832.162389794508,1.0258379556111699,1020523.6274945807,-118002209399419.81,1628.92965307648,-32448.73189254567,-9.105611554497045,-1020430.5516727442
-4817.123398453583,1.0113075593710559,934099.0462998361,-102242772977029.7,1629.8192695503813,-29815.29874474069,-24.977420232920622,-934026.6058172514
-4835.672576424171,1.0071678590009643,1262898.190980973,-125895395160772.81,1632.627276856271,-34250.60370075726,-17.777419704721297,-1262825.411265546
-4827.365702725331,1.01679769984568,1286471.1489079224,-145630313682231.06,1621.1417814865167,-40133.095410895476,-14.57323842242522,-1286406.450289627
-4764.592859149738,1.0615402645902332,1397554.9260740017,-144790878280206.56,1600.6124436231028,-36558.1657308573,-25.229608398547498,-1397519.8070259662
-4717.793636704568,1.0641141946313128,1428533.811928145,-153469322806503.25,1591.814967383588,-46769.90970672649,-14.101663592445448,-1428507.482865963
-4669.369532964769,1.081450662030929,1363860.6020165097,-126435987345739.23,1580.1704344319073,-38802.49634332195,-26.3617571848863,-1363855.0479484561
-4614.5494204725455,1.0868827258216498,1515222.71500403,-155412868532838.9,1560.3958150934393,-45872.598276699806,-23.53557415534806,-1515242.458135347
-4598.966009409205,1.0789947458473292,1348634.756426595,-138304076740838.06,1547.7324476325416,-43482.42085335094,-9.820854679643617,-1348654.5113792326
-4571.794580534904,1.1049619939295152,2521948.6231548702,-226105836175876.2,1552.6555127802133,-49121.76125461836,-20.257553995728813,-2521987.078051686
-4637.166552592268,1.1321412628957126,1398586.3799313486,-151570370866853.06,1571.818121423946,-41177.13791515606,-32.94974701835031,-1398604.670176256
-4652.88003367797,1.1735915290921513,1389214.814940518,-163012956389792.47,1568.4364428403928,-43508.25614426198,-18.82238181668299,-1389226.835732249
-4656.564309660707,1.1772519962867525,1015677.7786428808,-119093106679142.62,1571.0328733631839,-37086.42107703445,-18.47817905008469,-1015691.5467180454
-4692.048150149647,1.1874006638698782,4115498.608198529,-274729839997432.47,1582.999031424743,-67494.31894703791,-20.126773984162583,-4115500.9781424953
-4711.991746918911,1.1658579907798867,1211921.8407665903,-119174642527712.92,1589.7872382140254,-35372.9643704637,-24.43356850186865,-1211917.927306092
-4728.59839442454,1.1542282904159766,1089139.8291953295,-108812432602418.02,1596.6102344743542,-31357.632327863885,-21.20879753262693,-1089133.9598210698
-4765.166530427401,1.1835629919516208,928630.8400807164,-110273892666592.7,1612.0638595110158,-31959.10065353701,-27.593872451294146,-928620.4564885929
-4793.972638447361,1.1973314884747575,1002250.126262489,-117706295393047.9,1610.9051571284085,-33316.61449203821,-9.147358919752605,-1002220.1827517627
-4771.720582776865,1.165158495620271,1215819.4834152113,-123359287937494.72,1608.4358146733177,-38964.87928799049,-15.284221612341298,-1215803.0447511517
-4792.690965934442,1.1480540369483467,1090057.1004587559,-118872903153157.39,1615.10119333013,-35026.957609069796,-19.78995510529694,-1090031.9757867618
-4788.051044481737,1.1397458031292163,980888.5042634689,-122353910315170.1,1609.8288134935847,-34908.940504090766,-8.109070706318562,-980863.3817924415
-4792.332847379426,1.1311116743035305,854249.7248321096,-102637634867270.11,1605.8890833948785,-28028.663904415906,-10.593890926078984,-854222.5338785322
-4761.35033845037,1.2645856134755786,908084.3155086163,-94297440097718.33,1599.7277970736368,-31992.49128120545,-21.376496982854633,-908067.74837201
-4737.850689748796,1.2459426598863603,1369599.0052774416,-138469166352873.25,1590.6023058213989,-37518.84656896554,-11.401432647879346,-1369585.9363996463
-4722.726499703269,1.2098389695864773,1135408.2573209165,-120538848111897.38,1587.6324209767624,-33398.48062548277,-13.321953447482429,-1135401.9683430367
-4714.626800854457,1.199704717792824,1637946.74672684,-146442103767023.72,1585.030310540331,-37420.81269736816,-12.769439848128968,-1637941.8940926215
-4716.009717828011,1.172429750112135,993439.368964905,-104720862253697.19,1586.0640548228532,-30677.010538556908,-12.693329005349824,-993434.4270850434
-4699.971629677771,1.171198457643544,1027079.8020017785,-110831025357909.95,1580.386271150236,-34743.67393850505,-12.387891649345875,-1027080.0593373658
-4661.211756998985,1.1531040271662722,1065426.916066317,-105464952807949.58,1566.6110605942636,-34832.84877044825,-7.827488987603829,-1065443.5719870734
-4657.6734547968035,1.118917067047805,1536400.1267538588,-138108143988508.55,1569.6569142838375,-37340.022644354634,-22.92640341743231,-1536421.5901890197
-4635.20300644684,1.087614715565418,1258435.3763354619,-120487021781014.39,1558.014511299772,-39058.49944559163,-12.185686723754316,-1258456.4725287065
-4571.058179731447,1.0456906096249414,1504523.741415671,-145711996950070.84,1541.3326049384104,-42106.43848071628,-16.607357494834332,-1504564.6004424333
-4537.786097614013,1.0404115758055879,1289784.9518134857,-119634865817163.1,1530.9539827392964,-35956.683708029945,-15.176871244541871,-1289842.0185448194
-4571.67402436789,1.0390651040804717,2117136.2251308323,-174864608080157.0,1540.6311356038416,-37691.5360851211,-14.474833918608965,-2117175.2893048846
-4568.623484749562,1.0354002446320536,1200128.315870245,-118230956816475.95,1538.361300115364,-39090.71123506538,-13.932686161648235,-1200171.841580962
-4602.281800994531,1.0479903770362855,1299527.0360307882,-116563901419345.05,1561.3479106173836,-33703.4612388774,-21.44848988824492,-1299557.9978080324
-4664.924574547765,1.0110744165553902,1016409.0384145033,-110558305554255.08,1570.7822471738086,-29172.3480847834,-16.815526329747854,-1016413.7858638212
-4672.913515080592,0.9934691413037158,910247.4176099129,-93147747461095.06,1573.9012297515012,-25029.560791900454,-17.174212876129104,-910254.0772021577
-4706.295503526964,0.9883106007191658,1057242.408296975,-97428526083773.23,1578.7895054281264,-28222.61575124662,-8.815935958846012,-1057229.0103746825
-4699.0000804496085,0.9776800054800089,1041447.5354687867,-106551157784023.9,1582.2038435151105,-29437.18837512273,-19.575538365377952,-1041439.3318630178
-4724.54222609621,1.000185699502982,252746.13407272208,-23825841438589.94,1598.0806221179696,-6310.737936824055,-14.34533188761202,-252718.85110454366
-4732.0233823496,1.0026080692300479,1352837.345828679,-130130866136204.48,1592.5199866641822,-37310.99472294099,-17.325866570322887,-1352816.4612477168
-4753.623099938516,0.8589719458097406,1049282.0817490886,-106471066939128.89,1596.5087060180351,-33867.556658097295,-4.366149615246741,-1049249.8751122716
-4756.737822580979,1.0373664122122022,1367197.152266213,-136320914217305.17,1598.3099486311937,-33952.662754287616,-18.2293988326428,-1367170.5341674257
-4754.862173099133,1.0371701380060616,1033563.3396433771,-117688283837239.47,1595.8526759925885,-32589.14334152633,-10.908132148224922,-1033532.1115846814
-4743.355804046751,1.0428133452019208,1232408.0403958957,-116793741755879.69,1597.682318173948,-31360.847070346383,-18.15541795747913,-1232383.538348935
-4754.475654975915,1.056844380455614,2297921.5190560794,-183805119068322.2,1606.9107578609155,-42310.67117791789,-24.27055498039408,-2297897.915287461
-4787.990837397151,1.0915841629934668,1507411.2455028587,-151936529723346.03,1614.9918549925555,-40095.67637743023,-16.504835053627403,-1507375.7419246698
-4807.596763300504,1.0947162233405137,1086236.3744906615,-124746470897688.28,1614.9762352300447,-31191.872979165997,-10.103146387563129,-1086191.6654409366
-4788.2403276037985,1.1011055164311194,1199974.0728454199,-167880202032028.4,1613.9112514225014,-39345.274487850686,-19.74479979185685,-1199942.3641950313
-4787.8634653337685,1.0833196955409627,1279723.2801553237,-145859565912538.75,1608.5032636477954,-36906.67800819386,-15.080312712657133,-1279694.9643303491
-4784.40894185778,1.0683913173247128,1289596.6534464522,-137114809321990.02,1607.0350059717953,-39174.74979388251,-9.339623996474984,-1289568.713560762
-4772.783152621111,1.068745491812406,1305484.3133438677,-142333743553771.94,1609.3552506938304,-33910.69099450039,-16.382290916839565,-1305468.792624851
-4801.27004949449,1.0898364413549473,2436355.5145780705,-233111325206923.44,1631.2278881331588,-41130.2339088393,-41.99799144508097,-2436333.5593688865
-4781.746482338921,1.1020619790093225,1357925.925789794,-143170010762299.8,1611.955231162647,-36682.15528049918,-21.209223526150254,-1357919.7021309212
-4815.271604609026,1.1151497534446573,1770943.270752408,-168242810417402.72,1639.8634868339273,-39755.36271264941,-26.15728029383854,-1770930.3911932344
-4906.994542015361,1.12913509112332,1300824.0720001138,-150386963072764.5,1666.1998264052734,-38137.753126008254,-19.045460424903695,-1300780.819173748
-4962.3370645646455,1.1390031399930862,1109185.6267806904,-112629153612044.73,1665.7390434112094,-30807.400318438147,-14.662981057941124,-1109121.981750876
-4927.505704155126,1.162617266901612,1337735.235027449,-132033818618766.84,1660.3793349024454,-36743.8285925011,-22.39973342514213,-1337688.2005145813
-4907.696863336976,1.2016701878545721,1227789.567007085,-144295972053725.62,1667.2236308389251,-33647.866459810946,-25.833809212026836,-1227761.7887149379
-4975.761682451175,1.197824133121699,905260.2241072757,-114909247578951.75,1679.8493688719561,-31628.782603687938,-25.38680000854083,-905211.3156134008
-4987.840870794174,1.207495983966401,1161184.4906683506,-145131732313480.72,1681.0918499807565,-37372.371464273434,-10.0959044976712,-1161128.2500804558
-4952.583090868115,1.246859283476992,1080024.1720035702,-122181536163674.42,1667.1057726308904,-34701.45355441753,-31.349715345897494,-1079986.7353022734
-4879.972494869798,1.1183569155886275,1364973.5001555441,-157843287673216.28,1647.9232842894164,-44795.07136003525,-22.63814780019061,-1364956.6980480105
-4763.654253420689,1.1556759060306772,1682951.340818285,-183328185043834.28,1611.2842913638935,-49063.61205892608,-23.50717458714621,-1682985.2007004654
-4798.424128765051,1.1940248822159407,1160299.9832767684,-127359090610841.0,1634.696185399726,-38010.162879721094,-37.768301755040966,-1160318.502848189
-4853.357839530079,1.1861470422863998,1313642.994545887,-138418957471253.81,1640.9220807386253,-39726.87655963303,-12.975904708951248,-1313640.572169218
-4886.645399412184,1.1452712218634953,1156491.3683045337,-131299316318008.06,1645.124506843192,-35971.81012878194,-14.90466138333295,-1156476.5045030292
-4870.335385396416,1.1561947572596978,1635260.7453859216,-213910319934325.0,1644.418067584188,-52319.21915918164,-16.102271174375346,-1635260.1663187258
-4896.647159341268,1.142881368048702,1367986.1093105823,-164406015368480.38,1649.8090156179735,-40483.45927590287,-26.313619916785683,-1367973.404018259
-4869.559225197479,1.145788130261094,1066361.8426313049,-129454909701850.12,1641.6718293391357,-37787.239020662724,-22.031249027731747,-1066357.5460606318
-4843.162962537227,1.1559309950982037,1036653.6691867225,-136211701943394.61,1632.991501318451,-35380.13488379361,-10.665457837945723,-1036657.9280214694
-4850.363957050314,1.1533944698391376,1246363.6293893203,-139785899344057.5,1631.6340019584356,-36808.04524168718,-12.756660042438398,-1246370.3036783417
-4884.25898369624,1.153403751324756,1194527.3842691372,-136354621474097.33,1660.9444863096483,-41828.919292512786,-36.21839532046238,-1194529.9007903747
-4910.3623048104955,1.1502089730319434,1177841.7589843194,-115444600491182.53,1646.9214895211203,-29965.48126232884,-9.362201653194688,-1177829.7590662711
-4899.585804660883,1.134284029703101,1132016.598419108,-111833877182299.1,1653.9716823270585,-33116.15436449993,-18.29642181359759,-1132010.827981844
-4927.600558712918,1.127105603484708,2727169.382673141,-198009639038362.1,1661.621106022041,-43061.23975275259,-12.891983984915896,-2727156.006547517
-4969.755031778788,1.1567812300289566,957494.482075906,-126866684961096.0,1676.715476520958,-32115.07241590837,-19.054264291045456,-957467.2862234031
-4992.212700323062,1.1557392877419401,803099.8248564496,-105033658444263.45,1675.3941866103992,-30370.485260378508,-3.40184227697614,-803059.7449008418
-4982.190776700553,1.118663423482934,877667.8930425461,-103340797508377.28,1676.452780515097,-25477.027145121712,-14.719354200820135,-877639.8633787208
-5002.463098471747,1.110174196918822,1006421.8559837762,-126547311643103.17,1683.5981118745094,-31508.961025236145,-19.468471993259527,-1006393.9829790689
-5036.466753466043,1.2424593885428006,1381565.2655774462,-135399199478406.8,1704.0876903424416,-34322.73846309736,-26.995919542818456,-1381524.1360447966
-5074.831446153308,1.2266670079588309,1116375.2834761618,-129770407121474.8,1709.4509487972307,-36938.654183006736,-21.82691413452517,-1116316.4283530195
-5068.854473029692,1.1897698888251653,1282803.9999947788,-128885001683147.06,1707.257792142896,-34710.14111806554,-18.447791512109916,-1282757.888361379
-5100.0792302755035,1.159855502651871,1223517.3958229516,-134679312802811.34,1717.0549331830916,-35349.39169629303,-11.176934061248403,-1223461.33195137
-5110.107259805175,1.1302554474072486,1193327.8717070245,-134667705523699.02,1717.167821466691,-35942.58108068978,-19.94899268722361,-1193274.4036979743
-5086.155063984315,1.1247738282056545,1407359.7307376761,-146962434315734.94,1709.2088424783158,-36637.99387314209,-10.142621787362259,-1407314.46470142
-5061.62309097863,1.1108697724808498,2323463.3523074295,-199270112872881.4,1703.209433695821,-41243.7158320639,-16.784854796090713,-2323437.108408453
-5090.428347011545,1.095490359801138,1103551.5585634056,-106923116880201.22,1715.639214708264,-29468.088477450292,-17.555477079229604,-1103517.4333937587
-5114.860495535003,1.0753981781829545,1351828.6336355587,-115747325714667.23,1714.476252390426,-27109.298725983008,-8.713981509002906,-1351786.2709581584
-5096.4443695414375,1.0775029166263645,1396434.3756713162,-132620698454597.72,1710.6437306616795,-35308.86203968463,-11.468313630992952,-1396401.7525903312
-5075.35698016287,1.0825330783555003,1240160.5183139993,-145703270974553.94,1708.527962830693,-34680.812181053945,-12.387039662300367,-1240137.737245372
-5026.58966764136,1.1374072964674538,1535784.3886157973,-159624983941873.72,1687.133858115554,-39263.80924731404,-8.333427295107867,-1535777.410983888
-4941.446342195872,1.1359219955955457,1575355.7193168371,-151635971926412.47,1662.1024787030512,-43639.30129669077,-8.039491764225886,-1575377.2183934562
-4891.091067818393,1.137541018693264,1270600.7481380925,-132854523542856.36,1651.0827362517955,-40695.154327772754,-11.95863217598594,-1270644.83679925
-4906.769333439526,1.135026067875628,1327118.4696691623,-135905330723918.88,1651.0529167051845,-38085.453828254824,-11.48748333952949,-1327147.0718682825
-4862.998640947329,1.1348733465536662,2651183.740100435,-252627008627063.94,1643.0257787531266,-53469.58092186836,-19.64256134633297,-2651233.987811448
-4902.831733308435,1.1303892801258224,1405264.817419609,-142673006558460.28,1662.8834668285829,-40650.79723884906,-30.27024775857103,-1405306.8641163136
-4981.3149340172295,1.1318902777512083,1195343.9698334306,-127884227111890.88,1685.6073813247413,-38206.22017573528,-24.04179645853378,-1195346.7412407931
-4973.905912667069,1.125734145960657,1037387.3926208862,-111158281768631.48,1673.0838817372348,-30432.279056241958,-16.59940561573694,-1037400.9748563763
-4970.699885412841,1.121166778549754,1079345.063779014,-97381363058285.67,1670.8658754607238,-26130.77521265749,-15.730662824463934,-1079357.3686019264
-4976.90462307343,0.9941846951682055,1409884.7711359123,-134285828837967.94,1678.630317406921,-29301.435170611516,-12.140389412473269,-1409895.4818910616
-5017.51600560109,0.9838626660393744,1069854.200722041,-100192364687309.38,1686.4210289537048,-27389.529352836187,-13.877732997179237,-1069849.3857882493
-5025.856532788248,0.9653956103794419,1127046.8145617677,-105961114048545.6,1687.5641115738017,-31331.13708165749,-16.157792330210214,-1127038.3071161185
-5016.611905347406,0.9582795091714874,1353467.2347615857,-131802061664806.9,1686.9904402961379,-35660.24633087164,-16.699656091488123,-1353457.1564648205
-4998.8536553512195,0.9637254718138156,1377622.9191685198,-140837521354068.84,1684.7525543218865,-32676.48192181137,-14.080505914135074,-1377622.5218230612
-5038.19713915654,0.9616354317401962,1658670.2808376139,-163795115888638.7,1694.9295395867725,-37087.785825441395,-8.895596747650188,-1658650.678497156
-5051.981295576495,0.974050461046197,1374615.5859432644,-155536200078861.3,1704.2978471471304,-39461.75062841184,-21.097897218801563,-1374596.2172957533
-5066.53465430118,0.9688251912404572,1420610.5127372788,-131920933976409.34,1703.4416001658653,-31571.492446827615,-11.427844246306222,-1420585.7905581652
-5066.098578931451,1.0031760151770341,1803976.72691801,-174525808496963.4,1700.120270664739,-38683.882566438144,-11.877125415247974,-1803948.3319647387
-5037.117529571371,0.999029688965503,165517.69671014076,-22644887357167.824,1687.943245809287,-7304.525533336251,-13.520040435685587,-165496.19174061125
-5027.153541067994,1.0029696694518655,1657559.1491517217,-161304935014320.28,1709.2919112153043,-41849.001633803404,-30.004569798049033,-1657546.4586271737
-5063.76186245986,0.9808863920739336,1478543.2207443062,-150207713649139.3,1704.313466909641,-42068.297452425475,-16.805018489513486,-1478515.9998291845
-5067.714514362098,1.111134254717273,4597554.5799791645,-348721567363694.8,1717.1600115854358,-64567.092370238766,-23.00620620407767,-4597529.550587722
-5080.683035183317,1.119532264508247,3179464.1490755137,-303774311068688.56,1711.1421430836099,-56982.45950578691,-13.823773817596702,-3179438.722409611
-5087.68310275138,1.1228602529809966,1555780.775212424,-172270948519082.22,1714.099958111761,-43153.804609942985,-22.731582379572956,-1555760.9674365898
-5118.205822671259,1.1222789535615914,1491517.035245038,-152649302635546.1,1726.3515318337413,-37472.40615597833,-18.84325549931077,-1491489.4907878353
-5143.805193447784,1.1320380068261233,1524138.8268897585,-169927532000833.78,1732.3473906702113,-42183.37136170685,-24.05457626422367,-1524103.5743637525
-5125.297052853248,1.1427423998765143,1776113.708208928,-192387993946359.94,1731.9093273307085,-43470.92611874494,-21.9869457013383,-1776081.7401639835
-5098.3007073169065,1.1525928652355433,1321840.3772594733,-138567003666861.34,1715.326109468846,-36882.958454058775,-18.393974330368565,-1321824.922817949
-5095.5729287911845,1.15981649984956,1227191.3237130246,-133175864726002.86,1714.5089118938572,-34861.24241331424,-9.303272549176882,-1227175.9439268652
-5101.286353921894,1.1838057847552954,1418973.8434918784,-158317500370175.56,1723.673452552372,-44497.613241076404,-29.779503220055403,-1418962.768121773
-5104.289182265644,1.2219389408118733,1666129.4728649575,-180127425758330.06,1722.2996234406414,-45303.2882659943,-16.906262950151586,-1666112.5384509354
-5092.728570037997,1.2392347898454796,1594024.4757993042,-177106174554967.75,1714.69421907637,-46899.47883346145,-21.912538832651308,-1594016.7821432815
-5079.187371924002,1.2399667439300248,1435497.277422721,-161364708019984.6,1714.5117518506775,-41338.6173410762,-21.589919737886476,-1435492.7183690388
-5047.494447796394,1.2349810639623502,1571324.1052551733,-189233645525511.84,1701.6389375742965,-42337.89883832919,-14.072128041515725,-1571332.4309080867
-5050.105646094649,1.247768663434311,1323804.358628284,-153553982280148.6,1703.6673767330642,-45439.97011994192,-18.997891148166445,-1323808.080782191
-5018.827781656301,1.2361016582080318,1180042.0063008445,-131683465021952.19,1693.4591519431572,-40581.09809056926,-19.374895416036907,-1180057.3514395307
-4999.949452690262,1.2539470199977085,1357499.3926749812,-149584031417825.62,1684.939991472014,-39505.78818916108,-17.953781023250713,-1357522.6658726258
-5007.925187423876,1.2321104864058714,1206583.4525236639,-130289276815099.4,1685.6279710116871,-39444.90739145242,-17.063170564463007,-1206600.7996189115
-5028.831955548684,1.2477362449540286,1296645.380124682,-144525411564841.1,1696.9686285836158,-40434.05243007624,-20.031351435006627,-1296654.8084263303
-5029.657672994133,1.2335235494319403,948764.557049315,-110263339521632.62,1687.0827388927917,-30588.653623700382,-10.108542305521496,-948776.9334391392
-5015.813167491748,1.228167580682504,1386853.7295094423,-141877469073845.16,1688.3039203254416,-39827.572649285124,-14.989292096572626,-1386866.0980893853
-5007.8334568185865,1.0890233615466596,1001782.452113201,-124853792565042.0,1683.2679668941707,-33092.739241156894,-15.324265003505388,-1001796.271982078
-5003.576361545232,1.0649747472084825,940688.8345359565,-114765196317844.81,1681.3517060297975,-27917.682295393763,-11.745919410159331,-940704.529805819
-5014.936614819219,1.0336839580526356,866134.8262660871,-109915690226712.11,1686.063904383575,-27060.16370769788,-16.586341814364232,-866146.9023304777
-5016.309591943904,1.0255548837455886,1002771.4471961089,-104953643690600.02,1684.0780645771088,-31462.18687680998,-8.848737460117718,-1002779.2914053422
-5022.557922941683,1.003612778194196,1428678.477908583,-133680422508076.61,1686.7185144306118,-35510.58795529808,-15.575601182085393,-1428682.0794708233
-5015.139103740494,0.9627923537031023,1108492.7447655569,-114969831452798.97,1685.351785210931,-30792.86798392834,-16.65819272191402,-1108497.1284874051
-4993.702115677371,0.9671960977144686,3040349.8646169184,-267995394548676.3,1677.2728180469057,-53684.986059960815,-12.72314855196123,-3040359.9064202383
-4982.876058281247,0.975276401581445,794859.0994318643,-108356507408373.1,1676.8865839193702,-27862.49246481344,-21.828618108616865,-794864.4706066988
-4929.154867080568,0.9308805750070861,957650.1869685042,-112479928907611.05,1659.487588460929,-33588.52069889852,-10.319835092938092,-957669.9101846243
-4891.054006381891,0.9000456040922088,1053817.886834823,-117074180103188.56,1644.7645423162423,-33601.27609502045,-7.857592529897374,-1053850.5830091967
-4858.9252908802355,0.8889570644890584,1216712.8635418885,-131724985709026.2,1632.6379266943466,-39405.65232116348,-19.782997211087377,-1216756.7435372188
-4852.460697170605,0.9470630256576527,1143503.8879315834,-134607157872269.72,1652.1264203831881,-36941.15834019898,-27.267561412662417,-1143551.509783021
-4934.689516929451,0.9459412494032788,1329055.7398241018,-155770274344106.0,1668.0642580576796,-40906.8907782613,-25.263971876070627,-1329072.521980939
-4969.276215058916,0.9330303846802619,1014026.5425489605,-113766236002149.83,1673.9571684594202,-33443.16356381119,-13.685041926934446,-1014025.1071637848
-4965.996490925206,0.9407052779168721,1191315.3377264277,-138943574279624.38,1667.910190400188,-36324.38908147074,-12.458606574166879,-1191312.5195662763
-4938.414262296874,0.9195913991554274,1130140.7643400691,-139761322781523.58,1678.2966224805575,-35644.03447916513,-30.61033258778002,-1130152.690561238
-4958.0989970019855,0.916684464442696,993888.3696881116,-133533352859971.94,1668.143776848643,-35095.388053034534,-5.562197430038623,-993887.2821621468
-4994.311002419603,0.9217920280650594,2090697.5896048367,-200898169926660.25,1687.2254467230025,-53604.38013326684,-17.98601453315905,-2090684.2934594967
-5010.35832042951,0.9263877631337493,1203728.3665435782,-175748148966508.34,1693.7672872581397,-48687.00112794612,-22.885792034904853,-1203721.6513591786
-5076.163243904101,0.9365795146668411,1224486.2939514217,-154680825162675.8,1721.128851241548,-41003.05935869715,-24.12642717177323,-1224456.8268079525
-5141.217566791136,0.9274503309019576,1205389.1967216257,-154079739640003.4,1728.4012706686603,-43204.88962583199,-18.712901481267863,-1205332.018131493
-5095.225886067767,1.070720817573172,1073385.7537668403,-129821492176868.06,1706.4775140065692,-34328.661449359664,-20.31179717099326,-1073350.1129122386
-5077.310302463747,1.069302799574411,873125.9983794006,-119475168314351.2,1712.9242159882328,-32271.73862612968,-21.82009823815679,-873096.1994224762
-5097.374313402184,1.064753202232254,1088012.874690014,-121737002416016.9,1711.01931495114,-29280.596876525622,-7.814567184072075,-1087972.4451002222
-5095.028793064451,1.071873325658137,981262.0480439541,-116441479006700.17,1708.966026170196,-29965.01012515378,-12.907603747427174,-981227.0012728197
-5082.121899306228,1.0782074703846873,2170846.1466728607,-195627312394768.78,1705.495598936014,-34884.12352365004,-13.874609044676845,-2170815.1547565744
-5071.807744126931,1.0678449513709973,1091211.9866493861,-119502001035974.64,1712.9469356427937,-32570.946001986005,-22.32049862986173,-1091193.4875256545
-5100.302166885884,1.0504675110765977,901182.1753316245,-99107773100097.66,1711.6938046959176,-20861.83372749148,-12.263927534148479,-901147.3980723923
-5052.736298097123,1.0525228189734832,929210.23600134,-116049838692922.62,1698.9367186599561,-30324.23384606612,-12.045108861158269,-929188.9585123517
-5009.5416908458865,1.0502988049328925,1219984.9623915378,-128946367876217.7,1686.0000053551223,-37082.48716172574,-17.09639805925758,-1219987.157074669
-5007.443388749343,1.0436312968756658,1186474.9735413368,-133548679570617.39,1683.2580270453002,-33435.151852718394,-9.85493416148438,-1186479.1155118605
-5035.88882225315,1.0075848635659626,1097904.176628548,-134166617213598.44,1706.7650596346061,-34055.87981593105,-20.914152012540626,-1097905.9807466175
-5112.221749655592,0.9955069476759174,1212042.385573777,-130748864075579.9,1721.6286836418885,-38364.664141283676,-13.552131947752741,-1212020.0818663917
-5124.961511954951,1.0067695786722548,1411492.96200431,-146373855012944.5,1720.8647352572773,-39127.78798923373,-9.990542099645154,-1411464.0860688516
-5092.703720415822,0.9938420077904401,1220244.1808702722,-130284618014178.7,1711.3373901149932,-32640.41512217987,-11.41392845788755,-1220230.78951538
-5085.074034420739,0.9818142999178907,1102380.4178799153,-128199371381518.62,1711.973540442699,-36572.12604142208,-12.517109684661364,-1102373.5203347884
-5096.049047552077,0.9797540138816418,1273236.3523152708,-153968961268751.6,1715.9012007249194,-36168.6602970656,-14.316222330205164,-1273221.4572032425
-5074.977277936021,0.9907918296455095,1273862.217739353,-160941298478820.06,1711.2053321228575,-39183.411913012504,-21.3337556327117,-1273857.5713569985
-5051.507022787536,1.0251268056171294,1498049.8951267211,-174538428707688.97,1699.2157444175325,-50447.67270100745,-12.531167470920991,-1498054.4609253008
-5040.596902669537,1.005726093189065,1820590.9762780569,-195489990365776.25,1698.0861515923314,-50712.80824726898,-12.850236619661018,-1820601.1885852846
-5063.780890170554,1.038262015152535,2154384.421453773,-228241004154997.72,1706.5052035855654,-53689.14886466575,-25.855108888177256,-2154379.9099693676
