Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Close
10891107203576.164,958331401843.6873,-27810805159655.42,-9606588912593.627,14241711329578.809,20973643839897.098,3704785407262.0483,854761721361.0361,-8036656986909.215,-22812717894974.83,6724435976363.185,628.8083333333333
8000448632764.559,703976259003.4175,-20429412208033.4,-7056860189889.743,10461753508656.852,15406933125902.219,2721481371848.0645,627895529564.4633,-5903611162117.235,-16757890051305.537,4939672759552.438,628.565
12541820886073.664,1103581204340.3372,-32025957416324.586,-11062614257186.598,16400260425504.312,24152519892581.15,4266302221396.2217,984313862794.88,-9254734985879.172,-26270333878873.348,7743626776234.027,673.0383333333334
9536349751704.152,839123465248.2452,-24351386776152.36,-8411614192649.487,12470168445027.137,18364707902944.895,3243942845372.146,748436889453.7649,-7036967818991.327,-19975017506265.215,5887975464931.12,681.24
11676000460767.004,1027395812878.0312,-29815056214457.26,-10298910339871.496,15268073767296.762,22485158795609.684,3971779479463.8965,916362127128.1947,-8615837557135.729,-24456770059360.22,7209048250464.202,662.7
10242984476047.434,901301744287.0579,-26155802007081.316,-9034907044486.635,13394196436779.486,19725515778231.43,3484316014303.693,803895359646.6968,-7558400616473.393,-21455147844973.434,6324268990620.228,660.355
9239445248703.152,812998183913.8022,-23593231372685.344,-8149727159228.4375,12081922353283.213,17792941583885.73,3142946013562.2334,725135120033.8959,-6817879146851.382,-19353115704053.51,5704659544017.801,667.635
9775355521811.365,860154081182.5398,-24961695997573.75,-8622431156823.225,12782703331770.416,18824975347169.37,3325244507249.596,767194675750.3495,-7213332588512.992,-20475643480475.16,6035543500822.028,695.1633333333334
9803031665969.963,862589344151.2097,-25032367328375.617,-8646843020038.645,12818893790683.238,18878272519240.652,3334658952716.254,769366711134.4764,-7233754961855.774,-20533613937189.297,6052631385475.639,684.3033333333333
15700477120711.637,1381518004646.8723,-40091692055889.445,-13848732543349.436,20530664222498.176,30235329896917.637,5340770028508.711,1232213303249.638,-11585539247888.402,-32886515059266.145,9693858571950.559,704.5949999999999
12828539674694.818,1128810179906.6462,-32758103458340.7,-11315516866753.66,16775186998818.094,24704671120911.977,4363834238381.1055,1006816302186.7562,-9466307708225.086,-26870900420546.816,7920654051614.708,708.4583333333334
13720721628815.865,1207315142930.0583,-35036319802391.36,-12102473149672.623,17941845028059.82,26422798230700.75,4667324290427.354,1076837006609.9425,-10124657707888.152,-28739681495424.332,8471509028260.412,721.9566666666667
15527516758159.824,1366298828977.1355,-39650031373349.74,-13696171342927.121,20304493127771.504,29902249578075.88,5281934737761.7,1218638886959.9028,-11457909964597.447,-32524228461686.348,9587068621020.16,716.9533333333333
13204609113679.53,1161901341042.6755,-33718409274803.812,-11647231971812.482,17266952750398.355,25428890073491.78,4491760306357.562,1036331160311.7578,-9743813040514.465,-27658622616294.293,8152848412770.986,734.8083333333333
13338777770971.818,1173707124038.8613,-34061013355841.02,-11765576511976.264,17442397841041.941,25687266488903.49,4537399930693.161,1046861048886.3687,-9842817416226.863,-27939654773569.203,8235687407360.222,735.85
9093736438668.445,800176976702.7041,-23221158968045.8,-8021203538450.764,11891386913352.045,17512341513353.396,3093380806952.714,713699491977.2064,-6710359074283.669,-19047911304831.043,5614695249430.906,721.7633333333332
10753486592826.51,946221893589.5659,-27459386260734.06,-9485199557368.771,14061752397971.564,20708619701330.973,3657971532953.3057,843960876741.7504,-7935105279346.778,-22524455209394.99,6639465531538.438,725.9333333333333
13571712159114.01,1194203505120.791,-34655819041475.176,-11971038155743.18,17746993500476.605,26135841878404.23,4616636310331.769,1065142331478.0219,-10014702037922.113,-28427563470900.426,8379506816161.193,734.5916666666667
17580862058925.793,1546977099292.301,-44893316792133.28,-15507341227978.264,22989542125563.086,33856496880428.75,5980413161975.82,1379790498679.673,-12973093639588.127,-36825204451275.82,10854853681104.307,752.285
16718538836249.525,1471099405692.9607,-42691345871941.87,-14746722016278.518,21861928431073.52,32195870593114.098,5687080057429.497,1312113269138.767,-12336776932436.898,-35018965845773.47,10322434565866.6,800.4155172413792
9596104607794.55,844381418763.8209,-24503972795125.914,-8464321443263.088,12548306626185.809,18479781335823.21,3264269421864.9995,753126604392.7312,-7081061531639.089,-20100181144160.94,5924869584747.47,769.025
12759451417265.94,1122730941184.795,-32581684335154.168,-11254576994348.766,16684843936166.242,24571623843523.92,4340332761100.448,1001394104702.7902,-9415326858293.64,-26726186803459.688,7877997370656.137,758.3833333333333
14294376763775.906,1257792263309.0474,-36501167241808.125,-12608470278395.082,18691982785047.184,27527519526406.277,4862462313742.663,1121858909321.439,-10547963556894.916,-29941270277069.543,8825697732355.283,760.2466666666667
12927551117122.678,1137522429363.6604,-33010932429816.418,-11402850734612.33,16904659025678.879,24895343228189.516,4397514567505.7554,1014586939707.598,-9539369154593.639,-27078291734944.402,7981786004036.644,768.595
15191408510771.791,1336724005567.4858,-38791767639562.2,-13399704400712.71,19864982806945.74,29254986125578.043,5167602092131.141,1192260193414.5112,-11209892143033.492,-31820209953554.484,9379546896879.355,771.4683333333334
15332883870897.418,1349172730637.9558,-39153029711504.24,-13524493900287.834,20049982533474.074,29527433538378.805,5215727213286.99,1203363530402.1267,-11314288202524.97,-32116546970721.266,9466897196745.092,771.69
13665521100574.44,1202457989233.4756,-34895362840701.734,-12053783082425.22,17869662543739.66,26316494954811.61,4648546894649.256,1072504597274.5204,-10083924341446.592,-28624057314664.13,8437426455600.182,766.7316666666667
15721415390051.027,1383360459477.882,-40145158164534.516,-13867201324883.549,20558044306605.07,30275651643163.44,5347892478677.118,1233856478674.4397,-11600989509426.111,-32930372691347.94,9706786002908.027,754.7066666666667
15469901213869.3,1361229171830.4663,-39502908013505.42,-13645351142674.705,20229152677716.28,29791295840168.566,5262335864943.861,1214116995795.6594,-11415394665178.135,-32403546025890.61,9551495059735.373,736.4416666666667
12553823943667.617,1104637388272.1406,-32056607610295.98,-11073201662046.932,16415956223239.838,24175634874059.516,4270385252302.4453,985255881322.2264,-9263592128810.559,-26295475746076.3,7751037705553.564,699.5583333333333
14280539808062.047,1256574728502.9932,-36465834118342.45,-12596265291040.799,18673888988477.05,27500872890579.246,4857755449744.329,1120772942059.9497,-10537753106016.148,-29912287170354.48,8817154418074.752,683.2866666666666
10393594574382.72,914554219129.2007,-26540390035909.207,-9167753879576.668,13591140995077.602,20015554560819.633,3535548475018.415,815715662951.4216,-7669537423763.738,-21770618559488.855,6417259496224.244,724.096551724138
8198871246863.182,721435899177.405,-20936090972346.418,-7231880480410.179,10721220108929.717,15789047192463.113,2788978015822.1187,643468222293.6764,-6050029144968.986,-17173509875952.883,5062183649974.261,685.4483333333334
13222566156145.332,1163481396256.7568,-33764263195547.836,-11663071097703.732,17290434086407.32,25463471016665.72,4497868687638.224,1037740500243.7798,-9757063794969.67,-27696235676115.63,8163935648321.766,646.7266666666667
10208624203115.396,898278303282.8798,-26068061999631.797,-9004599289372.67,13349265330596.38,19659346248135.37,3472627822086.1772,801198698934.5846,-7533045880847.626,-21383176195497.46,6303054181017.185,680.3483333333334
9209067258855.098,810325179328.4851,-23515660065029.953,-8122932020654.48,12042198790353.643,17734440840361.89,3132612441950.175,722750946431.6582,-6795462838383.694,-19289485417816.094,5685903313859.203,661.6333333333333
11155195327449.727,981569087160.6915,-28485162913890.25,-9839529984447.102,14587045151758.15,21482213779767.203,3794619226159.692,875488001241.7715,-8231530186750.058,-23365881872914.547,6887490347224.29,672.4366666666666
12349415853692.51,1086651042272.5269,-31534644880633.027,-10892901811298.54,16148662588195.186,23781994326028.63,4200852566869.9185,969213484522.6725,-9112757541785.523,-25867318581423.79,7624831426614.655,665.4833333333333
10201134246033.895,897619225151.5273,-26048936205607.73,-8997992692114.273,13339471014347.314,19644922441677.992,3470079999813.2715,800610897921.4191,-7527519048480.927,-21367487531270.938,6298429818402.001,664.6566666666666
10064693202082.012,885613509696.1976,-25700529373269.043,-8877643783948.096,13161054539553.404,19382169866349.457,3423667374411.8926,789902628919.1461,-7426837755661.293,-21081695591658.277,6214187666915.765,666.3366666666666
8697393155509.168,765301915566.8684,-22209083163121.14,-7671605769532.6045,11373110346685.55,16749079989891.207,2958558255616.0625,682593444512.8623,-6417893338798.036,-18217723281102.516,5369983116593.7705,679.1333333333333
9196951638682.865,809259118236.0796,-23484722370588.004,-8112245356873.977,12026355938136.06,17711109041573.527,3128491112451.5166,721800056259.833,-6786522530822.108,-19264107860079.953,5678422731352.572,672.95
12547587453289.184,1104088629783.6082,-32040682475616.777,-11067700713844.654,16407801116939.01,24163624866676.38,4268263805912.1587,984766416045.2158,-9258990135298.125,-26282412659318.92,7747187115773.706,673.8316666666667
7436073519830.671,654315738205.8938,-18988261445378.777,-6559048599368.282,9723750883484.066,14320082798156.453,2529500081335.014,583601892741.1471,-5487152989888.451,-15575739411987.297,4591213573587.556,665.0183333333333
11068813884154.568,973968220181.2845,-28264584980295.863,-9763336554374.252,14474088903980.33,21315863939602.957,3765235182608.691,868708542822.5939,-8167788389485.364,-23184945736268.99,6834156231994.249,658.3133333333334
11099850935977.96,976699237392.9946,-28343839090016.316,-9790713034030.863,14514674383361.328,21375633786707.113,3775792932617.394,871144402932.1509,-8190690924421.537,-23249956512216.58,6853319250006.688,626.7199999999999
14682799271007.719,1291970380385.0586,-37493017071859.586,-12951081490254.838,19199901892409.41,28275527537291.496,4994590482077.622,1152343290291.222,-10834584404793.775,-30754867391079.695,9065519273410.441,631.4116666666666
12603298413461.3,1108990715507.551,-32182942441473.29,-11116840985759.742,16480651134200.232,24270910848547.53,4287214803141.752,989138815973.9186,-9300099979499.586,-26399105815244.07,7781584660340.813,615.63
12378208203803.408,1089184551951.4767,-31608167095246.227,-10918298348036.139,16186312837897.074,23837441434451.508,4210646746030.565,971473169056.6401,-9134003670949.85,-25927627620723.12,7642608473763.91,623.3666666666667
12711225324377.193,1118487420966.072,-32458537417560.83,-11212038775788.105,16621781260557.076,24478752040498.895,4323927881390.308,997609206087.1809,-9379740362229.73,-26625171510782.895,7848221430440.774,618.6133333333333
9081900869562.504,799135538118.9188,-23190936448224.348,-8010763876600.557,11875910169877.725,17489549064426.67,3089354748014.795,712770608661.7197,-6701625495777.429,-19023120289694.1,5607387690003.768,598.6483333333333
12587308610795.332,1107583721104.9,-32142111935896.7,-11102737026086.621,16459742041052.22,24240118343382.617,4281775616141.9473,987883913217.802,-9288300995118.926,-26365613179821.8,7771712253696.948,625.6933333333333
15092750836177.469,1328042871386.9143,-38539842159418.48,-13312682575308.701,19735973321475.145,29064995378550.367,5134042113983.529,1184517351487.9902,-11137091826563.74,-31613559673557.8,9318633467790.209,646.175
10485815155265.105,922668893210.6256,-26775878431447.973,-9249097783673.953,13711732811904.098,20193149189452.336,3566918796403.813,822953386205.122,-7737587962913.448,-21963785523204.168,6474198802822.069,627.1216666666667
9107776712031.072,801412404631.8864,-23257011241180.926,-8033587863728.215,11909746589543.133,17539379670943.44,3098156830477.7896,714801409652.5612,-6720719538743.759,-19077320277831.992,5623364077135.113,638.1416666666667
11302280331132.734,994511380669.455,-28860749209940.836,-9969267444687.574,14779380109134.639,21765463896840.605,3844652549999.3286,887031611410.1082,-8340065710272.015,-23673968656339.38,6978304317480.571,656.7833333333333
2532387991644.2153,222830105600.66196,-6466537464981.705,-2233713242569.7603,3311466632135.712,4876768264933.235,861432553282.7692,198748304974.87634,-1868674586584.697,-5304387655883.937,1563558428000.3271,702.032142857143
6235876362058.903,548707843980.89777,-15923518083249.578,-5500404996527.269,8154317917320.115,12008792795210.592,2121233708377.2747,489407409846.9175,-4601515587469.752,-13061783824213.836,3850182621372.997,663.5216666666668
5768051451557.391,507542938621.3435,-14728911588274.441,-5087756251510.348,7542568570020.873,11107874930739.504,1962095536037.5615,452691333001.0499,-4256302926636.586,-12081868940398.506,3561336113924.403,671.8862068965517
6922327375593.985,609110108109.9474,-17676393652800.93,-6105894647745.363,9051952730174.45,13330731791832.516,2354741072339.755,543281834072.0968,-5108054681278.041,-14499637024873.775,4274014295676.625,656.9283333333333
9151526063084.041,805261976102.9941,-23368726521780.28,-8072177279453.394,11966955105371.594,17623630272488.902,3113038870037.8286,718234978614.7764,-6753002657172.828,-19168958268989.4,5650376094886.209,667.1483333333333
10470199801495.783,921294845106.0961,-26736004436893.535,-9235324149390.525,13691313374707.568,20163078005199.816,3561607008179.237,821727916678.1451,-7726065398035.114,-21931077437405.84,6464557678345.379,675.2283333333332
12314251344599.996,1083556816613.8523,-31444851219674.68,-10861884647970.191,16102679731524.51,23714276028075.914,4188890802692.404,966453723276.9827,-9086809404250.74,-25793662270187.7,7603120151708.29,686.8266666666666
10176305306493.773,895434455615.8212,-25985534750812.094,-8976092109447.125,13307003460874.818,19597107945063.566,3461634043857.764,798662288469.9391,-7509197603569.413,-21315480324526.61,6283099935016.5625,684.2466666666667
8348839102222.911,734631884042.6293,-21319038837695.332,-7364160827657.65,10917324941631.277,16077849054252.477,2839991992472.753,655238075634.7645,-6160691917122.17,-17487635320933.803,5154777471250.611,689.1583333333333
13329038841566.367,1172850143023.499,-34036144736676.945,-11756986175970.996,17429662608272.012,25668511706883.324,4534087085908.669,1046096754549.1344,-9835631078412.42,-27919255317030.406,8229674530496.277,704.5033333333333
10237513088968.354,900820280906.4523,-26141830818484.863,-9030080953495.992,13387041684740.408,19714979328476.31,3482454849809.834,803465999805.614,-7554363353457.815,-21443687380018.91,6320890986763.247,700.705
9281648227915.37,816711701605.726,-23700998091573.6,-8186952623298.527,12137108847389.734,17874214341301.477,3157302038145.279,728447329251.8378,-6849021182773.952,-19441514807830.754,5730716753294.825,687.2283333333334
8735743629670.869,768676425949.8782,-22307012438388.64,-7705433084633.729,11423259042773.512,16822933791956.99,2971603794959.659,685603324658.0276,-6446192641907.742,-18298052810931.746,5393661795105.264,661.9
9525603828956.643,838177863437.7725,-24323946847776.562,-8402135622641.53,12456116357883.586,18344013950095.02,3240287463097.462,747593588020.9279,-7029038475515.82,-19952508774343.516,5881340931423.774,682.5733333333334
9565559378099.62,841693637474.2599,-24425974666937.953,-8437378737786.359,12508364072694.555,18420958689602.73,3253878985585.026,750729398630.622,-7058522069128.734,-20036200420026.69,5906010456844.461,685.9416666666667
8065645306670.559,709713029093.8384,-20595894053586.555,-7114367408276.895,10547007552868.4,15532486166381.234,2743659070643.773,633012349040.6018,-5951720497313.058,-16894452100695.04,4979926885878.447,681.5483333333334
8576424421181.007,754657596982.9583,-21900185016007.426,-7564904232257.798,11214925923360.625,16516123114683.57,2917408765882.711,673099481108.2576,-6328629239222.699,-17964339468477.277,5295294086977.464,682.9633333333334
7309367070790.207,643166519846.9879,-18664713051283.434,-6447286178849.239,9558063498950.525,14076077250224.494,2486398901940.3306,573657797285.8795,-5393655412900.33,-15310337960993.365,4512982340156.951,684.5483333333334
9043058018914.963,795717649526.8064,-23091750061222.082,-7976502210398.353,11825117358389.254,17414747195012.482,3076141739270.065,709722164862.0936,-6672963079351.287,-18941759293403.44,5583405315776.404,687.765
10664213388341.94,938366540134.5747,-27231424202126.1,-9406455391065.379,13945014578656.553,20536701087151.297,3627603820913.4507,836954512162.1753,-7869229751457.47,-22337461827874.938,6584346164631.5,677.985
