Feature_1,Feature_2,Feature_3,Feature_4,Close
56336681046523.61,4957182425370.298,-143857591667421.3,-49692222617739.945,1930.0673469387757
54718223265183.31,4814770842622.264,-139724805774226.33,-48264648744411.78,1931.361224489796
69423503193618.82,6108719160692.888,-177275228089928.88,-61235559153798.555,1939.2938775510204
54224399672280.734,4771318381017.79,-138463810660578.47,-47829067847250.79,1950.442857142857
78303863002934.86,6890121005834.855,-199951522109191.75,-69068552509657.55,1936.4530612244896
52791933127521.94,4645272423760.486,-134805959877226.64,-46565548844213.336,1942.467346938776
57110064370121.72,5025233959458.801,-145832451564866.25,-50374391414363.59,1930.033673469388
54711215652726.09,4814154335977.494,-139706911556265.69,-48258467793968.6,1932.4183673469388
49032623643200.09,4314482918336.2397,-125206437980707.53,-43249619698385.23,1921.692857142857
46279403481018.945,4072221368848.931,-118175998249042.66,-40821119768462.625,1905.6755102040815
51909282658619.91,4567606234413.636,-132552082477160.34,-45787000013975.695,1894.6061224489797
45186640511116.61,3976066995588.2417,-115385591882551.03,-39857239644947.89,1890.8755102040816
59813004415048.91,5263071442105.713,-152734499098716.12,-52758541669981.87,1920.3102040816325
92121668097410.5,8105978380269.17,-235235747644716.8,-81256658268692.66,1926.20612244898
77992085159226.67,6862686636754.903,-199155387463833.0,-68793545880129.14,1954.348979591837
66267231328635.94,5830991997645.883,-169215583767335.72,-58451544027560.195,1964.7183673469387
167994314844611.0,14782170812087.807,-428979076126050.25,-148180735201230.2,1947.494897959184
61331835118970.5,5396716430283.942,-156612885465446.66,-54098238579868.94,1965.6122448979595
62933507432371.086,5537651026563.6,-160702807591083.12,-55511006476646.234,1986.6938775510205
61120300756710.414,5378103184454.271,-156072723606348.16,-53911652888667.21,1982.2020408163264
53551998692627.62,4712152371796.619,-136746812866101.3,-47235971136777.95,1990.2030612244896
73628690867251.77,6478742428628.015,-188013314915713.88,-64944778787443.484,1993.138775510204
55515611054362.266,4884934693338.113,-141760962222107.4,-48967991139799.77,1996.148979591837
57525580758029.836,5061796151928.117,-146893486712280.16,-50740901108802.234,1971.6479591836733
55352003916535.46,4870538557983.508,-141343185958208.75,-48823680167165.984,1969.3346938775512
50429857435060.93,4437428706591.56,-128774320623134.03,-44482061420163.8,1959.1755102040815
43354694001001.21,3814870189625.4243,-110707655866032.55,-38241356568820.164,1963.0744897959185
51647623237781.22,4544582325205.988,-131883926580741.1,-45556201371490.36,1973.6244897959184
57116965634454.336,5025841220293.279,-145850074948135.22,-50380478922383.54,1970.7285714285715
56607603099336.15,4981021439676.69,-144549399764648.03,-49931191549477.38,1973.3295918367344
54810063087310.25,4822852105041.783,-139959322021578.52,-48345656978374.336,1979.3061224489795
43901506611244.49,3862985356133.9424,-112103959594853.06,-38723676909788.234,1982.4714285714288
45558256958826.0,4008766349583.365,-116334526619228.34,-40185026964450.16,1988.841836734694
44961456481303.734,3956252583058.756,-114810576824866.44,-39658614250376.5,1998.515306122449
96070407901697.81,8453436192578.853,-245318986840083.03,-84739676069661.02,1982.519387755102
55553609988006.414,4888278414988.551,-141857994288750.56,-49001508697221.125,1994.9234693877552
55502301174909.16,4883763644568.531,-141726974168160.0,-48956251118347.984,2006.5367346938776
48746805348750.336,4289333410021.86,-124476591689134.36,-42997511815032.69,2021.4326530612243
89936410646575.3,7913693054843.702,-229655618070851.8,-79329134161147.34,2047.5897959183671
57152333337199.52,5028953353987.98,-145940388666173.12,-50411675456359.76,2059.8244897959185
48425334027427.56,4261046445261.5977,-123655703464478.75,-42713955329290.81,2063.870408163265
42709307724528.09,3758081333843.0146,-109059639945062.64,-37672088375199.92,2060.686734693878
55611060494420.59,4893333573963.325,-142004694393504.0,-49052183063137.59,2073.372448979592
47684362778063.79,4195846873996.961,-121763609589463.89,-42060375863863.336,2076.0938775510203
58233364370288.02,5124075689030.497,-148700835191458.47,-51365207520925.53,2109.928571428572
61678231324406.37,5427196474985.051,-157497418526277.25,-54403779809597.586,2122.416326530612
69212540949861.73,6090156089153.6455,-176736527769855.78,-61049477979552.76,2097.5030612244896
53736059742554.16,4728348287148.427,-137216820135078.02,-47398323864100.77,2111.319387755102
95497213133543.14,8402999994556.648,-243855314209355.6,-84234085513187.69,2122.05612244898
62455929625473.09,5495628138731.766,-159483296322981.84,-55089755377412.49,2130.64693877551
61085512928766.65,5375042153430.512,-155983892315553.72,-53880968140711.89,2126.215306122449
60280459300398.16,5304203766295.315,-153928160673764.6,-53170863966584.25,2142.387755102041
56264523020593.836,4950833206610.594,-143673333545799.2,-49628575217581.125,2148.5051020408164
53030781871812.29,4666289417803.525,-135415868334954.02,-46776227707354.69,2155.8816326530614
64834741565923.0,5704944673977.084,-165557672077048.8,-57188005447487.67,2164.95612244898
73086968527502.47,6431075645400.105,-186630008280263.78,-64466948952927.305,2177.2897959183674
82454534439458.14,7255347425792.8545,-210550399667861.84,-72729685881361.89,2176.7602040816328
102970058122100.84,9060551215131.277,-262937471941810.66,-90825568240712.3,2218.6877551020407
71371478628735.89,6280125928170.606,-182249448051361.78,-62953787039990.76,2247.64693877551
80965493162724.77,7124323414956.003,-206748083255056.8,-71416264785954.67,2271.172448979592
71673284099385.94,6306682415744.301,-183020118039778.25,-63219996941916.13,2267.161224489796
70248380648716.31,6181302225981.456,-179381579543311.03,-61963149467721.66,2220.291836734694
58766831665332.51,5171016519757.476,-150063061953016.53,-51835756558616.195,2222.54387755102
59993049130564.63,5278914051008.236,-153194249113849.3,-52917351711719.55,2267.7183673469385
64043609088737.31,5635331314983.421,-163537488887319.88,-56490180700959.836,2283.8693877551023
58820620948853.36,5175749570832.613,-150200414733724.44,-51883201864460.68,2279.252040816327
58087941067965.19,5111279580975.212,-148329492384248.66,-51236935792509.99,2237.488775510204
60139883752696.81,5291834402122.278,-153569196109983.34,-53046868439160.38,2251.5530612244897
88457471287720.53,7783558107869.833,-225879099503281.9,-78024624256383.67,2268.947959183673
79832459877333.86,7024625294107.396,-203854845064821.97,-70416863435126.27,2272.533673469388
62234839458357.43,5476173809229.685,-158918735644611.25,-54894740823615.42,2266.9091836734697
59676921738791.98,5251097208562.489,-152387007152419.25,-52638508716461.0,2269.373469387755
63126762802547.53,5554655846178.098,-161196291658279.75,-55681468707252.01,2261.364285714286
53712440920717.23,4726270132549.688,-137156506896731.56,-47377490612878.08,2256.8571428571427
48470790374728.41,4265046287199.744,-123771777670392.7,-42754050520169.03,2250.745918367347
49328905029130.08,4340553700947.3433,-125963001906935.39,-43510957618467.54,2264.622448979592
74246763165310.31,6533128089476.718,-189591582295800.4,-65489954532494.47,2263.4010204081637
52172011234175.53,4590724509602.235,-133222968258201.55,-46018742218772.7,2273.8438775510203
51600325749068.96,4540420773174.093,-131763150587766.88,-45514482596674.89,2276.888775510204
61453794963875.945,5407448213208.336,-156924311965554.9,-54205814375692.47,2314.389795918368
149917815393076.5,13191582605827.557,-382820133176111.44,-132236214895738.86,2320.097959183673
68545537368640.89,6031465410092.097,-175033312960384.44,-60461142800965.17,2324.5183673469387
57660648437554.74,5073681308931.227,-147238385513897.62,-50860038930647.2,2328.65
69683621530306.63,6131607810862.773,-177939448866239.5,-61464999061008.734,2368.672448979592
75652942207949.61,6656860778689.0,-193182307587015.03,-66730286262315.35,2360.1214285714286
70762970062792.11,6226582065193.299,-180695600968218.84,-62417047297606.18,2171.665306122449
59962692235772.96,5276242900236.568,-153116731565423.25,-52890575146733.625,2140.998979591837
66161533881364.78,5821691849171.984,-168945680739005.53,-58358313216119.68,2104.3020408163266
66824457886847.93,5880023908366.105,-170638478990610.5,-58943050581502.02,2106.862244897959
52590657771846.99,4627562191942.558,-134291996082493.27,-46388012916910.95,2099.514285714285
104586060419452.11,9202746475569.445,-267063987855657.44,-92250975790637.12,2122.326530612245
51116261587341.375,4497826965552.856,-130527076501815.2,-45087509881459.78,2122.7091836734694
49552707230382.57,4360246482001.915,-126534488200864.55,-43708364051307.21,2129.197959183673
55718692855441.52,4902804483956.629,-142279537862219.88,-49147121312099.66,2142.8132653061225
63912353136958.16,5623781797021.608,-163202322300280.4,-56374405243874.35,2178.0489795918365
73238532554081.98,6444411875038.371,-187017031573770.7,-64600636771655.04,2178.730612244898
63074457653737.18,5550053634131.662,-161062728477693.62,-55635332839282.234,2167.1285714285714
52691576013686.67,4636442117121.007,-134549694240285.27,-46477028524513.47,2158.3438775510203
61538770564262.9,5414925285939.857,-157141300146098.25,-54280767629734.25,2185.6408163265305
142010525604268.06,12495803502422.838,-362628606059623.06,-125261526286276.33,2142.0408163265306
63892834851217.03,5622064299626.312,-163152481926646.4,-56357188957224.03,2148.8683673469386
54535983817622.96,4798735460014.549,-139259451053557.5,-48103903344866.1,2215.70306122449
62524233475128.21,5501638116613.553,-159657712169503.66,-55150002908590.53,2216.5908163265303
52542551216027.875,4623329042190.399,-134169155011001.84,-46345579979280.26,2226.144897959184
60459131809692.82,5319925534331.502,-154384407270030.56,-53328463573673.375,2136.197959183673
50917072336347.43,4480299817588.693,-130018440111238.3,-44911813316600.02,2126.1071428571427
39910216125281.86,3511783434818.4907,-101912066459748.12,-35203127179979.98,2126.0642857142857
82078520447964.83,7222260834917.584,-209590235458513.8,-72398019130786.47,2111.033673469388
73820847389421.67,6495651211860.388,-188503991253472.34,-65114272611939.59,2103.8020408163266
69591975923549.01,6123543434945.374,-177705429376963.62,-61384161920817.23,2082.4867346938777
69500172762922.125,6115465477802.674,-177471005976439.34,-61303186057677.06,2103.425510204081
59119783904301.42,5202073531728.878,-150964337321645.8,-52147080937905.85,2094.472448979592
52579531845552.68,4626582990570.0205,-134263586021759.14,-46378198924705.56,2098.20306122449
58710075145226.39,5166022458284.879,-149918132384529.34,-51785694124048.73,2098.712244897959
50741906176580.836,4464886505385.272,-129571147569592.22,-44757306470744.59,2092.091836734694
64299402113574.74,5657839072070.841,-164190665129761.75,-56715805058534.19,2088.04693877551
75220572505567.94,6618815572701.924,-192078236457326.66,-66348910837988.2,2075.5244897959183
93395751293964.86,8218087861525.569,-238489162120766.3,-82380474061980.19,2069.451020408163
72379437489762.64,6368818355638.532,-184823303924583.44,-63842865216426.8,2071.0489795918365
5799470996754.114,510307595599.01575,-14809142728478.69,-5115470104687.996,2073.265306122449
68531443697651.7,6030225226032.597,-174997324119102.84,-60448711267775.38,2096.2367346938777
59925362316496.31,5272958069778.445,-153021408645875.28,-52857647886181.52,2062.3489795918367
58226363471454.15,5123459568162.939,-148682958889857.94,-51359032312017.914,2047.4673469387756
89616421136367.88,7885536614539.751,-228838516139465.2,-79046885340956.27,2032.7234693877551
61048317661521.76,5371769180245.347,-155888912272947.53,-53848159483874.59,2025.607142857143
64399857551569.414,5666678227028.001,-164447181628524.94,-56804412379318.336,2043.744897959184
115398900946014.19,10154190996870.082,-294674937299942.3,-101788529118060.56,1988.483673469388
91104808688261.58,8016502791444.556,-232639163683283.12,-80359729370615.19,1977.911224489796
94371422892369.88,8303939115632.133,-240980572024703.34,-83241072900521.64,1903.6295918367343
131344392356088.77,11557268071065.346,-335392280156390.9,-115853377784415.72,1814.2551020408164
105858598627432.38,9314719808446.104,-270313456491200.78,-93373428476238.62,1834.151020408163
65406360554280.195,5755242537136.451,-167017320902873.28,-57692206495431.71,1814.4255102040815
61807816719381.84,5438599189966.786,-157828318757719.28,-54518081970353.59,1844.8428571428567
67551784565730.25,5944022828363.672,-172495731984822.22,-59584594836215.3,1801.2755102040817
66460944269121.1,5848037497407.512,-169710234987718.38,-58622410353718.99,1832.8795918367348
65754343544716.234,5785862299443.25,-167905906266153.94,-57999147598109.41,1845.795918367347
92507442359689.2,8139923375193.033,-236220835158362.53,-81596933402652.97,1832.5622448979595
68877744194805.25,6060696952767.198,-175881613842453.94,-60754168443574.07,1855.8622448979595
66423927547168.445,5844780337116.664,-169615711863018.88,-58589759522844.31,1861.5693877551016
65742868960357.69,5784852587818.434,-167876605602159.38,-57989026270352.11,1894.5928571428567
119923767843321.38,10552343810532.44,-306229334165009.4,-105779724542783.39,1913.25
59058159121460.88,5196651161238.062,-150806976210213.44,-52092724505736.9,1908.958163265306
61653734983931.29,5425041270316.451,-157434866128976.6,-54382173071011.28,1908.0510204081636
48910526833576.77,4303739729282.713,-124894659522737.34,-43141923826862.27,1917.780612244898
41361904608006.41,3639520600488.984,-105619000865230.1,-36483600722618.21,1918.7408163265304
57366309592631.77,5047781724101.111,-146486782446652.94,-50600414966896.56,1927.3357142857144
57158621688829.63,5029506843081.622,-145956443363151.44,-50417222059116.87,1947.607142857143
51973542647036.11,4573260793954.032,-132716173273045.11,-45843681481851.664,1932.538775510204
39468709169857.72,3472934377062.024,-100784663530468.8,-34813692509612.176,1893.238775510204
72034103519619.33,6338431365170.056,-183941482105174.6,-63538259960770.39,1896.141836734694
52434258121468.125,4613800047085.3,-133892624459440.98,-46250058980860.734,1875.25612244898
64854163030891.8,5706653602696.72,-165607264085898.06,-57205136079573.23,1861.4142857142856
72949105922545.25,6418944332915.513,-186277972521725.6,-64345345379236.94,1852.5091836734691
40457933124813.484,3559978202559.435,-103310679597334.14,-35686245287185.49,1837.0765306122448
45609061729495.04,4013236843158.279,-116464258400975.48,-40229839850155.82,1820.944897959184
47982071522711.46,4222042913414.4614,-122523817204486.69,-42322972058199.54,1822.165306122449
49374877638568.055,4344598851056.893,-126080394991760.8,-43551508071512.32,1795.0938775510203
48845000724688.15,4297973864736.073,-124727336168162.31,-43084125820116.35,1798.1214285714286
36505777339588.945,3212219730334.521,-93218718245481.39,-32200214511179.875,1772.8061224489795
43257589804514.02,3806325776502.9834,-110459696705258.3,-38155704942062.6,1800.1591836734694
46352938766067.26,4078692063596.1035,-118363773276723.25,-40885982462722.29,1810.7755102040817
58399012220684.766,5138651164857.909,-149123822319383.38,-51511318102438.914,1838.8734693877552
43409114194718.32,3819658782741.272,-110846619341281.58,-38289358339104.98,1870.4591836734692
39820253747044.79,3503867472621.423,-101682344359494.6,-35123775153922.32,1887.3816326530607
47487489179067.79,4178523633315.077,-121260885511751.2,-41886721961645.6,1882.307142857143
52126240101499.77,4586696998848.26,-133106090154387.19,-45978369391906.055,1843.6244897959184
62614254559264.766,5509559284856.78,-159887584465863.03,-55229406821104.35,1860.8755102040816
57708694033050.68,5077908864508.922,-147361072184597.72,-50902417899350.66,1866.70612244898
37995667101488.69,3343318278711.4087,-97023201636227.0,-33514383815623.695,1871.7765306122449
54687614661751.11,4812077579843.947,-139646645499080.86,-48237650209433.28,1876.508163265306
71792278470514.2,6317152666422.646,-183323974184990.88,-63324956363654.5,1903.107142857143
54285090208760.94,4776658628223.845,-138618785974125.67,-47882600349831.484,1894.980612244898
70076258641611.57,6166156819542.218,-178942060595220.56,-61811327853441.945,1890.038775510204
47699083566676.68,4197142186345.038,-121801198618440.36,-42073360310621.03,1879.6408163265305
52498104057716.69,4619418116499.849,-134055657001857.73,-46306375012202.29,1886.6989795918369
58030625622261.805,5106236105107.291,-148183135453121.88,-51186379921559.266,1904.0744897959185
54101883688450.734,4760537918177.827,-138150962078085.67,-47721001578189.23,1919.0806122448976
66609985545595.79,5861151986657.49,-170090816673509.84,-58753873423803.72,1905.386734693877
64837553626652.43,5705191910311.184,-165564852171065.78,-57190485366157.72,1904.3734693877552
60504006905256.67,5323874131954.159,-154498997087489.2,-53368045853260.266,1935.9530612244896
109976150593645.02,9677031556559.309,-280827762986449.75,-97005347864081.88,1953.054081632653
86963172905990.8,7652071329786.017,-222063358923698.6,-76706565737774.69,1966.1928571428573
64812980047018.98,5703029844186.677,-165502103392526.12,-57168810518354.07,1959.272448979592
95152534089240.45,8372670562836.013,-242975165425199.5,-83930057997416.62,1940.8693877551025
96418119844095.03,8484032174416.359,-246206880534890.0,-85046378172188.34,1994.3061224489795
81710217065321.9,7189852996881.018,-208649760744045.84,-72073154131659.42,1988.388775510204
58520704725204.586,5149359268872.881,-149434568530605.9,-51618658246735.305,1988.8408163265303
57367840936604.36,5047916434767.067,-146490692661722.2,-50601765611384.98,2012.494897959184
64152721457128.266,5644932226738.611,-163816111036092.72,-56586423973568.77,2002.7602040816328
66433796809135.19,5845648866246.67,-169640912582551.56,-58598464871795.93,2006.481632653061
61902091146994.6,5446894607652.476,-158069051553584.88,-54601237492807.47,2007.6571428571428
74948023260401.1,6594833406461.079,-191382273991281.72,-66108506740238.484,2013.4418367346937
58652810409970.09,5160983522395.04,-149771904779140.5,-51735183138784.67,2028.1265306122448
61052264220260.45,5372116488168.24,-155898990448064.6,-53851640728524.195,2014.980612244898
74623457447940.14,6566274278801.711,-190553484134487.22,-65822221010164.46,1999.6122448979595
73612690090382.06,6477334798776.977,-187972455931901.9,-64930665605505.06,2023.848979591837
179005610160590.1,15751079825260.883,-457096785525387.7,-157893340378159.66,2018.488775510204
57552596380246.58,5064173464452.917,-146962471588870.5,-50764730629308.05,2033.095918367347
64335028553869.695,5660973942850.094,-164281638413261.2,-56747229642992.62,2043.144897959184
102613431940543.62,9029170959597.066,-262026815369649.6,-90511003380531.62,2050.5989795918367
126291506948981.5,11112654199151.39,-322489568874617.56,-111396439631270.0,2054.0071428571428
78941692054182.27,6946244909336.792,-201580239336110.44,-69631154634217.31,2034.6
98628205095876.19,8678502303947.246,-251850406081658.06,-86995801607793.98,2024.3102040816325
73715000144119.78,6486337102780.453,-188233706823705.66,-65020908510104.55,2020.3183673469389
78896200537767.0,6942241720806.275,-201464076916789.2,-69591028238990.21,2004.8877551020407
73062401745716.86,6428913752505.979,-186567276248408.25,-64445279279717.305,1998.0510204081636
66637551137908.17,5863577762822.314,-170161205948466.9,-58778188184864.31,2007.7316326530613
61635336713737.33,5423422248665.913,-157387885031493.47,-54365944389910.36,2003.344897959184
73198674534234.7,6440904691599.592,-186915252094707.06,-64565479619167.06,2009.4438775510205
65293155680378.72,5745281411580.436,-166728248713373.1,-57592353225517.67,2001.9061224489797
54503210384605.57,4795851531335.776,-139175762888905.72,-48074995026551.47,2004.672448979592
104982444873041.31,9237625113728.963,-268076169068508.97,-92600609854103.23,2047.054081632653
67982723509513.54,5981942126777.312,-173596148394867.8,-59964707985042.16,2049.7530612244896
69178973707281.15,6087202649007.82,-176650813466608.38,-61019870101350.13,2071.047959183674
97517998874846.56,8580812663700.86,-249015457424443.56,-86016534813071.03,2073.662244897959
56114439890705.83,4937626983943.802,-143290091156147.1,-49496192946874.44,2070.9897959183672
74355486947511.55,6542695060001.235,-189869212073735.94,-65585855450260.24,2073.441836734694
74237571737683.75,6532319279358.214,-189568111650454.25,-65481847095201.44,2059.6938775510203
64063436860783.2,5637075809841.879,-163588119604106.2,-56507669559028.97,2058.2744897959183
62933068661126.81,5537612369136.52,-160701686600455.06,-55510619221240.64,2058.988775510204
61701453909075.875,5429240060169.595,-157556717154588.4,-54424263585696.625,2052.733673469388
59861045332040.33,5267298607232.135,-152857173126372.88,-52800916381520.98,2077.8030612244897
79033430354498.39,6954316960952.614,-201814496247362.0,-69712072801226.336,2084.1
122815918538766.66,10806829691604.398,-313614537182544.5,-108330768375980.08,2109.7785714285715
82532078140594.08,7262170423790.241,-210748410454937.66,-72798083533419.69,2108.5
63279754826139.99,5568118256307.474,-161586961157076.56,-55816416949302.17,2113.8908163265305
86663436356930.78,7625697437155.327,-221297970722718.56,-76442181473674.33,2132.434693877551
76741086164543.11,6752608868449.906,-195960918396607.97,-67690092248140.25,2135.3795918367346
76706328990955.38,6749550429039.357,-195872166554851.16,-67659434496940.89,2141.009183673469
57683389930123.26,5075682389791.128,-147296457082223.2,-50880098296480.61,2137.3214285714284
66042129358272.14,5811185121243.108,-168640776877791.53,-58252991242120.37,2141.8561224489795
65419467118277.88,5756395844747.422,-167050788220257.34,-57703767174128.055,2153.2826530612247
67725022614476.82,5959266558128.42,-172938100823184.22,-59737401028036.31,2139.984693877551
49628701855875.09,4366933340163.4683,-126728542850332.73,-43775395602974.28,2134.4816326530613
66487404932218.55,5850365886714.595,-169777803675186.25,-58645750371137.13,2116.433673469388
67180551473716.53,5911357287605.163,-171547775412484.8,-59257145665195.01,2111.931632653061
60287853086046.97,5304854274442.926,-153947040945359.06,-53177385558348.67,2120.3785714285714
62601163764913.734,5508407425549.227,-159854156881467.1,-55217860035646.64,2119.702040816326
68998909035065.69,6071358537772.882,-176191012047138.9,-60861042829299.055,2163.547959183674
82275876198379.98,7239626744875.049,-210094189716841.56,-72572098584968.75,2190.8459183673467
81129470401513.66,7138752045531.857,-207166804687774.03,-71560902129667.27,2199.9704081632653
99162364115097.8,8725504254898.267,-253214398698056.97,-87466961171035.97,2203.555102040816
67429573847434.65,5933269396148.349,-172183662911352.88,-59476798115819.086,2204.794897959184
64220719230684.45,5650915582516.653,-163989745333773.8,-56646402044754.98,2203.512244897959
56784607678745.02,4996596522186.296,-145001386687160.1,-50087319962800.36,2217.668367346939
92436665832244.5,8133695470489.491,-236040105480777.53,-81534504285751.78,2213.822448979592
76394982311255.08,6722154214230.78,-195077132266728.6,-67384808419332.164,2202.873469387755
55339155856899.83,4869408030984.839,-141310377510506.06,-48812347303839.375,2228.830612244898
53636220590225.0,4719563373862.456,-136961875848534.92,-47310259914982.83,2234.866326530612
65007369836251.89,5720134734868.175,-165998483688082.12,-57340273749483.36,2268.014285714285
71174802538914.47,6262819940839.745,-181747228483756.2,-62780307177213.3,2314.931632653061
65076438712053.52,5726212200379.558,-166174854297102.72,-57401196535271.28,2301.717346938776
56385347549522.74,4961464799583.438,-143981862894019.6,-49735149433042.05,2313.276530612245
69429411919587.98,6109239316980.832,-177290315807107.5,-61240771292579.16,2324.077551020408
80312921862128.47,7066902176964.956,-205081721266471.16,-70840658939008.14,2296.7602040816328
79849985929203.39,7026167472841.669,-203899598537042.8,-70432322473255.72,2260.1969387755103
84636017410282.61,7447300264400.384,-216120889826848.16,-74653879948300.0,2241.551020408164
69727540634253.11,6135472141634.304,-178051597298480.16,-61503737885709.98,2209.661224489796
85707853369618.81,7541613424061.793,-218857858562457.03,-75599301532259.7,2207.3520408163267
76272612718052.94,6711386870587.947,-194764657042440.03,-67276871618282.46,2184.3489795918367
124693959145850.36,10972082480994.973,-318410176983591.3,-109987309451362.45,2214.7938775510206
83588773838190.69,7355151218242.9375,-213446718424232.56,-73730150465886.38,2229.670408163265
89899187129152.75,7910417805508.963,-229560568762320.66,-79296301441022.75,2229.726530612245
65678052410980.56,5779149387973.3545,-167711094493597.7,-57931854614583.64,2243.104081632653
151509365793274.44,13331625659823.793,-386884206647428.1,-133640052852365.4,2255.995918367347
65723017102408.98,5783105794192.914,-167825916807454.56,-57971516264762.73,2256.842857142857
60008415897218.97,5280266179691.416,-153233487875810.1,-52930905904632.32,2279.305102040816
60814388697940.164,5351185478236.725,-155291567441816.47,-53641820994944.24,2300.7867346938774
64913246671055.09,5711852625055.257,-165758137590142.5,-57257251685288.13,2282.6704081632656
68030786931314.37,5986171421747.287,-173718880321433.47,-60007102945129.34,2295.487755102041
65556613427395.85,5768463746901.752,-167400995765272.72,-57824738360198.39,2292.4010204081637
67476336280087.73,5937384285660.888,-172303072013372.03,-59518045539142.836,2301.2908163265306
56603107769940.12,4980626090750.352,-144537920806209.6,-49927226759177.875,2282.5948979591835
52003616149036.52,4575907089679.575,-132792965955968.27,-45870208016829.06,2270.676530612245
76363657016131.2,6719398185610.416,-194997141124705.1,-67357178070892.62,2265.7438775510204
66475356948047.15,5849305976769.071,-169747037445606.25,-58635123482497.64,2255.917346938776
80760611806144.98,7106295322921.882,-206224911801080.06,-71235547201835.5,2256.123469387755
57751976347458.81,5081717382785.565,-147471594776099.78,-50940595382173.45,2252.973469387755
61121639139513.32,5378221072670.312,-156076141026678.7,-53912833584555.85,2237.861224489796
58162330915935.57,5117825307063.044,-148519449282301.66,-51302551920961.445,2227.1642857142856
76164558789818.36,6701878981701.734,-194488737119750.28,-67181561629952.73,2228.0030612244896
66446775581900.84,5846790874662.695,-169674054509657.12,-58609912861520.96,2195.4204081632656
80357968946351.66,7070865990900.928,-205196749691266.47,-70880392935788.66,2171.285714285714
65976824490455.8,5805438889438.249,-168474018472349.12,-58195388662735.07,2184.126530612245
96435194605686.66,8485534500289.601,-246250480939275.72,-85061438716963.95,2191.6061224489795
65202589778355.77,5737312354923.725,-166496984752889.22,-57512468787761.63,2193.801020408164
64283234222529.86,5656416280688.744,-164149378758870.97,-56701543584508.555,2232.5714285714284
60971237983499.734,5364986959482.382,-155692087574257.78,-53780171144943.336,2236.1306122448977
51369578028429.17,4520116761744.227,-131173928314469.98,-45310949576114.65,2252.6744897959184
53730362993371.484,4727847084973.013,-137202271326391.31,-47393298787263.58,2248.866326530612
58761356619363.695,5170534900590.132,-150049080931273.1,-51830927404519.195,2254.4020408163265
13139592279862.129,1156180235424.8848,-33552386421852.473,-11589883053530.096,2262.785714285714
71765210248812.84,6314771141507.864,-183254854345978.1,-63301080997445.984,2273.042857142857
58717187952614.94,5166648379748.945,-149936294255869.4,-51791967977781.27,2283.068367346939
75178928231778.77,6615151371792.166,-191971897363675.94,-66312178524068.0,2278.076530612245
64903313801672.49,5710978631948.111,-165732772784782.78,-57248490221906.99,2271.509183673469
64409987209880.664,5667569610639.874,-164473047888497.22,-56813347335717.48,2273.0704081632653
101365751927567.47,8919384360096.373,-258840823412223.94,-89410476182536.19,2288.3244897959185
83790704827015.48,7372919642870.235,-213962355275501.8,-73908265320780.45,2303.972448979592
68795797331895.26,6053486404556.745,-175672359775852.97,-60681886712733.65,2293.5183673469387
92583399380480.77,8146607595782.503,-236414793526618.78,-81663932899654.0,2291.833673469388
80439350727487.88,7078027139207.271,-205404560936714.12,-70952176748966.38,2293.251020408163
75616749625579.0,6653676277969.987,-193089887900948.44,-66698362435132.516,2281.091836734694
78494913029191.53,6906931865998.162,-200439374754915.28,-69237069670267.695,2294.2908163265306
128557380289926.56,11312033259154.66,-328275551464119.06,-113395071535976.23,2295.161224489796
78956101789453.48,6947512842124.272,-201617035377406.16,-69643864897452.58,2296.851020408163
92783372919938.66,8164203278308.655,-236925432352523.2,-81840320380863.39,2340.333673469388
82936142022260.56,7297725028693.373,-211780200667250.9,-73154491599315.23,2378.091836734694
62113279715849.445,5465477542768.865,-158608328629825.53,-54787518068852.06,2361.8816326530614
72814659907755.14,6407114396045.101,-185934659056891.5,-64226756505902.83,2347.365306122449
79577052492418.02,7002151668304.259,-203202653523200.97,-70191579588996.59,2376.7255102040817
63370716956814.46,5576122288011.592,-161819236307880.34,-55896651041387.13,2392.8204081632653
80037961616851.08,7042707988527.863,-204379600941575.8,-70598128247645.84,2377.2663265306123
67381274695265.12,5929019526392.187,-172060328959401.4,-59434195528032.91,2352.8387755102044
87048192922457.39,7659552902790.8545,-222280459310475.6,-76781559022676.38,2297.408163265306
101102729305107.25,8896240777878.908,-258169187891237.25,-89178475823337.25,2281.284693877551
70236617961353.92,6180267121342.017,-179351543060308.75,-61952773962829.26,2318.5520408163266
76335967681906.38,6716961675276.616,-194926435790008.06,-67332754442296.59,2336.8928571428573
72409592791881.02,6371471759597.856,-184900307234576.56,-63869464020606.664,2333.2091836734694
117968315167468.1,10380279579487.605,-301236021182785.7,-104054902172325.64,2344.10306122449
90667437989299.34,7978017965117.624,-231522322428915.78,-79973943449764.72,2330.3551020408163
71392430433180.89,6281969586234.328,-182302948760328.5,-62972267840887.71,2315.9744897959185
75118699202764.66,6609851929061.837,-191818100189853.12,-66259053420210.78,2321.011224489796
77089815354304.4,6783294448488.521,-196851410696439.78,-67997692027073.38,2323.558163265306
75197517157137.53,6616787236335.942,-192019364338373.3,-66328575296467.734,2361.648979591837
63665956291259.336,5602100788300.742,-162573139762893.8,-56157068865732.85,2333.912244897959
61674696832437.805,5426885706006.804,-157488392383234.8,-54400662454454.13,2356.5183673469387
109199330549728.58,9608677211020.742,-278844127238454.5,-96320146921489.47,2371.7571428571428
