Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Close
12616579317460.764,1110159281985.4563,-32216855778554.45,-11128555463993.635,16498017639881.758,24296486732678.242,4291732527681.373,661.8166666666667
18647824363342.93,1640861240233.5159,-47617840904678.516,-16448463819623.822,24384750424772.414,35911208979262.52,6343357598604.964,674.535
13278552516797.494,1168407684892.27,-33907226436331.45,-11712454253029.225,17363644104866.19,25571287369706.168,4516913370278.34,671.1933333333333
15082833593100.72,1327170210570.7893,-38514518155610.42,-13303934963413.79,19723004996295.67,29045897161437.465,5130668604828.786,680.7
14662455667477.953,1290180250363.0383,-37441069196001.914,-12933137204251.342,19173299427441.027,28236350792880.44,4987670295945.453,686.11
15886166918923.424,1397857114374.7837,-40565856849114.516,-14012521524657.295,20773480080552.574,30592923454139.598,5403935396872.554,686.9766666666667
15887571196472.723,1397980703995.65,-40569442648083.88,-14013760202281.21,20775316499187.31,30595627703854.53,5404413076186.112,695.6566666666666
14386792929554.125,1265924117624.937,-36737155082745.15,-12689986662293.51,18812830237436.83,27705490807960.805,4893899168352.757,703.8766666666667
15115786605628.06,1330069807344.7922,-38598664883333.64,-13333001437150.838,19766095832162.508,29109356784283.125,5141878111290.103,706.6066666666667
16273454773289.021,1431935486144.5918,-41554808965406.97,-14354131990317.223,21279915934094.277,31338746160666.156,5535677557767.913,718.2716666666666
17784065696182.15,1564857239696.3235,-45412204324896.8,-15686578438319.3,23255259665556.164,34247818240999.26,6049536190661.598,711.2116666666666
21181576826654.32,1863811440944.7493,-54087862498678.13,-18683380636129.758,27698001346291.633,40790604856540.266,7205254299532.197,686.8133333333334
13724645033363.752,1207660349863.8718,-35046338392619.566,-12105933797516.746,17946975371081.664,26430353785826.75,4668658903089.204,683.3416666666667
14663593064200.254,1290280333957.812,-37443973559218.46,-12934140454251.746,19174786747055.367,28238541133033.89,4988057198343.14,666.5366666666667
15120320359602.586,1330468766731.0652,-38610241766571.97,-13337000478229.598,19772024492033.95,29118087560826.773,5143420322843.702,651.3666666666667
17197446881706.19,1513239463019.8154,-43914253697886.57,-15169146651038.021,22488170239044.39,33118132019621.414,5849988356787.235,632.4666666666667
19784503050769.574,1740879993392.1392,-50520387867274.83,-17451080436833.76,25871123644302.168,38100177826681.58,6730017153046.923,604.2816666666666
16027043163075.262,1410253209823.373,-40925588588907.695,-14136782626640.635,20957696799515.43,30864216794894.2,5451856674409.386,582.5333333333333
15809370975251.922,1391099794684.1362,-40369755500089.21,-13944783154094.13,20673058763034.36,30445032756077.016,5377811980169.682,585.0566666666667
13861399006500.09,1219693619817.6658,-35395544318864.42,-12226558754956.846,18125801146249.8,26693708996159.926,4715177975057.832,596.55
17141018483073.068,1508274245413.3657,-43770161788457.99,-15119373560138.129,22414382054479.25,33009464463501.242,5830793315902.602,609.4016666666666
13360676397766.045,1175633962465.348,-34116932413362.5,-11784892305790.844,17471033179621.39,25729438081366.79,4544849120648.796,602.425
15117217132259.807,1330195670427.3513,-38602317752726.3,-13334263225336.947,19767966390762.03,29112111617326.688,5142364727803.122,610.2099999999999
20931641097536.62,1841819001788.6016,-53449643288925.195,-18462922720134.074,27371173568206.996,40309288978964.5,7120234648369.825,614.2916666666666
19961907739585.24,1756490145228.2522,-50973396764415.055,-17607561608443.973,26103105851410.934,38441816523494.41,6790364229572.119,640.3
20638677926022.94,1816040592921.979,-52701551939558.336,-18204512224436.01,26988081668547.45,39745112528446.2,7020578496051.251,657.3216666666667
19618347726245.082,1726259649036.4338,-50096104126298.45,-17304521736358.287,25653851347487.324,37780202393912.445,6673496703082.848,638.9433333333333
16496759147135.973,1451584458968.4578,-42125024753981.27,-14551099428062.842,21571918763441.047,31768776905383.24,5611638185083.652,639.2516666666667
18506715809119.38,1628444811374.8186,-47257515470641.58,-16323997889124.014,24200230453666.266,35639467934097.03,6295357248668.183,629.8816666666667
16581134495686.715,1459008868898.6895,-42340479347761.06,-14625523361601.486,21682252033583.125,31931263020350.51,5640339765331.959,618.51
19189359196213.285,1688512045193.068,-49000668152029.55,-16926129008495.578,25092886295678.582,36954074367617.25,6527569386579.753,627.2333333333333
19569350551250.27,1721948260780.419,-49970988749999.36,-17261303418999.785,25589780304321.242,37685846016179.49,6656829566160.916,639.5833333333334
14853099213141.396,1306955338155.6758,-37927883963372.29,-13101295845121.422,19422593480140.348,28603484334429.97,5052520780384.618,637.1
14446417589025.203,1271170588492.4878,-36889408804720.51,-12742579057405.125,18890798041220.12,27820313624759.7,4914181471557.066,642.9866666666668
14592218970987.22,1283999979915.797,-37261717445112.46,-12871184364405.871,19081454722531.082,28101091862727.793,4963778152165.988,655.285
22860049451196.71,2011503744392.7302,-58373898109365.94,-20163890887672.793,29892848962289.082,44022937924404.82,7776213772022.406,680.3183333333333
17173221856399.396,1511107835363.3455,-43852394351300.664,-15147778757850.867,22456492402492.9,33071480511166.75,5841747831155.596,682.9616666666666
18401528081678.77,1619189031566.8508,-46988915405237.125,-16231216123973.955,24062681708624.668,35436901969519.21,6259575983639.372,675.1416666666667
18461444619131.4,1624461240394.857,-47141914199620.695,-16284066014276.332,24141031454018.668,35552286702786.69,6279957548925.615,681.5566666666667
18127622696333.51,1595087510538.2764,-46289488872562.33,-15989615655906.268,23704510410348.094,34909426304426.04,6166402659277.8955,677.9533333333333
13319142029664.777,1171979223472.9204,-34010873239886.223,-11748256552573.994,17416720728748.344,25649453062369.887,4530720557914.882,663.9133333333334
16408513167149.414,1443819471822.355,-41899685358036.555,-14473261257001.037,21456524056632.023,31598836229101.29,5581619876076.512,681.5883333333334
15216163624861.883,1338902134687.1875,-38854981049506.25,-13421539733151.383,19897353135690.93,29302658773613.35,5176022985269.23,678.9466666666667
19393754952358.094,1706497188138.718,-49522598350108.11,-17106417695993.334,25360163132623.027,37347690512546.41,6597097821556.7295,672.42
17931995648833.98,1577873868002.1843,-45789950070259.56,-15817061403024.59,23448699556346.293,34532696722724.906,6099857066659.853,682.5316666666666
15402822592335.527,1355326620586.8845,-39331620995999.125,-13586183748894.258,20141436816250.027,29662118933722.72,5239518045239.414,676.2733333333333
14449128165465.541,1271409035507.744,-36896330624980.61,-12744969894943.713,18894342210829.707,27825533728386.414,4915103545337.117,679.45
19014076914610.605,1673088507361.9128,-48553079113106.99,-16771519764622.854,24863678732106.766,36616523082177.33,6467944316066.303,669.5633333333333
18600250457468.81,1636674994647.4836,-47496359487201.45,-16406500734120.412,24322540005720.492,35819593227436.74,6327174594778.641,677.2033333333333
19152356923055.87,1685256006155.7927,-48906182073873.1,-16893490739026.057,25044499777839.3,36882817240393.29,6514982517919.993,675.955
15392908155162.81,1354454253661.1965,-39306304131740.94,-13577438670635.219,20128472372435.254,29643026104201.21,5236145485013.4795,678.745
17545392112095.104,1543855825437.044,-44802743883641.39,-15476054510504.395,22943159048008.258,33788190856426.14,5968347567891.479,676.6416666666667
14069820605390.312,1238032999039.4055,-35927755974613.71,-12410398627168.094,18398342409471.688,27095078807725.223,4786075958081.198,673.9333333333333
19937838099413.555,1754372142087.1047,-50911934361089.57,-17586330730615.053,26071630965323.21,38395464362712.36,6782176578676.003,682.605
20060387639136.664,1765155536249.7427,-51224868635211.59,-17694426536342.242,26231882373682.18,38631465159755.79,6823863772715.39,664.3883333333334
14273492895081.453,1255954538263.1375,-36447840024537.63,-12590049403453.074,18664673570600.387,27487302529361.25,4855358372549.033,664.6033333333332
14380308864704.781,1265353480371.6033,-36720598193485.875,-12684267268809.785,18804350932448.4,27693004330084.31,4891693548817.234,659.8333333333334
20486848386958.254,1802680752860.755,-52313850273156.805,-18070589717749.79,26789542202086.56,39452725565959.96,6968931248472.932,645.6933333333333
20589005970378.58,1811669820180.2961,-52574713007132.25,-18160698639579.99,26923128175049.344,39649456375938.42,7003681789742.114,633.2866666666666
19902320306965.82,1751246841243.6692,-50821238580373.55,-17555001965354.268,26025186195401.508,38327065725163.54,6770094638070.952,616.35
14114790971633.031,1241990007863.209,-36042589390144.8,-12450065074806.293,18457147582490.77,27181680940563.367,4801373362017.826,617.8033333333333
17646304871217.156,1552735330564.1172,-45060427829807.53,-15565065377842.186,23075117084506.824,33982524383398.836,6002674660029.493,609.2483333333333
28020265951941.926,2465561966730.3984,-71550683088618.5,-24715501388276.758,36640584356122.516,53960269609871.42,9531544496495.8,641.4566666666667
25773603652373.594,2267873433697.963,-65813756224057.14,-22733814820042.71,33702745729724.43,49633740376189.38,8767306165245.792,625.3266666666666
22606820914463.11,1989221572952.0967,-57727270791108.42,-19940528558786.07,29561715414440.137,43535281012749.836,7690074030903.855,583.9733333333334
19527276291767.12,1718245988192.5168,-49863550970510.664,-17224191416969.67,25534761726478.484,37604821317518.23,6642517356357.86,566.9766666666667
17326231828864.715,1524571393245.33,-44243110820726.67,-15282742341456.709,22656574711257.19,33366141071165.25,5893796679903.284,585.0166666666667
11555833990308.01,1016822022416.0538,-29508207396376.87,-10192916450084.852,15110938159004.35,22253747356966.285,3930902948869.573,585.6916666666667
9006705278803.914,792518836580.1016,-22998922166862.082,-7944436909944.805,11777580574761.004,17344740618243.992,3063775777907.2812,563.3816666666667
7903512479421.581,695446567135.1165,-20181882823179.188,-6971356812797.604,10334995004066.752,15220257697639.184,2688507008611.3345,526.455
9528978992492.66,838474782771.4944,-24332565637163.117,-8405112646995.429,12460529563720.777,18350513831316.656,3241435599889.2466,494.2683333333333
6225530285996.101,547797424710.7492,-15897099166657.547,-5491279112138.448,8140788711027.893,11988868835666.275,2117714337153.5293,509.8
6740837170020.585,593140358382.0046,-17212952466158.908,-5945809701523.847,8814627615296.605,12981225523759.129,2293004268329.3965,525.12
7328656396252.725,644863803166.5742,-18713968468729.605,-6464300386604.192,9583286973297.115,14113223495874.166,2492960441636.417,514.9
4524638234056.894,398132380964.11304,-11553814549553.818,-3990993582414.673,5916624368335.807,8713361200070.671,1539128519346.4111,503.9633333333333
3985865489436.082,350724635437.54944,-10178040264343.701,-3515764723590.432,5212100413282.07,7675814844879.094,1355856289310.122,499.3283333333333
5445407941245.347,479152844348.83264,-13905030794366.799,-4803165943558.27,7120665081955.188,10486541500044.764,1852343163539.8604,507.03333333333336
5190079586529.36,456685956420.94006,-13253041053296.184,-4577951462468.84,6786785950065.531,9994840533915.127,1765489096028.2375,498.44
6282939679846.888,552849005935.4802,-16043696130525.186,-5541917561783.876,8215859918616.501,12099425576937.992,2137243076710.838,485.6933333333333
3800486140394.2925,334412715473.96094,-9704668047308.246,-3352249388001.4897,4969689874857.191,7318819043649.74,1292796528940.7034,487.7133333333333
6601515275212.528,580881165330.3771,-16857189213859.633,-5822919725920.024,8632444078325.262,12712925076289.105,2245611668195.1743,504.0066666666667
5760831605237.033,506907641410.4708,-14710475532091.834,-5081387925278.807,7533127555812.152,11093971283337.672,1959639592184.7117,516.1716666666666
6282955886877.731,552850443585.2126,-16043737288674.707,-5541931844403.214,8215881157540.889,12099456638675.525,2137248572490.6982,501.42
5377942578541.504,473216414661.13214,-13732755659165.766,-4743657551992.272,7032444219681.705,10356619442268.86,1829393730275.7058,477.9566666666667
6175761780651.157,543418203536.6217,-15770013570151.484,-5447380412038.626,8075709200578.499,11893026665049.326,2100784772929.4087,468.0
4785571266054.824,421092430453.58795,-12220115483146.06,-4221151639867.246,6257832370845.09,9215855074691.387,1627889071820.1978,474.7433333333334
3725315277838.592,327798265593.1621,-9512717017432.707,-3285944346229.516,4871392984274.467,7174058282956.75,1267225970008.8088,465.32
5482229338162.237,482392830642.79047,-13999055364333.043,-4835644534212.134,7168814393550.635,10557450563680.98,1864868548742.0154,465.53333333333336
4757262452592.382,418601460669.6357,-12147828277979.523,-4196181635643.23,6220814394158.66,9161339325479.982,1618259396023.287,460.25166666666667
5292696276486.926,465715426589.4673,-13515076353920.277,-4668465377280.513,6920972311527.498,10192455615737.6,1800395824458.982,450.65333333333336
5731407204887.076,504318532844.06384,-14635339232812.484,-5055433889899.099,7494650885654.424,11037306916081.227,1949630400253.6924,414.67
8099504165260.882,712692359531.415,-20682353811965.504,-7144232915813.414,10591283073221.898,15597690166978.166,2755176703682.252,395.68666666666667
5998755189307.855,527842980867.7968,-15318021523537.209,-5291250289820.065,7844247064966.614,11552154816594.824,2040573150201.0635,410.2
6499643983889.675,571917252151.3936,-16597057660255.838,-5733063296432.738,8499232289084.958,12516745682655.895,2210958527709.4795,421.0683333333333
7532937491545.798,662838923688.9769,-19235607054824.227,-6644488170914.798,9850414290020.586,14506619583416.072,2562449944846.3296,452.35833333333335
11292468121903.1,993647928751.1587,-28835693645474.055,-9960612463419.96,14766548973140.99,21746568105754.926,3841314790713.4277,469.5833333333333
8545005364705.371,751892919296.7357,-21819956212351.926,-7537190835427.357,11173840748843.68,16455618115754.082,2906721127858.363,478.265
5831144319382.551,513094573817.4489,-14890021455298.146,-5143407788721.993,7625071529198.449,11229376647909.111,1983557602535.96,475.465
