Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Close
10181006922256.352,895848192670.0128,-25997540377749.6,-8980239236691.445,13313151679491.564,19606162044745.168,3463233361182.5728,799031235396.022,-7512666837240.742,661.6333333333333
12332532454758.828,1085165455974.5566,-31491532492506.89,-10878009690620.846,16126585189451.537,23749480924563.434,4195109398480.1523,967888402859.0529,-9100299026644.682,672.4366666666666
13652792922254.852,1201337928422.1987,-34862861655387.176,-12042556062086.656,17853018223697.652,26291983981932.676,4644217254636.296,1071505823304.8784,-10074532523861.328,665.4833333333333
11277778243379.814,992355391479.0535,-28798182527301.64,-9947655208700.973,14747340085470.531,21718278924892.79,3836317783965.7197,885108650491.6252,-8321985428688.109,664.6566666666666
11126936993782.22,979082573644.0203,-28413004281547.082,-9814604484595.59,14550093251034.096,21427795023204.676,3785006695968.489,873270213680.0475,-8210678071457.9,666.3366666666666
9615329917009.695,846073101758.5167,-24553065263290.773,-8481279292355.115,12573446573088.262,18516804636706.254,3270809218095.6206,754635446601.8142,-7095248049771.45,679.1333333333333
10167612600185.1,894669617787.6442,-25963337469635.406,-8968424685351.24,13295636747353.31,19580367770656.816,3458677059987.748,797979986757.0948,-7502782955343.356,672.95
13871879868910.426,1220615906763.2803,-35422307266178.81,-12235803519923.777,18139506646553.65,26713892419222.36,4718743183488.317,1088700236055.0009,-10236198738795.28,673.8316666666667
8220888592925.247,723373266017.787,-20992312878497.65,-7251301061936.903,10750011078467.824,15831447202769.207,2796467558987.2363,645196168387.8739,-6066275878245.596,665.0183333333333
12237034176005.693,1076762381357.1915,-31247674411585.383,-10793774684273.568,16001707358916.389,23565574256643.3,4162624116052.7754,960393429572.9768,-9029829818314.72,658.3133333333334
12271346927838.03,1079781634486.273,-31335293126597.52,-10824040521307.496,16046576294597.55,23631652308850.434,4174296147855.8545,963086374248.0416,-9055149523358.484,626.7199999999999
16232445351345.463,1428326997329.9937,-41450089961915.914,-14317959310830.717,21226290196252.203,31259771863519.25,5521727536843.921,1273963441193.192,-11978083743379.01,631.4116666666666
13933470652777.543,1226035366442.1052,-35579581575990.42,-12290130134603.238,18220045370962.445,26832501534932.86,4739694299226.193,1093534106053.9619,-10281647381597.35,615.63
13684624062971.654,1204138828758.1353,-34944143521929.83,-12070632989864.352,17894642140872.434,26353283066715.62,4655045127104.756,1074003998552.7916,-10098021003423.158,623.3666666666667
14052788342207.584,1236534369358.9167,-35884263285920.2,-12395375251401.611,18376070596209.473,27062278618160.496,4780282134375.999,1102898474665.171,-10369693137489.414,618.6133333333333
10040419189180.42,883477578859.7362,-25638544911912.496,-8856232687605.646,13129312692483.42,19335423999738.195,3415410181156.0093,787997556841.3893,-7408925751657.738,598.6483333333333
13915793260805.93,1224479875603.5305,-35534441753657.73,-12274537620505.22,18196929498736.26,26798459139603.824,4733681051745.218,1092146758857.1549,-10268603113564.717,625.6933333333333
16685663859307.795,1468206636632.2026,-42607398640770.49,-14717724351800.398,21818939459932.42,32132561401355.094,5675897116655.472,1309533204183.7297,-12312518281481.932,646.175
11592504830345.533,1020048841504.0468,-29601847396427.605,-10225262332584.736,15158890987563.56,22324366399027.562,3943377101779.1777,909809200664.943,-8554225351784.76,627.1216666666667
10069026009381.281,885994749500.149,-25711593344024.95,-8881465554779.76,13166720261909.807,19390513808035.516,3425141249457.183,790242691811.5568,-7430035010407.819,638.1416666666667
12495141044593.688,1099473699806.2968,-31906758765973.273,-11021439849577.941,16339219485347.143,24062625711282.34,4250423319210.2925,980650344077.2211,-9220289562627.057,656.7833333333333
2799660263961.8413,246347950757.5557,-7149026154706.76,-2469462904950.6704,3660964108192.0015,5391470174765.355,952349520478.9268,219724518440.26346,-2065897486324.6443,702.032142857143
6894020710665.268,606619346003.1696,-17604111608192.684,-6080926522825.683,9014937651007.7,13276219962278.922,2345112101113.862,541060249360.6372,-5087166890202.989,663.5216666666668
6376820812093.563,561109830800.459,-16283424436207.979,-5624726170348.291,8338623300762.234,12280217787819.3,2169178231955.9478,500469099136.7712,-4705519933915.046,671.8862068965517
7652920860283.615,673396561537.8365,-19541988464320.137,-6750320518670.207,10007310275340.602,14737678511456.861,2603264205130.0303,600620666344.4215,-5647166928805.899,656.9283333333333
10117392736802.695,890250610891.2559,-25835099233724.074,-8924127759059.578,13229966655848.51,19483656352598.2,3441593963235.808,794038645124.716,-7465725340705.094,667.1483333333333
11575241407205.03,1018529774168.5056,-29557765036817.695,-10210035006945.508,15136316450359.852,22291121453971.805,3937504698943.5957,908454393127.2776,-8541486677010.105,675.2283333333332
13613917094722.549,1197917133246.694,-34763591028070.09,-12008265297812.889,17802182262909.207,26217118586682.457,4630993026767.118,1068454792450.5728,-10045845778457.525,686.8266666666666
11250328817914.148,989940037877.9414,-28728089581728.38,-9923443203568.607,14711445854560.838,21665418009956.21,3826980428332.2905,882954381687.1252,-8301730309225.224,684.2466666666667
9229988912373.676,812166106133.7593,-23569084238549.973,-8141386120391.167,12069556848593.203,17774730916308.63,3139729282215.3193,724392948411.6757,-6810901179356.506,689.1583333333333
14735806884516.346,1296634619907.8708,-37628373800595.74,-12997837270363.713,19269217031375.168,28377607419525.684,5012621876918.322,1156503476415.9958,-10873699287817.545,704.5033333333333
11317996567486.771,995894291769.7516,-28900881385954.566,-9983130116426.979,14799931440377.049,21795729727389.594,3849998695390.8955,888265084387.6622,-8351662924476.846,700.705
10261248202687.455,902908758706.2974,-26202439275559.676,-9051016675965.691,13418078695498.213,19760687464162.17,3490528736784.088,805328823554.9426,-7571877814819.116,687.2283333333334
9657727961451.89,849803763355.7177,-24661330150642.016,-8518676796306.967,12628888042638.041,18598453086970.707,3285231604492.4634,757962994303.632,-7126534106519.261,661.9
10530951267407.305,926640493534.9465,-26891135038207.613,-9288910432660.37,13770754768036.037,20280070473836.816,3582272575995.617,826495809046.9836,-7770894420085.897,682.5733333333334
10575123789007.256,930527327977.1805,-27003931036319.805,-9327873162453.266,13828516790096.527,20365136084016.387,3597298569469.2603,829962578115.6407,-7803489759247.683,685.9416666666667
8916906391439.086,784617275443.6157,-22769617599219.52,-7865229104662.549,11660155571302.99,17171809558424.107,3033229229993.5317,699821483143.0553,-6579874582218.284,681.5483333333334
9481593949299.463,834305364794.5712,-24211565512486.703,-8363316304456.9,12398567113139.088,18259261120907.125,3225316745508.9175,744139475139.6675,-6996562874591.346,682.9633333333334
8080809342930.078,711047341350.3762,-20634616670252.215,-7127743057095.709,10566836782803.465,15561688919684.076,2748817412295.9155,634202557219.6736,-5962910417686.607,684.5483333333334
9997476802051.85,879698960847.9788,-25528890235246.66,-8818354990443.943,13073159126565.248,19252727421583.523,3400802650370.025,784627375415.4406,-7377238258034.262,687.765
11789731497804.945,1037403243150.1185,-30105472195151.816,-10399227713126.543,15416793684479.926,22704177312588.234,4010466920676.5073,925288027812.2936,-8699760824895.367,677.985
8500868058642.315,748009203775.3573,-21707249930620.59,-7498259168838.006,11116124851929.969,16370620189069.453,2891707097756.9404,667169732848.3799,-6272875708142.357,675.5699999999999
9033160148940.076,794846702994.4653,-23066474877723.37,-7967771618594.509,11812174359827.691,17395685868513.957,3072774775708.462,708945285929.643,-6665659177999.704,680.5566666666667
9676339538544.275,851441399686.2059,-24708856177128.586,-8535093333599.028,12653225256882.953,18634294980656.816,3291562688304.684,759423808950.4958,-7140268106436.501,697.9366666666667
12010870991035.074,1056861706107.6139,-30670159308773.91,-10594285505467.809,15705965491640.902,23130038646879.113,4085691091358.4062,942643691445.1792,-8862942083889.3,697.5483333333334
11002884957622.049,968166921177.5525,-28096233657504.195,-9705183363497.176,14387876868962.793,21188900999817.137,3742808433111.3394,863534399327.1638,-8119139107950.245,671.5616666666666
11126777090107.402,979068458601.1818,-28412596138163.094,-9814463403038.727,14549883933561.297,21427487209082.305,3784952320617.1807,873257733248.5026,-8210560265053.03,661.8166666666667
16445835252605.586,1447103592540.9653,-41994988334539.43,-14506181571922.738,21505328468774.816,31670709412932.79,5594315561020.206,1290710872887.892,-12135546424900.412,674.535
11710582576785.664,1030438721387.2227,-29903362932829.293,-10329413731912.037,15313294718436.223,22551755694669.84,3983543157126.366,919076281942.8942,-8641356213799.496,671.1933333333333
13301808917838.428,1170454108207.8452,-33966612301742.414,-11732967790590.031,17394055442360.91,25616073498640.152,4524824395954.565,1043959708023.9518,-9815537912807.93,680.7
12931070435218.744,1137832029635.8833,-33019919304327.375,-11405954904775.41,16909260699195.354,24902120709981.047,4398711741551.865,1014863241914.1428,-9541966358295.04,686.11
14010282317844.193,1232794097679.35,-35775722981001.08,-12357882398394.281,18320487386165.375,26980422446029.508,4765823053727.97,1099562605992.6663,-10338327823296.92,686.9766666666667
14011520774233.242,1232903093479.8303,-35778885358442.55,-12358974809376.77,18322106955168.883,26982807370105.754,4766244327284.674,1099659772851.3179,-10339241609262.016,695.6566666666666
12687958751794.205,1116440131304.821,-32399125408318.727,-11191516283051.746,16591356755178.02,24433946209616.76,4316013380295.739,995783196189.6783,-9362571750934.299,703.8766666666667
13330870743204.34,1173011312196.6372,-34040822740140.92,-11758602010922.637,17432057987524.094,25672039625421.348,4534710251426.704,1046240573696.372,-9836982975766.361,706.6066666666667
14351838100659.916,1262848396608.9888,-36647896767088.03,-12659154510858.662,18767121827324.74,27638176247234.31,4882008718698.43,1126368641879.125,-10590364903090.428,718.2716666666666
15684071710577.576,1380074364518.4883,-40049799710309.58,-13834261823100.28,20509211249764.24,30203736670741.875,5335189435925.202,1230925789017.2258,-11573433630990.807,711.2116666666666
18680394886512.0,1643727187818.918,-47701011039519.65,-16477192937719.7,24427341125273.285,35973932092769.68,6354437003180.363,1466084811928.464,-13784450422213.361,686.8133333333334
12103999196972.756,1065056317991.0208,-30907965250095.504,-10676430072147.023,15827744539227.744,23309381060250.703,4117370137920.546,949952556136.6312,-8931662111346.8,683.3416666666667
12932073524841.82,1137920295069.913,-33022480711923.37,-11406839688110.045,16910572391801.89,24904052408425.266,4399052957393.845,1014941963478.654,-9542706539212.752,666.5366666666667
13334869138378.387,1173363161303.0684,-34051032591476.2,-11762128833648.346,17437286574066.67,25679739446583.664,4536070354173.328,1046554331741.5675,-9839933310244.021,651.3666666666667
15166722544745.936,1334551764413.118,-38728731431868.805,-13377929879904.965,19832701964465.13,29207447070307.86,5159204788227.472,1190322878929.6653,-11191676398225.307,632.4666666666667
17448291628444.998,1535311841641.1228,-44554794145111.33,-15390406315082.188,22816186433542.19,33601198478912.293,5935317235387.026,1369386192393.0017,-12875269017236.674,604.2816666666666
14134523487065.05,1243726426274.412,-36092976555064.195,-12467470389556.533,18482951261404.035,27219680683357.703,4808085648018.289,1109313227461.245,-10430006245552.664,582.5333333333333
13942554661626.42,1226834701869.0789,-35602777847239.336,-12298142770818.656,18231924108671.164,26849995109931.73,4742784365730.933,1094247020953.4435,-10288350504878.566,585.0566666666667
12224604864879.008,1075668664576.5686,-31215935929160.117,-10782811285245.111,15985454048928.816,23541638524588.934,4158396103137.3804,959418005471.2157,-9020658266270.666,596.55
15116957374857.65,1330172854082.456,-38601654312440.664,-13334034139736.924,19767626902447.04,29111611293949.477,5142276353365.319,1186417136453.457,-11154954056016.92,609.4016666666666
11783009032033.08,1036811699174.9183,-30088306220718.617,-10393298089600.379,15408002980212.08,22691231512243.8,4008180173182.4346,924760461075.3735,-8694800330809.441,602.425
13332132349108.158,1173122313001.869,-34044044268135.836,-11759714803505.2,17433707665146.469,25674469159800.266,4535139406852.472,1046339595747.1943,-9837913952098.592,610.2099999999999
18459972292180.324,1624331679575.2896,-47138154602536.18,-16282767330959.648,24139106117820.047,35549451388058.93,6279456718670.663,1448785551983.817,-13621798568373.898,614.2916666666666
17604747857786.01,1549078701536.5603,-44954310439622.23,-15528409736730.398,23020775509742.754,33902495488913.258,5988538354332.177,1381665341827.6929,-12990719823487.889,640.3
18201603060471.668,1601597259889.9478,-46478400046408.37,-16054870695030.982,23801250819225.887,35051894526848.75,6191568253453.157,1428508031374.5679,-13431145195085.61,657.3216666666667
17301756405877.988,1522417909892.015,-44180611057127.47,-15261153690438.553,22624570278823.566,33319006671993.15,5885470883855.555,1357885660728.5178,-12767139023306.64,638.9433333333333
14548774047283.928,1280177161812.2607,-37150779823824.766,-12832863463076.162,19024644116851.0,28017427716112.066,4948999695135.063,1141824789140.3113,-10735686205223.92,639.2516666666667
16321389205159.127,1436153331563.752,-41677211171368.375,-14396412938988.492,21342597150284.25,31431056337427.22,5551983231427.938,1280944018457.6606,-12043716405564.25,629.8816666666667
14623186110300.477,1286724875914.5242,-37340792915147.34,-12898499202987.648,19121948914895.14,28160727000013.555,4974312109658.924,1147664719886.5068,-10790595311954.629,618.51
16923424083956.887,1489127652439.3047,-43214527335424.37,-14927442671825.197,22129845605062.105,32590430235767.242,5756775087536.155,1328193240886.8723,-12487963961055.625,627.2333333333333
17258544959217.654,1518615622848.3953,-44070269666834.91,-15223038717167.463,22568064930004.26,33235792168628.402,5870771850734.591,1354494399120.637,-12735253071801.627,639.5833333333334
13099202238847.096,1152626266476.0818,-33449249573999.297,-11554256886291.693,17129117388118.63,25225902059611.2,4455904492961.231,1028058701408.9285,-9666032633770.674,637.1
12740542758783.332,1121067083696.9158,-32533400569828.98,-11237898415824.605,16660117894871.51,24535210415645.36,4333900690393.81,999910167195.1216,-9401374135716.887,642.9866666666668
12869127491277.008,1132381543423.0425,-32861745927641.53,-11351317635693.635,16828261283052.074,24782833546052.855,4377640851308.9785,1010001798117.3082,-9496258027521.168,655.285
20160668602168.355,1773979556312.7998,-51480939151601.914,-17782880250741.21,26363014777810.707,38824581910136.39,6857975927482.27,1582260457550.288,-14876759251248.656,680.3183333333333
