Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Close
8693380595855.445,764948792586.8414,-22198837097981.38,-7668066411060.593,11367863084536.426,16741352870201.05,2957193336325.286,682278598808.6938,-6414932627625.338,-18209318348186.492,5367505955413.382,-873395624411.8931,-824994412284.7557,708.3449999999999
11304398200465.256,994697724626.1663,-28866157526969.195,-9971135545977.125,14782149478609.56,21769542579821.11,3845372998272.0547,887197873832.7495,-8341628628819.239,-23678404901190.297,6979612071729.411,-1135716102309.8772,-1072777758556.0646,699.1766666666666
10066684969161.475,885788741151.1749,-25705615563770.47,-8879400618992.475,13163658919534.27,19386005631853.598,3424344921053.2227,790058996768.0602,-7428307635823.052,-21085867539989.64,6215417619029.21,-1011367083072.3822,-955319837711.6986,656.8183333333333
12578997258515.863,1106852390743.822,-32120888519585.516,-11095405922157.855,16448873736029.477,24224112621428.62,4278948369310.9375,987231601944.2341,-9282167931070.273,-26348204002308.117,7766580593756.327,-1263771033383.9834,-1193736136652.5217,680.3966666666666
8290101907842.269,729463474232.3153,-21169051540473.938,-7312351221498.167,10840517485312.668,15964735452799.67,2820011597287.152,650628243781.4442,-6117349186887.368,-17364603336118.057,5118511723268.39,-832879574402.9172,-786723638031.4822,656.2783333333333
11026854545722.562,970276091399.9424,-28157440536180.473,-9726325946363.422,14419220749344.258,21235060471008.57,3750962053172.168,865415524223.4589,-8136826332764.407,-23097056809764.773,6808249742312.589,-1107832241966.4817,-1046439124217.1039,667.9449999999999
12599738968471.25,1108677502258.7683,-32173853345221.902,-11113701343204.992,16475996583146.047,24264056263257.082,4286004007409.071,988859481267.1364,-9297473485338.963,-26391650121696.465,7779387048303.176,-1265854831541.1074,-1195704519242.1245,664.7133333333334
6308656289788.859,555111902077.2324,-16109364064814.467,-5564601119004.2,8249488276740.38,12148949380310.756,2145990973980.016,495119365952.0668,-4655220635716.062,-13214230024070.174,3895118745736.2847,-633810176646.3685,-598686129294.881,662.8216666666667
6486303331951.896,570743438900.9293,-16562991638390.646,-5721296116778.349,8481787693439.739,12491054663670.293,2206420470020.3203,509061547612.3607,-4786308145170.189,-13586332812222.652,4004802359446.267,-651657823616.9858,-615544680033.0138,656.5633333333333
5412589220494.623,476265084532.1216,-13821226913096.71,-4774217940863.678,7077749915867.27,10423340451807.97,1841179334251.1108,424793738051.6222,-3994003744788.8584,-11337311112646.186,3341864970820.422,-543785260084.1108,-513650138721.9052,651.2666666666667
6473955966986.451,569656964190.8702,-16531462363897.86,-5710405035069.955,8465641699570.145,12467276705948.898,2202220324879.48,508092516209.68976,-4777196953559.043,-13560469860129.582,3997178845036.448,-650417263846.5835,-614372924139.3114,640.27
10018361517033.363,881536675503.746,-25582219967288.41,-8836776543737.041,13100469039006.512,19292946290033.23,3407906915175.1294,786266425942.881,-7392649211717.54,-20984648372840.33,6185581442741.738,-1006512243708.2372,-950734004083.7415,628.8083333333333
7359342370183.668,647563974008.9191,-18792326000920.176,-6491367244485.662,9623413560505.732,14172317197774.236,2503398757850.189,577579881689.1989,-5430532430960.137,-15415016825979.73,4543838064947.945,-739369174185.2311,-698395335059.9281,628.565
11536797257611.068,1015147060975.9705,-29459596102451.645,-10176125060599.102,15086045417149.816,22217086959879.14,3924427259409.904,905437063411.5776,-8513118005341.997,-24165192487069.062,7123100622112.939,-1159064679313.0598,-1094832299809.9081,673.0383333333334
8772165912945.2705,771881322545.6384,-22400017886564.71,-7737559675851.918,11470886598156.137,16893074274946.926,2983993413898.3374,688461805680.2981,-6473068924639.374,-18374343668302.65,5416149681433.077,-881311095094.9117,-832471127129.5968,681.24
10740358303571.072,945066693597.3932,-27425862790977.355,-9473619631846.646,14044585165710.855,20683337825226.19,3653505740732.9863,842930557792.4602,-7925417848341.141,-22496956407992.688,6631359899126.915,-1079048934064.4478,-1019250886027.5115,662.7
9422175319393.467,829077020492.0566,-24059838488124.098,-8310905709819.601,12320868725794.521,18144835459096.32,3205104570031.3374,739476178524.9596,-6952717336354.399,-19735865554767.875,5817481353795.953,-946615467114.935,-894156467656.9132,660.355
8499053492738.588,747849558993.0117,-21702616348222.42,-7496658642706.823,11113752136805.068,16367125757452.094,2891089840897.561,667027295334.266,-6271536657923.272,-17802277213883.242,5247523559845.139,-853872260222.6063,-806552958204.5189,667.635
8992019245102.793,791226675540.2786,-22961420717616.727,-7931483077902.581,11758376880232.432,17316458744915.934,3058780065558.1865,705716459487.8317,-6635300916934.532,-18834852586331.242,5551892531473.912,-903399027386.2831,-853335016068.673,695.1633333333334
9017477594965.27,793466791660.0764,-23026428886908.32,-7953938726022.188,11791667260547.205,17365485012646.572,3067440095838.3394,707714441446.8033,-6654086768121.145,-18888177650699.27,5567611099184.368,-905956914963.9613,-855750950340.5325,684.3033333333333
14442338400043.664,1270811732373.5742,-36878992864342.54,-12738981131911.258,18885464307822.785,27812458350848.484,4912793889988.327,1133471382413.6492,-10657146090437.26,-30251194000818.098,8917052954625.645,-1450974717631.001,-1370565690786.0994,704.5949999999999
11800540183324.756,1038354343137.7595,-30133072508025.367,-10408761625815.543,15430927703550.104,22724992218187.12,4014143666325.736,926136297073.4153,-8707736603798.938,-24717633356216.293,7285942031162.402,-1185562022172.5488,-1119861263414.538,708.4583333333334
12621228216991.62,1110568406019.4128,-32228726744283.29,-11132656120012.992,16504097004450.516,24305439292698.305,4293313910580.0786,990545977143.2689,-9313330523505.986,-26436661922766.953,7792654911344.274,-1268013878409.8345,-1197743853705.3464,721.9566666666667
14283238006688.6,1256812126915.5918,-36472724125743.62,-12598645238531.982,18677417159877.08,27506069019994.234,4858673294015.333,1120984735534.5684,-10539744225202.768,-29917938801003.46,8818820487089.59,-1434990565757.1514,-1355467144448.3171,716.9533333333333
12146473753239.453,1068793784149.8071,-31016425380824.047,-10713895142640.05,15883286402159.645,23391176762036.74,4131818533764.3657,953286017785.2935,-8963004382346.428,-25442232387745.27,7499529778376.6045,-1220316901597.2493,-1152690088776.9968,734.8083333333333
12269890967658.912,1079653525022.489,-31331575298723.547,-10822756286393.97,16044672412929.877,23628848496295.285,4173800882073.7725,962972106490.7551,-9054075162306.188,-25700744373429.09,7575730570453.098,-1232716249291.035,-1164402276478.833,735.85
8365020881741.506,736055763695.1929,-21360359515146.082,-7378434106637.061,10938485023612.88,16109011233762.99,2845496482095.844,656508047483.2645,-6172632576163.126,-17521529999587.568,5164768445057.502,-840406514787.1627,-793833396537.3583,721.7633333333332
9891768967266.498,870397548028.8596,-25258961596261.08,-8725114577489.669,12934930898451.947,19049159539864.805,3364844413992.1504,776331093927.2545,-7299235227260.711,-20719485268481.062,6107420001613.151,-993793973516.269,-938720500060.7241,725.9333333333333
12484159440692.693,1098507453427.6957,-31878716951053.734,-11011753510153.281,16324859668063.463,24041477840186.684,4246687750385.9136,979788440640.7019,-9212186017995.502,-26149555098160.914,7708025185096.231,-1254243106574.5232,-1184736163887.9556,734.5916666666667
16172040968394.857,1423011962841.8462,-41295845217152.484,-14264679218185.408,21147303007845.906,31143447503397.395,5501179995567.872,1269222658005.0332,-11933510491297.318,-33874261288182.65,9985013126681.49,-1624752776439.5972,-1534713051976.2139,752.285
15378818972887.602,1353214636330.6096,-39270326570046.65,-13565011305899.422,20110049271215.285,29615893492585.305,5231352784125.691,1206968661295.7349,-11348184252889.158,-32212763425963.195,9495258772479.652,-1545060144091.9534,-1459436893514.658,800.4155172413792
8827132386006.465,776717936323.6663,-22540376609690.684,-7786043294766.488,11542763270793.61,16998926437636.361,3002691144799.579,692775715991.9119,-6513629241021.938,-18489477469649.746,5450087335637.012,-886833392775.4675,-837687396305.3143,769.025
11736988229738.521,1032762256848.8782,-29970790517630.45,-10352705096287.152,15347824172817.705,22602606523251.27,3992525451466.4917,921148600818.5034,-8660841042538.544,-24584516189585.12,7246703591674.871,-1179177107393.2407,-1113830216518.6047,758.3833333333333
13148914192412.482,1157000603485.018,-33576190408084.062,-11598105781591.742,17194123380704.375,25321635085198.566,4472814784710.685,1031960104202.8547,-9702715270929.283,-27541962842528.418,8118461132561.786,-1321028793714.3699,-1247820799430.2185,760.2466666666667
11891617463717.29,1046368447035.1373,-30365641336049.734,-10489097099935.352,15550024646330.033,22900385047053.38,4045125063063.123,933284243966.8271,-8774943359640.7295,-24908405618787.13,7342175248608.276,-1194712333500.7866,-1128504448803.6316,768.595
13974063386675.291,1229607246164.5322,-35683236316899.06,-12325935315708.143,18273126466360.258,26910673240421.234,4753502556484.652,1096719866651.6328,-10311601011418.322,-29270335963448.84,8627928265002.383,-1403928950085.7512,-1326126793047.582,771.4683333333334
14104201790145.016,1241058407726.9836,-36015549090197.22,-12440724959855.87,18443301463839.36,27161288409733.145,4797771229336.575,1106933451175.9736,-10407631419106.896,-29542926372611.406,8708278854370.2705,-1417003548923.5044,-1338476830503.3545,771.69
12570451116232.549,1106100474452.2546,-32099065198018.68,-11087867772340.406,16437698776097.805,24207654501088.445,4276041218673.085,986560740183.3594,-9275861276055.797,-26330303145710.195,7761303504369.91,-1262912796986.3284,-1192925204838.6147,766.7316666666667
14461598806525.953,1272506544317.9282,-36928174531119.21,-12755969940002.97,18910650322047.273,27849548962788.824,4919345591237.833,1134982883965.6829,-10671358263977.031,-30291537154664.953,8928944461558.557,-1452910028000.7712,-1372393539375.4543,754.7066666666667
14230239414266.916,1252148720604.9763,-36337390318172.875,-12551897453483.135,18608114025549.156,27404006425508.293,4840644953136.364,1116825200642.7258,-10500635837816.059,-29806927106052.84,8786097570058.499,-1429666149691.157,-1350437688478.3245,736.4416666666667
11547838464720.53,1016118608887.4456,-29487790180246.77,-10185864056592.383,15100483451141.543,22238349650309.164,3928183101579.038,906303594425.027,-8521265391850.647,-24188319641190.703,7129917685586.149,-1160173980668.8228,-1095880112632.5947,699.5583333333333
13136186044388.092,1155880634356.2031,-33543688661678.625,-11586878826118.76,17177479508610.664,25297123745264.258,4468485099558.808,1030961159612.75,-9693323022166.75,-27515302261971.2,8110602426425.105,-1319750055244.486,-1246612919071.8687,683.2866666666666
9560716459888.658,841267524311.5752,-24413608021000.96,-8433107024658.247,12502031370414.81,18411632335081.04,3252231579549.5938,750349276138.8397,-7054948330180.074,-20026056405613.1,5903020177845.618,-960534147735.8066,-907303879204.8551,724.096551724138
7541864628392.831,663624507061.3247,-19258402676046.902,-6652362495976.179,9862088118981.814,14523811016354.387,2565486639998.345,591904675545.2089,-5565217386069.382,-15797331459297.81,4656531693527.46,-757706630151.8663,-715716563243.466,685.4483333333334
12162991829853.375,1070247223552.7675,-31058604853158.7,-10728465019359.31,15904886089743.605,23422986603207.223,4137437427308.3994,954582421968.5845,-8975193303640.135,-25476831370567.535,7509728551733.25,-1221976361163.8816,-1154257612234.8103,646.7266666666667
9390568465322.281,826295859271.3378,-23979129419917.71,-8283026629958.763,12279538119393.477,18083968344162.695,3194352996942.681,736995611453.3353,-6929394371763.22,-19669661266264.43,5797966567269.149,-943439977284.2109,-891156996443.8436,680.3483333333334
8471109806319.023,745390752393.1095,-21631261123366.53,-7472010700113.368,11077211773485.314,16313312900165.676,2881584337532.5996,664834174596.3909,-6250916653188.318,-17743745863576.695,5230270337476.358,-851064925810.4818,-803901146609.8818,661.6333333333333
10261287258913.096,902912237048.8901,-26202538879540.12,-9051051164890.99,13418129953547.467,19760762593654.008,3490542009784.8657,805331830485.0602,-7571906483682.103,-21493485225293.74,6335569649054.005,-1030918265430.3518,-973787467721.6489,672.4366666666666
11359810369495.781,999573576942.9058,-29007654301824.42,-10020012316039.188,14854609067846.516,21876253010892.953,3864222333689.023,891546735665.5375,-8382517751795.001,-23794472332425.953,7013824793973.222,-1141283248098.3696,-1078036350493.465,665.4833333333333
9383678706881.104,825689595567.8927,-23961536248236.273,-8276949444371.029,12270528658816.04,18070700371968.438,3192009341322.181,736454913162.5282,-6924310425415.19,-19655229794146.61,5793712772351.994,-942747715688.1744,-890503139748.8994,664.6566666666666
9258171200755.143,814645943581.5608,-23641048575483.66,-8166244550217.28,12106409372165.994,17829003156068.43,3149315935451.2905,726604738328.9551,-6831697106069.825,-19392339445518.535,5716221263657.205,-930138455588.2639,-878592605743.134,666.3366666666666
8000438087603.391,703975373349.5062,-20429385179217.37,-7056850931565.533,10461739921979.24,15406912748167.787,2721477772639.394,627894645462.8094,-5903603228212.348,-16757868087776.357,4939666022636.971,-803778114999.1827,-759234821706.85,679.1333333333333
8459965056697.184,744410118815.3354,-21602802583602.902,-7462180399193.281,11062638469044.375,16291850766818.232,2877793265782.3545,663959482856.9493,-6242692766346.398,-17720401905697.316,5223389202389.8545,-849945309214.3217,-802843539994.5862,672.95
11542101727946.13,1015613824495.8414,-29473141186949.613,-10180803920212.604,15092981844408.232,22227302050323.457,3926231654726.149,905853351855.2433,-8517032173515.28,-24176303349071.13,7126375658155.206,-1159597654014.9465,-1095335704053.5203,673.8316666666667
6840192773462.074,601882938906.227,-17466660109386.076,-6033447182916.919,8944549881974.234,13172560304858.154,2326801655561.561,536835661812.77936,-5047446630028.812,-14327596396549.613,4223302233863.5664,-687212011035.7278,-649128518207.5837,665.0183333333333
10181827887967.793,895920456340.1686,-25999636691532.723,-8980963403066.19,13314225317894.424,19607742996480.37,3463512620979.519,799095635756.3265,-7513272558149.402,-21327048186843.19,6286509398559.893,-1022935295676.8063,-966246862307.8408,658.3133333333334
10210377823229.43,898432626794.9014,-26072539869148.08,-9006146101678.65,13351558529034.557,19662723259268.586,3473224338476.792,801336301165.8495,-7534339826183.614,-21386849402988.785,6304136811330.47,-1025803631507.8716,-968956227956.5422,626.7199999999999
