Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Close
11439933481260.002,1006623715434.4464,-29212251060787.09,-10090685382945.33,14959381556187.682,22030550527055.46,3891477450948.835,897834966429.9689,-8441641387293.08,-23962299465005.652,7063294794427.435,-1149332956105.4722,-1085640098145.3235,16144740943789.854,721.1321428571429
10731887568481.102,944321287468.3796,-27404232352857.54,-9466147828750.258,14033508322930.213,20667025083329.52,3650624250634.5615,842265734855.2678,-7919167221628.774,-22479213318857.59,6626129897379.252,-1078197877294.761,-1018447131064.8427,15145502857995.678,729.4630952380952
10781578455936.758,948693674792.6595,-27531119868243.543,-9509978068102.764,14098486345159.549,20762717846706.977,3667527415808.728,846165635238.4434,-7955834718764.578,-22583296850241.88,6656810370766.558,-1083190053619.6082,-1023162763306.828,15215629933536.959,732.0238095238095
17376703778316.906,1529012532732.5496,-44371991895233.4,-15327261338369.59,22722574466770.793,33463337209300.492,5910965396734.116,1363767775452.824,-12822443737364.473,-36397570041757.74,10728802181470.467,-1745780818098.5613,-1649034674466.8403,24523078253067.62,732.145238095238
9454088706562.643,831885077656.3009,-24141330424444.555,-8339055048441.779,12362599895755.438,18206292916847.332,3215960408853.1396,741980855441.5077,-6976266686620.075,-19802711794682.867,5837185668522.007,-949821548377.1873,-897185079950.0691,13342194222074.707,730.8785714285715
10401881772845.678,915283371181.8083,-26561551536353.84,-9175063522267.643,13601977590221.822,20031513532833.56,3538367457439.572,816366036273.28,-7675652641869.396,-21787976968515.586,6422376243540.858,-1045043258295.889,-987129906509.419,14679778223021.52,739.1571428571428
19987472601675.645,1758739616957.7715,-51038677073903.49,-17630111118196.555,26136535681184.758,38491047876304.734,6799060445685.791,1568667514023.3245,-14748956093965.508,-41866135594134.13,12340754590969.725,-2008076375479.944,-1896794361201.5955,28207556510144.76,741.7488095238095
16969984960116.447,1493224558319.439,-43333421776324.93,-14968511836097.195,22190730547306.7,32680094922850.484,5772613450342.003,1331847404111.3884,-12522321684314.26,-35545649319495.766,10477683787533.668,-1704919269447.3923,-1610437378625.1946,23949091252183.766,757.7595238095239
21097799934510.246,1856439567483.2144,-53873934769772.44,-18609484103407.164,27588450382667.43,40629270151061.57,7176756116253.861,1655808814749.498,-15568277820870.314,-44191847874850.38,13026297982540.89,-2119627260014.3516,-2002163622378.075,29774518972315.504,765.1821428571429
15977761431743.84,1405916767058.859,-40799745983657.984,-14093313161968.17,20893253684355.56,30769311956572.535,5435092664308.28,1253975180651.3823,-11790149960315.918,-33467319375738.68,9865060622142.729,-1605233854847.3108,-1516276152870.6853,22548804079963.613,763.8130952380952
13445495661259.525,1183097326243.6504,-34333521037388.145,-11859707646932.793,17581946599127.0,25892779290430.996,4573701706901.679,1055236590094.0886,-9921565856658.906,-28163187759846.484,8301578012822.033,-1350825191328.0823,-1275966281514.1018,18975114379573.0,771.9738095238096
15800204364439.438,1390293081709.865,-40346348073293.39,-13936697403101.633,20661071668138.152,30427379849657.18,5374693758175.156,1240040085388.9753,-11659128955144.732,-33095404799906.555,9755432757598.854,-1587395143656.9885,-1499426163707.5544,22298224740189.66,772.052380952381
19779382190714.188,1740429323510.6018,-50507311225670.34,-17446563305591.713,25864427235026.375,38090315920475.29,6728275131796.036,1552336015893.3652,-14595404008354.748,-41430265598429.5,12212274342276.281,-1987170282658.934,-1877046813132.458,27913886238798.547,757.7904761904762
16477581204070.26,1449896946001.1501,-42076052415573.375,-14534183198600.121,21546840888300.63,31731844191482.305,5605114402466.432,1293202310827.771,-12158971999359.002,-34514251215242.355,10173661622267.096,-1655449098868.0967,-1563708624321.0103,23254180673621.223,763.9690476190476
14013246071832.129,1233054929992.7432,-35783290519116.97,-12360496543506.533,18324363287044.363,26986129497427.965,4766831143110.816,1099795031663.8967,-10340514410342.17,-29352408546172.86,8652120782104.369,-1407865386926.8113,-1329845315108.6648,19776358551855.746,776.1345238095239
12408802570599.594,1091876544760.1508,-31686290662501.203,-10945284181222.078,16226319257597.035,23896358600875.473,4221053866341.434,973874269437.5587,-9156579590042.654,-25991710985106.723,7661498248483.539,-1246672062900.3572,-1177584990692.937,17512068903502.037,777.6654761904762
15195097297521.973,1337048504670.5474,-38801186817125.805,-13402957926257.64,19869806144706.094,29262089594247.453,5168856848029.349,1192549689739.755,-11212614201401.61,-31827936209370.91,9381824599302.723,-1526602211426.5906,-1442001977950.493,21444259888531.055,777.1154761904762
16933559375413.781,1490019358999.982,-43240408063176.59,-14936382322772.525,22143098661629.996,32609948168760.77,5760222711662.808,1328988680420.0305,-12495443024802.246,-35469351659884.16,10455193909075.992,-1701259548821.1453,-1606980643499.981,23897685529761.668,783.6297619047618
15754258943862.994,1386250287156.857,-40229024750800.28,-13896170924922.697,20600991461978.52,30338899979965.4,5359064680653.53,1236434133003.6768,-11625225243060.498,-32999166653555.344,9727064774011.547,-1582779296639.4487,-1495065952176.1736,22233383479130.613,782.9071428571428
11653504158851.596,1025416237219.2086,-29757611243608.633,-10279067144014.043,15238656350258.543,22441836320038.0,3964126975807.672,914596583104.6837,-8599237452257.915,-24409648822501.254,7195158666001.785,-1170789558589.9219,-1105907790511.034,16446145427571.746,792.2261904761905
13847805882462.156,1218497464445.2969,-35360833567694.65,-12214568642796.781,18108025967923.414,26667531663565.246,4710554002284.437,1086810900026.1255,-10218434545766.453,-29005874357143.312,8549974111045.894,-1391244039321.9814,-1314145186215.0308,19542879334353.91,790.895238095238
14160212510226.264,1245986785529.13,-36158574243553.5,-12490129429705.566,18516543218999.113,27269151393394.496,4816824141952.247,1111329354260.5693,-10448962494731.184,-29660247127255.246,8742861575535.053,-1422630550820.3462,-1343792304584.9688,19983766810689.574,786.5999999999999
13937462735088.904,1226386554869.2527,-35589775338395.42,-12293651189880.148,18225265351221.28,26840189133449.93,4741052226586.0205,1093847405622.5261,-10284593255759.246,-29193671261790.54,8605330478829.385,-1400251554749.7092,-1322653530612.8364,19669408680000.695,785.1369047619048
12222691002786.348,1075500132911.6178,-31211048675542.37,-10781122883072.375,15982950972787.072,23537952686760.22,4157745023954.1777,959267819707.3833,-9019246184790.242,-25601878045405.508,7546588681941.7,-1227973857650.4175,-1159923155569.1726,17249417097862.521,790.8619047619047
13426692864925.604,1181442793041.2676,-34285507362923.3,-11843122406293.889,17557359084926.307,25856569540528.508,4567305614266.075,1053760895411.123,-9907691109846.168,-28123802930709.684,8289968765683.827,-1348936109418.1252,-1274181957168.7432,18948578650644.137,795.9678571428572
12490775848600.094,1099089535391.8032,-31895612185126.832,-11017589359402.943,16333511230776.959,24054219364476.93,4248938397907.3384,980307751680.9807,-9217068526566.656,-26163413731868.086,7712110604692.0625,-1254907618203.268,-1185364180875.7837,17627754730903.562,796.695238095238
10664991303948.97,938434907215.7383,-27233410566129.746,-9407141378351.102,13946031572208.965,20538199032669.26,3627868404854.445,837015569611.6743,-7869803885508.4375,-22339091090584.3,6584826627715.608,-1071476932324.3007,-1012098763692.4137,15051094843980.45,802.4619047619047
18572336494398.383,1634218776134.813,-47425079791307.35,-16381878810712.102,24286038694524.285,35765837184744.91,6317679098809.49,1457604038059.924,-13704713024976.502,-38901964804784.39,11467014990486.576,-1865902208988.8687,-1762499228911.0857,26210428883884.74,814.132142857143
15449389012624.13,1359424113798.4485,-39450529374637.64,-13627257905115.473,20202329498629.777,29751794139281.855,5255358264802.385,1212507188744.6667,-11400258748488.768,-32360580439592.88,9538830698139.79,-1552149902848.698,-1466134117495.8257,21803132318870.81,813.2714285714286
13747481305290.43,1209669725731.7312,-35104651329013.805,-12126076578023.027,17976837085599.414,26474330690613.207,4676426976840.1045,1078937136472.6854,-10144403928769.672,-28795732673380.1,8488031111144.531,-1381164860940.1125,-1304624481287.8413,19401294866335.664,834.6119047619047
14186693997793.586,1248316951485.4077,-36226195371308.24,-12513487613265.838,18551171643425.684,27320148190519.438,4825832227473.838,1113407651436.5208,-10468503360366.514,-29715715623880.203,8759211808289.715,-1425291160332.821,-1346305385517.5962,20021138859850.785,838.0845238095238
13131129969508.99,1155435654908.9531,-33530777985032.605,-11582418927950.521,17170867712245.719,25287386998360.03,4466765177031.901,1030564387600.109,-9689592278436.312,-27504711690411.71,8107480910597.2295,-1319241865184.8254,-1246133235701.2732,18531462216893.496,844.757142857143
24482352053269.07,2154253489680.3032,-62516501311904.54,-21594855687362.332,32014246247348.953,47147100629365.22,8328065994225.904,1921436989725.3452,-18065772518472.07,-51281194549612.21,15116002979424.926,-2459662393510.371,-2323354744102.6,34551007800391.51,837.5785714285715
15153619549181.033,1333398748757.0374,-38695271973037.44,-13366372063677.75,19815567794234.67,29182213411043.293,5154747512150.525,1189294424174.0571,-11182007423304.244,-31741056018523.86,9356215332937.346,-1522435006366.4211,-1438065810728.8867,21385723979114.203,842.8011904761905
20550850390248.582,1808312397141.6506,-52477281167932.96,-18127043011597.902,26873234326486.125,39575977573413.164,6990702462079.892,1612882835260.315,-15164678236089.584,-43046197432925.65,12688597824009.324,-2064677046907.1147,-1950258521457.468,29002630096424.22,815.0250000000001
23727036582167.492,2087791741588.0195,-60587777996013.914,-20928623672896.12,31026561216472.043,45692545324454.96,8071133292639.895,1862157898188.7356,-17508417581329.24,-49699096565992.92,14649652621775.285,-2383778418879.6587,-2251675857954.4053,33485059827032.94,804.0285714285714
16902794190147.99,1487312314374.3728,-43161848072671.734,-14909245718853.732,22102868875373.793,32550701831090.668,5749757441836.634,1326574115556.798,-12472740964634.973,-35404910421166.664,10436198555647.443,-1698168796727.691,-1604061032404.842,23854267598512.87,828.0595238095239
19810741243150.074,1743188732694.3613,-50587387334661.35,-17474223876324.453,25905433995165.15,38150705733134.71,6738942405738.344,1554797081029.5847,-14618543948307.559,-41495950863638.14,12231635910741.771,-1990321058080.237,-1880022744636.125,27958141612693.59,846.4940476190476
20646888952711.344,1816763065583.1013,-52722518576570.04,-18211754628873.133,26998818854636.11,39760924520603.06,7023371514815.719,1620420138324.4714,-15235545911818.848,-43247361513902.836,12747894228555.236,-2074325892632.6753,-1959372462141.1255,29138165344888.773,847.5178571428571
21512205223002.46,1892904071497.3064,-54932132485220.97,-18975013834560.69,28130346126788.54,41427314801022.27,7317722772019.544,1688332346576.922,-15874071424658.87,-45059869246741.54,13282161631333.48,-2161261432363.9238,-2041490232637.6182,30359353113614.133,851.104761904762
21847396718459.883,1922398269770.5474,-55788055363628.5,-19270672208688.344,28568657907295.613,42072812855887.5,7431743565288.912,1714639050743.5369,-16121412653148.664,-45761967812219.38,13489117109595.396,-2194936941705.3186,-2073299650268.7358,30832396257110.293,855.7154761904762
15690308920259.98,1380623181433.4314,-40065726391673.52,-13839763286042.955,20517367486378.574,30215747749638.47,5337311053249.945,1231415185866.5544,-11578035924658.854,-32865215857894.734,9687580487850.678,-1576354378965.8306,-1488997198837.889,22143133345796.8,840.8
14621422360947.045,1286569592339.1313,-37336288981436.05,-12896943264843.385,19119642323451.613,28157330244067.75,4973712091060.921,1147526278821.3674,-10789293890430.102,-30626305931813.254,9027623861173.662,-1468966768796.0083,-1387560753328.04,20634654688925.246,821.9380952380952
16211246452696.705,1426461588597.646,-41395957632808.01,-14299260457749.113,21198569354870.707,31218947650970.13,5514516336627.762,1272299662921.573,-11962440876345.092,-33956381378322.164,10009219986622.758,-1628691357313.6704,-1538433707770.2744,22878312455953.56,839.325
43667140892548.8,3842363470612.926,-111505498278770.42,-38516953343905.79,57101156673895.06,84092373085286.2,14854080603734.996,3427107616634.8022,-32222419616004.652,-91466014178797.17,26961160070400.234,-4387096317288.0684,-4143975236375.4604,61625766073084.79,830.1785714285714
18086675432660.367,1591484461856.9033,-46184928181689.45,-15953497623415.162,23650966055390.168,34830571298036.285,6152473693827.65,1419488145377.0874,-13346338882887.86,-37884690071414.18,11167155984569.0,-1817109415996.4788,-1716410331575.8818,25525034124248.16,828.2535714285715
4553094669759.352,400636338149.3821,-11626478933066.047,-4016093813668.6943,5953835370818.318,8768161374865.45,1548808424256.664,357338429709.0345,-3359774138666.5923,-9536997636198.824,2811192048094.2285,-457434607272.8198,-432084854339.8719,6425608607622.329,844.6440476190477
17671293752588.445,1554934158187.1853,-45124237137044.78,-15587106845200.72,23107793973278.71,34030646360151.992,6011174914231.469,1386887908512.6423,-13039824520449.912,-37014623814453.92,10910689083974.162,-1775377421252.3813,-1676991019792.2556,24938821622761.875,855.7285714285714
14788890010647.293,1301305439768.4456,-37763923174337.17,-13044659480512.975,19338630766854.324,28479832506662.613,5030678907795.377,1160669550878.242,-10912869899331.695,-30977086848465.023,9131022420305.105,-1485791746919.299,-1403453284544.6013,20870995307570.86,857.9749999999999
20256591627231.473,1782420017525.9084,-51725881269304.27,-17867489769255.17,26488448312196.402,39009306028011.69,6890605593454.156,1589788579186.7896,-14947541501573.418,-42429837466592.586,12506914959183.049,-2035114095331.512,-1922333584906.3376,28587353418970.426,864.6988095238095
13780049407138.98,1212535476052.5085,-35187815162051.13,-12154803579424.307,18019424667073.758,26537049078990.453,4687505555229.174,1081493176869.5157,-10168436272302.938,-28863950508239.51,8508139458742.991,-1384436858033.364,-1307715133063.4543,19447257092002.89,867.2059523809525
14473711035080.53,1273572166190.8928,-36959103027650.69,-12766653280052.96,18926488242665.016,27872873769129.383,4923465691454.917,1135933490125.5786,-10680296155427.36,-30316906940296.535,8936423201895.684,-1454126766011.6365,-1373543091985.0042,20426195130319.59,874.9333333333333
