Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Close
64135259958097.48,5643396067911.58,-163771522254091.47,-56571022423541.18,83866207217761.27,123509030134591.94,21816640699069.277,5033497615924.712,-47326049881675.08,-134338920516051.52,2561.745918367347
76737421958892.78,6752286798040.797,-195951562738540.16,-67686860981995.2,100345372507586.1,147777752392009.94,26103468893488.02,6022547165581.198,-56625311142277.01,-160735646165050.47,2583.966326530612
60854975710837.66,5354756993920.275,-155395207307719.0,-53677621354608.46,79576757114350.73,117191994568267.22,20700799251668.555,4776052626118.482,-44905495362465.914,-127467975555946.12,2584.0867346938776
56447975466690.83,4966975751867.748,-144141785411110.3,-49790391224317.38,73813961341054.97,108705175793134.3,19201687192187.32,4430180105516.8,-41653525874943.15,-118236989942723.84,2600.073469387755
62753956508068.52,5521852315550.713,-160244318211626.2,-55352632724217.51,82059951543014.3,120848973374541.02,21346768151764.023,4925089478475.213,-46306772330904.086,-131445616547406.33,2603.3357142857144
72222495342722.25,6355008838486.036,-184422547459932.12,-63704433518359.7,94441446825108.02,139083093697248.78,24567643994689.707,5668204433673.586,-53293702041172.05,-151278595613975.75,2588.461224489796
88529840637843.77,7789926298388.541,-226063896449808.6,-78088458510780.73,115765679333530.17,170487104226078.16,30114849824073.016,6948046096243.175,-65327055166220.195,-185436267353952.44,2571.2826530612247
86980121848009.03,7653563460588.621,-222106637776795.0,-76721516850907.6,113739196683317.22,167502719879871.72,29587688051114.062,6826420125821.235,-64183501726145.66,-182190197730791.6,2589.0071428571428
73897486275676.88,6502395082815.429,-188699692110701.22,-65181873141593.09,96631742913568.53,142308721717001.75,25137419099898.39,5799661707852.192,-54529693807183.43,-154787063717156.38,2586.041836734694
76336999237883.34,6717052866266.374,-194929070127325.44,-67333665131817.305,99821761608542.44,147006635115245.03,25967258721765.785,5991120989439.646,-56329835158992.34,-159896913368279.0,2527.876530612245
70762106656325.0,6226506297257.435,-180693396109569.44,-62416286083889.98,92531776178596.19,136270737467444.81,24070869268023.145,5553589307354.011,-52216066222732.56,-148219638397134.03,2514.629591836735
71173836518858.31,6262735236547.487,-181744762034471.72,-62779455658733.01,93070172902202.44,137063629782979.34,24210925798081.273,5585902923628.8955,-52519885878727.17,-149082055422275.0,2510.4132653061224
71147484363491.6,6260416375746.344,-181677471101358.16,-62756211430125.39,93035713275220.98,137012881990050.02,24201961699849.22,5583834826202.51,-52500440612521.19,-149026857518277.47,2518.538775510204
72360592351142.16,6367160318592.699,-184775182674523.66,-63826243127344.375,94622029020289.48,139349035119983.2,24614619897750.566,5679042582383.523,-53395605045963.29,-151567856346755.62,2475.6540816326533
86985953682625.05,7654076676707.865,-222121529252950.03,-76726660992091.64,113746822652316.75,167513950527047.06,29589671876971.81,6826877824271.077,-64187805020363.766,-182202412873395.0,2436.7000000000003
72008858964197.08,6336210609415.132,-183877020466117.3,-63515994064522.195,94162086473536.11,138671682044326.77,24494972202174.637,5651437752171.3125,-53136057619448.08,-150831109497527.03,2461.013265306123
72816154528388.39,6407246215945.626,-185938475571806.84,-64228075402317.94,95217743188325.3,140226337693620.88,24769586669865.344,5714796178818.697,-53731768729987.266,-152522085434482.38,2513.4377551020407
51378478158543.05,4520900069172.366,-131196655534496.38,-45318800407088.82,67184854210583.99,98942547880245.67,17477216148920.305,4032313176856.677,-37912693196668.83,-107618325828735.97,2496.262244897959
62569425692239.66,5505615030680.897,-159773112429364.53,-55189865736664.23,81818650505706.06,120493611391023.2,21283996994853.812,4910607004412.283,-46170605167531.89,-131059094683035.28,2460.0755102040816
71453271615643.5,6287323284555.721,-182458308790107.44,-63025933580310.555,93435574902684.81,137601754281201.64,24305980138611.45,5607833717262.254,-52726083893046.42,-149667365252557.8,2440.139795918368
132035430630983.05,11618074531916.223,-337156869135097.3,-116462914556618.17,172655584452302.75,254268369302101.1,44913976304924.05,10362474846444.812,-97430264876629.03,-276563893783721.1,2403.1285714285714
96353953132944.73,8478386692546.7705,-246043027606941.22,-84989780405574.56,125996848879071.94,185554456083388.75,32776347591467.66,7562101995606.293,-71100545136120.88,-201824800901026.53,2337.45306122449
90726355300620.83,7983202455133.26,-231672770325477.25,-80025912443805.89,118637943483223.47,174717061789556.84,30862029723488.742,7120434114146.664,-66947885028952.27,-190037129146056.7,2350.6193877551023
73620711164251.48,6478040685835.562,-187992938205708.3,-64937740848805.945,96269817754047.23,141775719803450.84,25043269565844.188,5777939967387.378,-54325459604804.15,-154207324726075.06,2344.890816326531
99840669387751.28,8785189846594.269,-254946473952328.84,-88065265975176.12,130556237876024.44,192269029913842.4,33962410165301.605,7835748468953.861,-73673428610083.73,-209128141728597.78,2320.204081632653
97248442283843.58,8557094376334.658,-248327135683791.62,-85778771278859.08,127166522870779.27,187277026258773.4,33080622431353.023,7632303948511.119,-71760598282202.12,-203698414065999.78,2285.7295918367345
82405925206130.31,7251070390956.849,-210426274665674.3,-72686810105676.19,107757767622329.94,158693921572211.44,28031701522023.523,6467425628005.697,-60808156263826.64,-172608999835890.97,2295.520408163265
88950910317422.55,7826977290023.598,-227139112098036.6,-78459866794457.77,116316290069662.73,171297983050777.5,30258083510475.97,6981092669064.125,-65637766373829.24,-186318248426776.22,2235.5755102040816
106420029037265.89,9364121711920.398,-271747088267902.2,-93868643624655.55,139159710827528.25,204939288996026.84,36200485344076.875,8352113321304.277,-78528403759000.38,-222909392485103.28,2178.0755102040816
111239791904028.23,9788222106029.756,-284054514231396.7,-98119953322803.86,145462251204598.16,214220989288783.3,37840005244947.08,8730381068217.256,-82084956770061.69,-233004956869610.34,2116.8816326530614
96218365863414.03,8466455738460.834,-245696802374624.84,-84870184237469.45,125819547294817.34,185293348576724.4,32730225503657.05,7551461242555.2705,-71000495231982.08,-201540796833375.66,2144.2295918367345
82843285313498.5,7289554144052.846,-211543089349744.44,-73072586567250.25,108329677558619.81,159536172261599.28,28180476704600.324,6501751339602.461,-61130890299290.69,-173525101240719.06,2117.0908163265303
87027375692806.0,7657721364996.683,-222227302237702.88,-76763197472363.81,113800987571595.66,167593719579215.8,29603762257255.527,6830128866122.846,-64218371126365.04,-182289176198556.84,2177.1969387755103
89010204228527.67,7832194391105.302,-227290521593558.7,-78512167091618.33,116393824286640.06,171412169081165.3,30278253319491.586,6985746511012.516,-65681520815318.05,-186442445840434.5,2124.4867346938777
83561565415306.97,7352757426679.828,-213377240158476.1,-73706151547493.16,109268935088421.25,160919405424494.75,28424811097978.445,6558123277121.568,-61660915019689.76,-175029624824584.38,2207.385714285714
64361088079766.42,5663267169534.931,-164348182324493.2,-56770216032411.59,84161510440491.22,123943920912496.1,21893459815456.082,5051221253791.901,-47492690859320.96,-134811944588039.16,2188.1306122448977
68752602904914.28,6049685773050.395,-175562061413866.5,-60643786998258.32,89904056636399.19,132400918280433.78,23387304223111.58,5395878409708.564,-50733233477224.49,-144010493911253.47,2193.120408163265
72597258041314.69,6387985150675.495,-185379516359116.66,-64034996209009.09,94931504394713.27,139804796153298.9,24695125556703.125,5697616632857.158,-53570242756392.805,-152063581077967.7,2137.0642857142857
82451910468720.27,7255116609626.18,-210543699250891.12,-72727371527703.38,107817899631475.45,158782477804264.1,28047344103203.98,6471034690293.7705,-60842089378478.68,-172705320918653.3,2101.765306122449
72383268282287.11,6369155645201.751,-184833086458796.47,-63846244652632.766,94651681245363.75,139392703508536.88,24622333479729.84,5680822227653.026,-53412337775211.44,-151615353927434.16,2105.5520408163266
79389374989493.2,6985637749443.703,-202723412238663.16,-70026037465948.55,103813188001066.48,152884773271940.72,27005573337918.535,6230679023658.256,-58582213467892.89,-166290476314959.56,2069.165306122449
86575140044431.94,7617928176346.207,-221072503330277.34,-76364299293843.7,113209623468297.44,166722822747366.72,29449926994623.523,6794636235615.898,-63884661885089.195,-181341914867996.53,2087.95306122449
105934595195432.67,9321406688575.04,-270507517112020.03,-93440461597207.55,138524932896487.95,204004460331117.25,36035357081406.86,8314015582240.644,-78170198673377.56,-221892592176200.7,2065.20612244898
66336933811818.586,5837125828445.472,-169393571124619.5,-58513026562950.07,86745216294060.4,127748923457450.33,22565575603892.258,5206290880579.2295,-48950687867699.13,-138950588191108.92,2058.3806122448977
79620217321907.92,7005949799630.689,-203312876866103.97,-70229653556093.22,104115046912629.1,153329320534270.25,27084098148332.176,6248796454746.628,-58752555322292.1,-166774002694005.34,2071.29387755102
66562983307380.48,5857016502009.92,-169970795175203.66,-58712415392607.73,87040809377859.84,128184239688170.78,22642469920507.31,5224031627273.46,-49117491535532.67,-139424075507078.16,2062.495918367347
98091010764373.6,8631233870325.362,-250478662785810.06,-86521965899362.19,128268304470860.02,188899610177056.4,33367235732275.926,7698430886011.177,-72382337918675.38,-205463274343522.44,2112.502040816327
81120354557031.22,7137950199377.216,-207143527157480.94,-71552861956758.73,106076695894618.1,156218222751629.75,27594393974711.348,6366530889627.973,-59859521145432.53,-169916218869760.2,2114.509183673469
99306556062290.12,8738192044542.936,-253582598683184.2,-87594147140550.05,129857806389087.66,191240457277974.97,33780723044674.88,7793830161659.229,-73279301605977.66,-208009377976143.72,2174.537755102041
67061681876265.18,5900897895204.483,-171244238092424.6,-59152296195477.56,87692929911314.33,129144612388836.16,22812110217136.0,5263170788162.877,-49485486364501.88,-140468658117837.38,2180.1408163265305
64215242216167.836,5650433648656.187,-163975760494825.28,-56641571204071.71,83970794698500.22,123663057212250.56,21843848021828.703,5039775140645.844,-47385070456723.25,-134506452528627.48,2181.9857142857145
6975722454776.689,613808436449.2642,-17812739935703.42,-6152992180977.1,9121774528119.986,13433557913869.184,2372904267660.5293,547472425382.49133,-5147455527235.473,-14611479455723.512,2194.191836734694
68774959652287.06,6051652827271.317,-175619149957696.3,-60663506626924.95,89933290859515.95,132443971733997.44,23394909172036.45,5397633063556.537,-50749730948541.41,-144057322367196.78,2197.3214285714284
60880525840894.945,5357005124250.815,-155460450263811.28,-53700157899732.97,79610167351303.55,117241197805538.66,20709490515723.336,4778057890874.645,-44924349165396.07,-127521493026795.58,2167.9214285714284
60510787694734.25,5324471046165.743,-154516312182562.8,-53374027405563.93,79126680617730.64,116529171765750.31,20583718180750.91,4749040021545.282,-44651515989926.234,-126747032763440.17,2201.216326530612
89749600445269.33,7897255477788.119,-229178593092384.2,-79164357380031.78,117360692838544.33,172836066848569.88,30529770741583.75,7043775957074.896,-66227128134111.35,-187991198351603.1,2212.519387755102
64854970117606.484,5706724831355.196,-165609327515431.7,-57205848708960.44,84807333035024.25,124895019134512.56,22061461810956.09,5089982545665.712,-47857131799630.14,-135846439584510.72,2247.408163265306
70800737246417.0,6229905350046.378,-180792040477870.6,-62450360256349.67,92582290816453.19,136345130494613.12,24084010051379.67,5556621186370.009,-52244572349635.586,-148300554310015.03,2279.0285714285715
58020073214977.12,5105307933283.905,-148156189028300.3,-51177072654880.86,75869708472736.27,111732656360481.86,19736461509680.223,4553562264121.763,-42813592402640.984,-121529935239918.9,2283.473469387755
52722040783397.85,4639122829733.859,-134627487962268.78,-46503900478758.3,68941757826145.53,101529925470124.25,17934250614687.234,4137759520575.46,-38904121944961.81,-110432577290013.75,2263.186734693877
67181068672972.6,5911403124978.562,-171549096474766.1,-59257602501152.74,87849046169521.39,129374522703911.56,22852721569114.586,5272540474104.528,-49573582800429.44,-140718728620891.67,2264.8
52496341553215.04,4619263230330.734,-134051156734254.0,-46304820816462.56,68646623711199.41,101095282826592.31,17857475357995.996,4120045891553.3896,-38737575674905.59,-109959823413956.89,2249.8561224489795
70706536654835.03,6221616424060.997,-180551496061664.84,-62367269834552.62,92459109698609.27,136163722854166.5,24051966203204.9,5549228097533.825,-52175060829245.82,-148103239840193.5,2265.797959183674
77137199941572.45,6787463882929.521,-196972409797355.1,-68039488138572.91,100868139508141.19,148547628722576.2,26239459867465.598,6053923037275.025,-56920312131977.516,-161573028143376.2,2273.6857142857143
73635541530307.62,6479345571654.837,-188030807485691.47,-64950821911007.445,96289210323778.52,141804279118270.1,25048314307297.277,5779103867126.732,-54336403061000.98,-154238388104765.78,2260.889795918368
106517477004617.95,9372695865811.555,-271995925487157.7,-93954597541754.3,139287136545217.89,205126950288812.0,36233633760807.42,8359761559727.158,-78600312714809.75,-223113508021919.47,2232.8387755102044
86152883332672.48,7580772660553.212,-219994256865630.6,-75991843897964.73,112657460332067.12,165909658127714.84,29306289525987.4,6761496585232.119,-63573074955736.02,-180457447474884.0,2243.8408163265303
77394796394153.19,6810130314461.591,-197630190533202.84,-68266703048360.78,101204984433882.77,149043697001874.72,26327085393990.16,6074139784019.977,-57110394995725.234,-162112594328258.0,2253.4591836734694
66095189008948.04,5815854282707.44,-168776266250327.44,-58299793537132.58,86429100077241.8,127283380340270.95,22483342100546.473,5187317851092.241,-48772301243859.02,-138444224431897.72,2245.8326530612244
